"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4751","Q1 - User should be able to toggle on/off Notifications","desktop-chrome","Thu Nov 28 22:05:53 GMT 2024","passed","Thu Nov 28 22:05:58 GMT 2024","Settings Notifications Tests","16-settings-notifications.spec.ts","",""
"","4779","C1 - Clicking Create Chat should open modal with option for Group Name and Group Members","desktop-chrome","Thu Nov 28 22:00:35 GMT 2024","passed","Thu Nov 28 22:00:39 GMT 2024","Chats Sidebar Tests","05-chats-sidebar.spec.ts","",""
"","4774","Q4 - User should be able to toggle on/off Settings Notifications","mobile-chrome","Thu Nov 28 22:06:28 GMT 2024","passed","Thu Nov 28 22:06:32 GMT 2024","Settings Notifications Tests","16-settings-notifications.spec.ts","",""
"","4752","I7 - Clicking shortID should copy DID into clipboard","desktop-chrome","Thu Nov 28 22:01:37 GMT 2024","passed","Thu Nov 28 22:01:42 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","42565","B52 and B53 - Sending and receiving files tests","mobile-chrome","Thu Nov 28 21:46:32 GMT 2024","failed","Thu Nov 28 21:47:14 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","42501","B66 - Sending and receiving emojis and emoji picker tests","mobile-chrome","Thu Nov 28 21:48:46 GMT 2024","failed","Thu Nov 28 21:49:28 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","42668","H21 - User can send a friend request and cancel request before other user replies to it","mobile-chrome","Thu Nov 28 21:26:24 GMT 2024","failed","Thu Nov 28 21:27:07 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","4781","I5 - Profile picture shows default profile picture until custom profile picture is set","mobile-chrome","Thu Nov 28 22:01:47 GMT 2024","passed","Thu Nov 28 22:01:51 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","6594","A12 - If incorrect pin is entered, error message should be displayed","mobile-chrome","Thu Nov 28 21:17:30 GMT 2024","passed","Thu Nov 28 21:17:37 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","4784","K11 - Primary Colors should display expected values","mobile-chrome","Thu Nov 28 22:04:03 GMT 2024","passed","Thu Nov 28 22:04:08 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","42387","H15 - User should be removed from friends list after clicking unfriend","mobile-chrome","Thu Nov 28 21:19:50 GMT 2024","failed","Thu Nov 28 21:20:33 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","10302","I26 - Delete Account section tests","desktop-chrome","Thu Nov 28 22:02:59 GMT 2024","passed","Thu Nov 28 22:03:10 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","10747","I26 - Delete Account section tests","mobile-chrome","Thu Nov 28 22:03:21 GMT 2024","passed","Thu Nov 28 22:03:31 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","4647","L2 - User should be able to toggle on and off Markdown support","desktop-chrome","Thu Nov 28 22:04:17 GMT 2024","passed","Thu Nov 28 22:04:22 GMT 2024","Settings Messages Tests","10-settings-messages.spec.ts","",""
"","4633","F5 - Highlighted border should appaer when you click Create New Folder","mobile-chrome","Thu Nov 28 22:07:47 GMT 2024","passed","Thu Nov 28 22:07:51 GMT 2024","Files Page Tests","24-files.spec.ts","",""
"","4456","O2, 04 - Clicking a key should activate the Recorded Keys - User can save keybind","mobile-chrome","Thu Nov 28 22:05:36 GMT 2024","skipped","Thu Nov 28 22:05:40 GMT 2024","Settings Keybinds Tests","13-settings-keybinds.spec.ts","",""
"","42201","Chat Replies Tests","desktop-chrome","Thu Nov 28 21:55:08 GMT 2024","failed","Thu Nov 28 21:55:51 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","4941","F10 - User can create subfolders and navigate to parent folder with go back button","desktop-chrome","Thu Nov 28 22:09:35 GMT 2024","passed","Thu Nov 28 22:09:40 GMT 2024","Files Page Tests","24-files.spec.ts","",""
"","4858","A15 - User can setup a custom profile picture when creating a new account","mobile-chrome","Thu Nov 28 21:17:46 GMT 2024","passed","Thu Nov 28 21:17:51 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","4441","O5 - Clicking Cancel should cancel any custom keybinding the user was trying to add","mobile-chrome","Thu Nov 28 22:05:45 GMT 2024","skipped","Thu Nov 28 22:05:49 GMT 2024","Settings Keybinds Tests","13-settings-keybinds.spec.ts","",""
"","4581","I11 - All text in Username should be selected after clicking into the text field a single time","desktop-chrome","Thu Nov 28 22:01:52 GMT 2024","passed","Thu Nov 28 22:01:56 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","5672","I15, I16 - User should be able to change Status Message and see toast notification for update","mobile-chrome","Thu Nov 28 22:02:31 GMT 2024","passed","Thu Nov 28 22:02:37 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
