"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 31 02:52:49 GMT 2024","Wed Jan 31 02:52:51 GMT 2024","1969","","MacOS Tests: Friends Screen Tests","","","","Favorites - Remove all users from Favorites - User 2",""
"passed","Wed Jan 31 01:33:31 GMT 2024","Wed Jan 31 01:33:47 GMT 2024","15864","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Profile picture - Display Crop Tool Modal",""
"passed","Wed Jan 31 02:54:28 GMT 2024","Wed Jan 31 02:54:35 GMT 2024","6960","","MacOS Tests: Friends Screen Tests","","","","Context Menu - Remove Friend",""
"passed","Wed Jan 31 02:44:50 GMT 2024","Wed Jan 31 02:44:50 GMT 2024","477","","MacOS Tests: Files Screen Tests","","","","Validate Sidebar is displayed in screen",""
"passed","Wed Jan 31 15:41:17 GMT 2024","Wed Jan 31 15:41:28 GMT 2024","11300","","Message Context Menu Tests","","","","Chat User A - Context Menu - Delete Message",""
"passed","Wed Jan 31 02:47:14 GMT 2024","Wed Jan 31 02:47:18 GMT 2024","3706","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Profile Picture - Crop Tool Modal elements",""
"passed","Wed Jan 31 02:44:52 GMT 2024","Wed Jan 31 02:44:55 GMT 2024","3158","","MacOS Tests: Files Screen Tests","","","","Create a new folder and enter to it",""
"passed","Wed Jan 31 01:39:23 GMT 2024","Wed Jan 31 01:39:54 GMT 2024","31192","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Username with more than 32 characters",""
"passed","Wed Jan 31 01:37:17 GMT 2024","Wed Jan 31 01:37:39 GMT 2024","22514","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Click On Copy ID Button",""
"passed","Wed Jan 31 01:46:20 GMT 2024","Wed Jan 31 01:46:41 GMT 2024","20255","","MacOS Tests: Settings Notifications Tests","","","","Settings Notifications - Enable only FRIENDS notifications",""
"passed","Wed Jan 31 15:55:22 GMT 2024","Wed Jan 31 15:55:28 GMT 2024","6576","","Quick Profile Tests","","","","Chat User A - Wait until friend request is accepted again",""
"passed","Wed Jan 31 02:50:10 GMT 2024","Wed Jan 31 02:50:12 GMT 2024","2442","","MacOS Tests: Settings Audio Tests","","","","Settings Audio - Assert screen texts for Media-Message Sounds and Call Timer",""
"passed","Wed Jan 31 02:44:10 GMT 2024","Wed Jan 31 02:44:12 GMT 2024","2821","","MacOS Tests: Create Pin and Account Tests","","","","Enter Pin Screen - Enter a valid pin and continue creating a username",""
"passed","Wed Jan 31 02:51:01 GMT 2024","Wed Jan 31 02:51:03 GMT 2024","1616","","MacOS Tests: Settings Licenses Tests","","","","Settings Licenses - Validate header/description texts and license button are present",""
"passed","Wed Jan 31 15:47:33 GMT 2024","Wed Jan 31 15:47:44 GMT 2024","10738","","Message Attachments Tests","","","","Send files from Browse Files - Go to files button redirects to Files",""
"skipped","Wed Jan 31 15:58:09 GMT 2024","Wed Jan 31 15:58:09 GMT 2024","0","","Group Chats Favorites and Sidebar Tests","","","","Group Chat - Ensure in remote side that user was added again to the group",""
"passed","Wed Jan 31 01:24:30 GMT 2024","Wed Jan 31 01:25:20 GMT 2024","50135","","MacOS Tests: Files Screen Tests","","","","Context Menu - Folder - Rename",""
"passed","Wed Jan 31 01:22:31 GMT 2024","Wed Jan 31 01:23:10 GMT 2024","38418","","MacOS Tests: Files Screen Tests","","","","Create a subfolder inside the previous folder created and enter into it",""
"passed","Wed Jan 31 01:45:14 GMT 2024","Wed Jan 31 01:45:21 GMT 2024","6866","","MacOS Tests: Settings Accessibility Tests","","","","Settings Audio - Click on slider switches to disable the options",""
"passed","Wed Jan 31 02:44:55 GMT 2024","Wed Jan 31 02:44:58 GMT 2024","3251","","MacOS Tests: Files Screen Tests","","","","Create a subfolder inside the previous folder created and enter into it",""
"skipped","Wed Jan 31 15:58:09 GMT 2024","Wed Jan 31 15:58:09 GMT 2024","0","","Group Chats Favorites and Sidebar Tests","","","","Group Chat - Sidebar - Context Menu - Clear Unreads",""
"passed","Wed Jan 31 01:37:40 GMT 2024","Wed Jan 31 01:38:11 GMT 2024","30749","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Status with more than 128 characters",""
"passed","Wed Jan 31 02:54:42 GMT 2024","Wed Jan 31 02:54:51 GMT 2024","8764","","MacOS Tests: Friends Screen Tests","","","","Context Menu - Accept Incoming Request",""
"passed","Wed Jan 31 15:53:20 GMT 2024","Wed Jan 31 15:53:29 GMT 2024","9109","","Chat Topbar Tests","","","","Pinned Messages - Pinned message with attachment shows icon, extension, filename and metadata",""
"passed","Wed Jan 31 02:44:02 GMT 2024","Wed Jan 31 02:44:04 GMT 2024","1498","","MacOS Tests: Create Pin and Account Tests","","","","Enter Pin Screen - Reset Account is shown after right clicking on Help Button",""
"passed","Wed Jan 31 02:48:55 GMT 2024","Wed Jan 31 02:49:00 GMT 2024","5383","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Click On Copy ID Button",""
"passed","Wed Jan 31 02:53:25 GMT 2024","Wed Jan 31 02:53:31 GMT 2024","6570","","MacOS Tests: Friends Screen Tests","","","","Add Friend Input - Attempt to send friend request to a blocked user",""
"passed","Wed Jan 31 01:46:41 GMT 2024","Wed Jan 31 01:46:59 GMT 2024","18436","","MacOS Tests: Settings Notifications Tests","","","","Settings Notifications - Enable only MESSAGES notifications",""
"passed","Wed Jan 31 01:42:05 GMT 2024","Wed Jan 31 01:42:15 GMT 2024","10000","","MacOS Tests: Settings General Tests","","","","Settings General - Reduce font scaling to 0.50",""
"passed","Wed Jan 31 15:43:21 GMT 2024","Wed Jan 31 15:43:35 GMT 2024","13964","","Message Input Tests","","","","Chat Input Text - Validate texts with __ markdown are sent in bolds",""
"passed","Wed Jan 31 01:38:59 GMT 2024","Wed Jan 31 01:39:23 GMT 2024","23902","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Username with non-alphanumeric characters",""
"skipped","Wed Jan 31 01:49:27 GMT 2024","Wed Jan 31 01:49:27 GMT 2024","1","","MacOS Tests: Settings Developer Tests","","","","Settings Developer - Clear Cache",""
"passed","Wed Jan 31 02:49:33 GMT 2024","Wed Jan 31 02:49:34 GMT 2024","1387","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Assert contents from Online Status and Recovery Seed",""
"skipped","Wed Jan 31 02:44:44 GMT 2024","Wed Jan 31 02:44:44 GMT 2024","0","","MacOS Tests: Chats Main Screen Tests","","","","Slimbar - Main buttons tooltips are displayed",""
"passed","Wed Jan 31 02:50:40 GMT 2024","Wed Jan 31 02:50:42 GMT 2024","1681","","MacOS Tests: Settings Notifications Tests","","","","Settings Notifications - Disable all notifications by switching ENABLED toggle to off",""
"passed","Wed Jan 31 01:38:34 GMT 2024","Wed Jan 31 01:38:59 GMT 2024","24458","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Username - Spaces are not allowed",""
"passed","Wed Jan 31 01:50:34 GMT 2024","Wed Jan 31 01:50:48 GMT 2024","13813","","MacOS Tests: Import Account Tests","","","","Enter Recovery Seed - Validate Screen Contents",""
"skipped","Wed Jan 31 15:44:57 GMT 2024","Wed Jan 31 15:44:57 GMT 2024","1","","Message Input Tests","","","","Validate Typing Indicator is displayed if remote user is typing",""
"passed","Wed Jan 31 02:44:41 GMT 2024","Wed Jan 31 02:44:41 GMT 2024","263","","MacOS Tests: Chats Main Screen Tests","","","","Welcome Screen - Welcome Image is displayed when no conversations are available",""
"passed","Wed Jan 31 02:54:12 GMT 2024","Wed Jan 31 02:54:22 GMT 2024","10737","","MacOS Tests: Friends Screen Tests","","","","Context Menu - Chat with Friend",""
