"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 11 13:11:00 GMT 2024","Thu Jan 11 13:11:07 GMT 2024","6718","","Windows Tests: Settings Extensions Tests","","","","Settings Extensions - Deactivate the switch slider for Enable Automatically",""
"passed","Thu Jan 11 12:41:38 GMT 2024","Thu Jan 11 12:41:57 GMT 2024","18552","","Windows Tests: Create Pin and Account Tests","","","","Enter a pin with less than 4 characters",""
"skipped","Thu Jan 11 12:19:45 GMT 2024","Thu Jan 11 12:19:45 GMT 2024","0","","Message Input Tests","","","","Typing Indicator - Send a long message to trigger typing indicator on remote side",""
"passed","Thu Jan 11 12:31:12 GMT 2024","Thu Jan 11 12:31:18 GMT 2024","5634","","MacOS Tests: Friends Screen Tests","","","","Add Friend Input - Error is displayed when the user tries to add themselves",""
"skipped","Thu Jan 11 13:06:30 GMT 2024","Thu Jan 11 13:06:30 GMT 2024","1","","Windows Tests: Settings General Tests","","","","Settings General - Change font dropdown selection",""
"passed","Thu Jan 11 12:23:19 GMT 2024","Thu Jan 11 12:23:30 GMT 2024","10511","","MacOS Tests: Files Screen Tests","","","","Files - Attempt to rename a file with existing file name",""
"passed","Thu Jan 11 12:29:37 GMT 2024","Thu Jan 11 12:29:42 GMT 2024","5635","","Sidebar Chats Tests","","","","Chat User A - Sidebar - Context Menu - Hide chat",""
"skipped","Thu Jan 11 12:18:30 GMT 2024","Thu Jan 11 12:18:30 GMT 2024","0","","Message Input Tests","","","","Chat Input Text - Validate message with code markdown is received in expected format",""
"passed","Thu Jan 11 12:49:29 GMT 2024","Thu Jan 11 12:49:49 GMT 2024","19522","","Windows Tests: Files Screen Tests","","","","Click in the Folder button to take you to the selected folder",""
"passed","Thu Jan 11 12:20:29 GMT 2024","Thu Jan 11 12:20:30 GMT 2024","843","","MacOS Tests: Chats Main Screen Tests","","","","Welcome Screen - Welcome Image is displayed when no conversations are available",""
"passed","Thu Jan 11 12:33:38 GMT 2024","Thu Jan 11 12:33:47 GMT 2024","9673","","MacOS Tests: Friends Screen Tests","","","","Block someone from Friends List",""
"passed","Thu Jan 11 12:19:44 GMT 2024","Thu Jan 11 12:19:44 GMT 2024","344","","MacOS Tests: Create Pin and Account Tests","","","","Create Account button should be disabled if no pin has been entered",""
"skipped","Thu Jan 11 12:33:56 GMT 2024","Thu Jan 11 12:33:56 GMT 2024","1","","Group Chats Edit Tests","","","","Edit Group - Validate group name was changed correctly on remote side",""
