"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Feb 07 00:25:02 GMT 2024","Wed Feb 07 00:25:02 GMT 2024","0","","MacOS Tests: Settings General Tests","","","","Settings General - Switch back language to EN-US",""
"passed","Wed Feb 07 00:39:40 GMT 2024","Wed Feb 07 00:40:11 GMT 2024","31459","","MacOS Tests: Chats Main Screen Tests","","","","Validate Nav Bar and buttons are displayed",""
"passed","Wed Feb 07 01:11:18 GMT 2024","Wed Feb 07 01:11:55 GMT 2024","36937","","MacOS Tests: Settings About Tests","","","","Settings About - Validate header and description texts from settings sections",""
"passed","Wed Feb 07 00:25:42 GMT 2024","Wed Feb 07 00:25:43 GMT 2024","1034","","MacOS Tests: Settings Extensions Tests","","","","Settings Extensions - Disable Emoji Selector extension",""
"passed","Wed Feb 07 00:18:18 GMT 2024","Wed Feb 07 00:18:24 GMT 2024","6967","","Create Accounts and Chat Tests","","","","Chat User B - Settings Notifications - Disable notifications",""
"passed","Wed Feb 07 00:56:24 GMT 2024","Wed Feb 07 00:56:34 GMT 2024","9406","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Profile Picture - Close Crop Tool Modal",""
"passed","Wed Feb 07 00:22:03 GMT 2024","Wed Feb 07 00:22:07 GMT 2024","4327","","Message Context Menu Tests","","","","Chat User B - Context Menu - Copy Text from Message Received",""
"passed","Wed Feb 07 00:28:16 GMT 2024","Wed Feb 07 00:28:23 GMT 2024","7187","","MacOS Tests: Friends Screen Tests","","","","Type a message and return to Friends Screen",""
"passed","Wed Feb 07 01:13:19 GMT 2024","Wed Feb 07 01:13:26 GMT 2024","6291","","MacOS Tests: Settings Developer Tests","","","","Settings Developer - Save Logs switch",""
"skipped","Wed Feb 07 00:26:30 GMT 2024","Wed Feb 07 00:26:30 GMT 2024","0","","MacOS Tests: Settings Developer Tests","","","","Settings Developer - Open folder button",""
"passed","Wed Feb 07 00:32:50 GMT 2024","Wed Feb 07 00:32:56 GMT 2024","5569","","Chat Topbar Tests","","","","Pinned Messages - Pin a message with attachments",""
"skipped","Wed Feb 07 00:23:42 GMT 2024","Wed Feb 07 00:23:42 GMT 2024","0","","Message Input Tests","","","","Emoji Suggested List - Selected emoji is added to input bar",""
"passed","Wed Feb 07 00:29:50 GMT 2024","Wed Feb 07 00:31:15 GMT 2024","85055","","Message Attachments Tests","","","","Send File from Add Files - Select a file and send message with attachment",""
"passed","Wed Feb 07 00:34:16 GMT 2024","Wed Feb 07 00:34:19 GMT 2024","2349","","Quick Profile Tests","","","","Chat User A - Ensure that Chat User B is not in friends list now",""
"passed","Wed Feb 07 00:25:08 GMT 2024","Wed Feb 07 00:25:18 GMT 2024","9377","","Message Input Tests","","","","Chat User - Chat Messages containing links contents on remote side",""
"skipped","Wed Feb 07 00:23:42 GMT 2024","Wed Feb 07 00:23:42 GMT 2024","0","","Message Input Tests","","","","Emoji Suggested List - Can be closed without choosing suggestion",""
"passed","Wed Feb 07 01:06:53 GMT 2024","Wed Feb 07 01:07:21 GMT 2024","28914","","MacOS Tests: Settings Audio Tests","","","","Settings Audio - Click on slider switches to disable the options",""
"skipped","Wed Feb 07 00:24:10 GMT 2024","Wed Feb 07 00:24:10 GMT 2024","0","","Message Input Tests","","","","Chat Input Text - Code Markdown - User can copy the message from the code block",""
"passed","Wed Feb 07 00:26:29 GMT 2024","Wed Feb 07 00:26:30 GMT 2024","1147","","MacOS Tests: Settings Developer Tests","","","","Settings Developer - Save Logs switch",""
"passed","Wed Feb 07 00:24:06 GMT 2024","Wed Feb 07 00:24:09 GMT 2024","2645","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Validate Copy ID button tooltip",""
"passed","Wed Feb 07 00:30:16 GMT 2024","Wed Feb 07 00:30:24 GMT 2024","8198","","MacOS Tests: Friends Screen Tests","","","","Context Menu - Unblock User",""
