"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10302","Videocall testing between two users - mute, unmute, fullscreen, expand/collapse call","desktop-chrome","Thu Dec 12 16:03:15 GMT 2024","failed","Thu Dec 12 16:03:25 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","10397","I25 - Support section tests","mobile-chrome","Thu Dec 12 16:19:28 GMT 2024","failed","Thu Dec 12 16:19:39 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","10317","C11, C12, C16, C17 and C19 - Chat Sidebar tests","desktop-chrome","Thu Dec 12 15:56:34 GMT 2024","failed","Thu Dec 12 15:56:44 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","10286","O5 - Clicking Cancel should cancel any custom keybinding the user was trying to add","desktop-chrome","Thu Dec 12 16:35:28 GMT 2024","failed","Thu Dec 12 16:35:38 GMT 2024","Settings Keybinds Tests","13-settings-keybinds.spec.ts","",""
"","12379","A18 - Install Banner validations - Download installer","mobile-chrome","Thu Dec 12 15:50:01 GMT 2024","failed","Thu Dec 12 15:50:13 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","10297","M9 - User should be able to toggle on and off Call Timer","desktop-chrome","Thu Dec 12 16:32:08 GMT 2024","failed","Thu Dec 12 16:32:18 GMT 2024","Settings Audio and Video Tests","11-settings-audio-video.spec.ts","",""
"","10266","K11 - Primary Colors should display expected values","desktop-chrome","Thu Dec 12 16:23:49 GMT 2024","failed","Thu Dec 12 16:24:00 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","10382","B7, B57, B58 - Favorites tests","mobile-chrome","Thu Dec 12 15:55:58 GMT 2024","failed","Thu Dec 12 15:56:09 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","10303","I11 - All text in Username should be selected after clicking into the text field a single time","desktop-chrome","Thu Dec 12 16:12:10 GMT 2024","failed","Thu Dec 12 16:12:20 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","10280","I22 - Clicking copy should copy the Recovery Phrase to the users clipboard","desktop-chrome","Thu Dec 12 16:17:43 GMT 2024","failed","Thu Dec 12 16:17:53 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","10378","N1 - User should land on Installed when navigating to this page","mobile-chrome","Thu Dec 12 16:33:23 GMT 2024","failed","Thu Dec 12 16:33:34 GMT 2024","Settings Extensions Tests","12-settings-extensions.spec.ts","",""
"","10276","K19 - Default Profile Picture Style selected should be applied correctly in the app","desktop-chrome","Thu Dec 12 16:26:36 GMT 2024","failed","Thu Dec 12 16:26:46 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","10283","B67 - Sending and receiving GIFs and gif picker tests","desktop-chrome","Thu Dec 12 16:01:25 GMT 2024","failed","Thu Dec 12 16:01:36 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","10316","A12 - If incorrect pin is entered, error message should be displayed","desktop-chrome","Thu Dec 12 15:46:19 GMT 2024","failed","Thu Dec 12 15:46:30 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
