"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 21 21:52:14 GMT 2024","Mon Oct 21 21:52:19 GMT 2024","4940","desktop-chrome","24-files.spec.ts","Files Page Tests","","","F8 - If user tries to create a folder with empty name or press Esc while name input is displayed, folder is not created",""
"passed","Mon Oct 21 21:40:11 GMT 2024","Mon Oct 21 21:40:48 GMT 2024","37514","mobile-chrome","03-friends-two-instances.spec.ts","Two instances tests - Friends and Chats","","","B49 and B56 - Chats Tests - Multiple messages testing - Scroll to bottom and Go to pin message buttons",""
"passed","Mon Oct 21 21:48:45 GMT 2024","Mon Oct 21 21:48:50 GMT 2024","4920","desktop-chrome","10-settings-messages.spec.ts","Settings Messages Tests","","","L3 - User should be able to toggle on and off emoji Spam/Bot detection & rejection",""
"passed","Mon Oct 21 21:45:45 GMT 2024","Mon Oct 21 21:45:49 GMT 2024","4769","desktop-chrome","07-settings-profile.spec.ts","Settings Profile Tests","","","I1 - Banner Picture - Tooltip displayed",""
"passed","Mon Oct 21 21:48:40 GMT 2024","Mon Oct 21 21:48:45 GMT 2024","4897","desktop-chrome","10-settings-messages.spec.ts","Settings Messages Tests","","","L2 - User should be able to toggle on and off Markdown support",""
"passed","Mon Oct 21 21:37:33 GMT 2024","Mon Oct 21 21:37:37 GMT 2024","4700","desktop-chrome","01-pin-input.spec.ts","Create Account and Login Tests","","","A14 - If Stay Unlocked is toggled on, user should be redirected to enter PIN after logging off",""
"passed","Mon Oct 21 21:50:45 GMT 2024","Mon Oct 21 21:50:51 GMT 2024","5556","mobile-chrome","18-settings-about.spec.ts","Settings About Tests","","","R8 - Clicking DevMode button 10 times should enable DevMode",""
"passed","Mon Oct 21 21:49:30 GMT 2024","Mon Oct 21 21:49:35 GMT 2024","4901","desktop-chrome","12-settings-extensions.spec.ts","Settings Extensions Tests","","","N1 - User should land on Installed when navigating to this page",""
"passed","Mon Oct 21 21:47:56 GMT 2024","Mon Oct 21 21:48:02 GMT 2024","5574","mobile-chrome","09-settings-customizations.spec.ts","Settings Customization Tests","","","K14 - User should be able to add additional custom CSS to the application",""
"passed","Mon Oct 21 21:50:51 GMT 2024","Mon Oct 21 21:50:57 GMT 2024","6270","mobile-chrome","19-settings-licenses.spec.ts","Settings Licenses Tests","","","S1 - Clicking View License should take user to our licenses page",""
