"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 19 19:34:27 GMT 2024","Mon Feb 19 19:34:32 GMT 2024","5613","","Quick Profile Tests","","","","Chat User A - Wait until friend request is accepted again",""
"skipped","Mon Feb 19 19:23:11 GMT 2024","Mon Feb 19 19:23:11 GMT 2024","0","","Message Input Tests","","","","Chat Input Text - Code Markdown - User can copy the message from the code block",""
"passed","Mon Feb 19 19:32:18 GMT 2024","Mon Feb 19 19:32:30 GMT 2024","11894","","Chat Topbar Tests","","","","Pinned Messages - Pinned message with attachment shows icon, extension, filename and metadata",""
"passed","Mon Feb 19 19:33:16 GMT 2024","Mon Feb 19 19:33:42 GMT 2024","25265","","Quick Profile Tests","","","","Chat User A - Remove Friend",""
"passed","Mon Feb 19 19:41:33 GMT 2024","Mon Feb 19 19:41:44 GMT 2024","11076","","Group Chats Favorites and Sidebar Tests","","","","""before all"" hook for Group Chats Favorites and Sidebar Tests",""
"passed","Mon Feb 19 19:31:58 GMT 2024","Mon Feb 19 19:32:00 GMT 2024","2445","","MacOS Tests: Create Pin and Account Tests","","","","Enter Username Screen - Cannot continue with empty value",""
"skipped","Mon Feb 19 20:02:38 GMT 2024","Mon Feb 19 20:02:38 GMT 2024","1","","MacOS Tests: Settings Extensions Tests","","","","Settings Extensions - Open Extensions Folder",""
"passed","Mon Feb 19 19:32:24 GMT 2024","Mon Feb 19 19:32:25 GMT 2024","1141","","MacOS Tests: Files Screen Tests","","","","Validate Files Info is displayed in screen",""
"passed","Mon Feb 19 19:33:19 GMT 2024","Mon Feb 19 19:33:23 GMT 2024","3541","","MacOS Tests: Files Screen Tests","","","","Context Menu - File - Rename",""
"passed","Mon Feb 19 19:34:31 GMT 2024","Mon Feb 19 19:34:34 GMT 2024","3312","","MacOS Tests: Chats Main Screen Tests","","","","Welcome Screen - Welcome Image is displayed when no conversations are available",""
"passed","Mon Feb 19 19:32:12 GMT 2024","Mon Feb 19 19:32:12 GMT 2024","634","","MacOS Tests: Chats Main Screen Tests","","","","Validate Nav Bar and buttons are displayed",""
"passed","Mon Feb 19 19:33:51 GMT 2024","Mon Feb 19 19:34:09 GMT 2024","17733","","MacOS Tests: Files Screen Tests","","","","Files - File is renamed when uploading a file with existing file name",""
"passed","Mon Feb 19 19:14:54 GMT 2024","Mon Feb 19 19:14:58 GMT 2024","4033","","Create Accounts and Chat Tests","","","","Chat User A - Settings Notifications - Disable notifications",""
"passed","Mon Feb 19 19:32:25 GMT 2024","Mon Feb 19 19:32:25 GMT 2024","390","","MacOS Tests: Files Screen Tests","","","","Validate Files Breadcrumbs are displayed in screen",""
"passed","Mon Feb 19 19:42:32 GMT 2024","Mon Feb 19 19:42:37 GMT 2024","4874","","Group Chats Favorites and Sidebar Tests","","","","Group Chat - Sidebar - Context Menu - Hide chat",""
"passed","Mon Feb 19 19:31:33 GMT 2024","Mon Feb 19 19:31:36 GMT 2024","2760","","MacOS Tests: Create Pin and Account Tests","","","","Enter Pin Screen - Validate warning texts are displayed on screen",""
"passed","Mon Feb 19 19:31:50 GMT 2024","Mon Feb 19 19:31:55 GMT 2024","4941","","Chat Topbar Tests","","","","Chat User A - Validate Chat Screen tooltips for Call and Videocall display Coming soon",""
"skipped","Mon Feb 19 19:31:43 GMT 2024","Mon Feb 19 19:31:43 GMT 2024","0","","MacOS Tests: Create Pin and Account Tests","","","","Enter Pin Screen - Enter a pin with more than 32 characters",""
"passed","Mon Feb 19 19:31:09 GMT 2024","Mon Feb 19 19:31:33 GMT 2024","24074","","MacOS Tests: Create Pin and Account Tests","","","","Enter Username Screen - Cannot continue with empty value",""
"passed","Mon Feb 19 19:36:32 GMT 2024","Mon Feb 19 19:36:53 GMT 2024","20655","","MacOS Tests: Files Screen Tests","","","","Validate Files Info is displayed in screen",""
"passed","Mon Feb 19 19:58:28 GMT 2024","Mon Feb 19 19:58:40 GMT 2024","11868","","MacOS Tests: Settings Message Tests","","","","Settings Messages - Validate header and description texts are correct",""
"passed","Mon Feb 19 19:31:49 GMT 2024","Mon Feb 19 19:32:07 GMT 2024","17488","","MacOS Tests: Create Pin and Account Tests","","","","Enter Username Screen - Username with more than 32 characters and attempt to continue",""
"passed","Mon Feb 19 19:33:11 GMT 2024","Mon Feb 19 19:33:44 GMT 2024","32650","","MacOS Tests: Chats Main Screen Tests","","","","Validate Nav Bar and buttons are displayed",""
"skipped","Mon Feb 19 19:22:40 GMT 2024","Mon Feb 19 19:22:40 GMT 2024","0","","Message Input Tests","","","","Emoji Suggested List - Can be closed without choosing suggestion",""
"passed","Mon Feb 19 19:14:28 GMT 2024","Mon Feb 19 19:14:50 GMT 2024","21289","","Create Accounts and Chat Tests","","","","Chat User A - Create Account",""
"passed","Mon Feb 19 19:38:05 GMT 2024","Mon Feb 19 19:38:44 GMT 2024","38864","","MacOS Tests: Files Screen Tests","","","","Create a subfolder inside the previous folder created and enter into it",""
"passed","Mon Feb 19 19:31:55 GMT 2024","Mon Feb 19 19:32:01 GMT 2024","6055","","Chat Topbar Tests","","","","Pinned Messages - Container is empty when no pinned messages have been added",""
"passed","Mon Feb 19 19:31:33 GMT 2024","Mon Feb 19 19:31:49 GMT 2024","16125","","MacOS Tests: Create Pin and Account Tests","","","","Enter Username Screen - Username with less than 4 characters and attempt to continue",""
"passed","Mon Feb 19 19:41:50 GMT 2024","Mon Feb 19 19:41:53 GMT 2024","2672","","Group Chats Favorites and Sidebar Tests","","","","Group Chats Testing - Go to another chat conversation",""
"passed","Mon Feb 19 19:26:57 GMT 2024","Mon Feb 19 19:27:01 GMT 2024","4136","","Message Attachments Tests","","","","Send files from Browse Files - User cannot click on send files if no files are selected",""
"passed","Mon Feb 19 19:38:23 GMT 2024","Mon Feb 19 19:38:38 GMT 2024","15438","","MacOS Tests: Settings Keyboard Shortcuts Tests","","","","Settings Keyboard Shortcuts - Validate default keybinds are displayed",""
"passed","Mon Feb 19 19:37:42 GMT 2024","Mon Feb 19 19:37:44 GMT 2024","1911","","MacOS Tests: Settings Message Tests","","","","Settings Messages - Disable both convert emoji and markdown support toggles",""
"passed","Mon Feb 19 19:34:28 GMT 2024","Mon Feb 19 19:34:35 GMT 2024","7320","","MacOS Tests: Files Screen Tests","","","","Files - Attempt to rename a folder with existing folder name",""
"passed","Mon Feb 19 19:53:33 GMT 2024","Mon Feb 19 19:53:33 GMT 2024","545","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Right Click On Copy ID Button to Copy Username",""
"passed","Mon Feb 19 19:30:21 GMT 2024","Mon Feb 19 19:30:26 GMT 2024","5005","","Message Attachments Tests","","","","User can scroll to bottom of chat conversation",""
"passed","Mon Feb 19 20:05:50 GMT 2024","Mon Feb 19 20:05:57 GMT 2024","6257","","MacOS Tests: Settings Accessibility Tests","","","","Settings Accessibility - Click on slider switch to enable Open Dyslexic option",""
"passed","Mon Feb 19 19:32:28 GMT 2024","Mon Feb 19 19:32:31 GMT 2024","2969","","MacOS Tests: Files Screen Tests","","","","Create a subfolder inside the previous folder created and enter into it",""
"passed","Mon Feb 19 19:53:33 GMT 2024","Mon Feb 19 19:53:34 GMT 2024","529","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Right Click On Copy ID Button to Copy DID",""
"passed","Mon Feb 19 19:58:15 GMT 2024","Mon Feb 19 19:58:19 GMT 2024","3575","","MacOS Tests: Settings General Tests","","","","Settings General - Validate user can clear accent color",""
