"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5346","M8 - User should be able to toggle on and off Message Sounds","mobile-chrome","Fri Dec 13 16:48:29 GMT 2024","passed","Fri Dec 13 16:48:34 GMT 2024","Settings Audio and Video Tests","11-settings-audio-video.spec.ts","",""
"","5409","I7 - Clicking shortID should copy DID into clipboard","mobile-chrome","Fri Dec 13 16:44:50 GMT 2024","passed","Fri Dec 13 16:44:56 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","9791","I26 - Delete Account section tests","desktop-chrome","Fri Dec 13 16:45:50 GMT 2024","passed","Fri Dec 13 16:46:00 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","4689","K16 - Selected Emoji Font should be applied everywhere throughout the app","desktop-chrome","Fri Dec 13 16:46:52 GMT 2024","passed","Fri Dec 13 16:46:57 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","20600","B51 - Chats Markdowns Tests","desktop-chrome","Fri Dec 13 16:40:33 GMT 2024","passed","Fri Dec 13 16:40:54 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","5300","F8 - If user tries to create a folder with empty name or press Esc while name input is displayed, folder is not created","mobile-chrome","Fri Dec 13 16:51:32 GMT 2024","passed","Fri Dec 13 16:51:37 GMT 2024","Files Page Tests","24-files.spec.ts","",""
"","4979","A16 - Default identicon profile image is assigned to new user if user does not setup a custom profile picture","mobile-chrome","Fri Dec 13 16:36:44 GMT 2024","passed","Fri Dec 13 16:36:49 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","15519","H15 - User should be removed from friends list after clicking unfriend","desktop-chrome","Fri Dec 13 16:37:11 GMT 2024","passed","Fri Dec 13 16:37:27 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","4788","C4 - Clicking hamburger button should collapse sidebar","desktop-chrome","Fri Dec 13 16:43:53 GMT 2024","passed","Fri Dec 13 16:43:58 GMT 2024","Chats Sidebar Tests","05-chats-sidebar.spec.ts","",""
"","5227","I19 - Status dropdown should show Online, Offline, Idle, Do not Disturb","mobile-chrome","Fri Dec 13 16:45:47 GMT 2024","passed","Fri Dec 13 16:45:53 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","4","B8 to B14 - Quick Profile Remote - Updating username, status, banner and profile picture","mobile-chrome","Fri Dec 13 16:39:49 GMT 2024","skipped","Fri Dec 13 16:39:49 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","5141","K12 - Clicking Pick should open up the finetune color selector","desktop-chrome","Fri Dec 13 16:46:37 GMT 2024","passed","Fri Dec 13 16:46:42 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","21780","B68 - Sending and receiving stickers and sticker picker tests","desktop-chrome","Fri Dec 13 16:41:56 GMT 2024","passed","Fri Dec 13 16:42:18 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","4643","K19 - Default Profile Picture Style selected should be applied correctly in the app","desktop-chrome","Fri Dec 13 16:46:57 GMT 2024","passed","Fri Dec 13 16:47:01 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","4642","R2 - Current version of Uplink should be displayed","desktop-chrome","Fri Dec 13 16:49:02 GMT 2024","passed","Fri Dec 13 16:49:06 GMT 2024","Settings About Tests","18-settings-about.spec.ts","",""
