"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 23 15:16:57 GMT 2024","Wed Oct 23 15:17:02 GMT 2024","5141","mobile-chrome","05-chats-sidebar.spec.ts","Chats Sidebar Tests","","","C3 - Hovering over Nav buttons should show tooltips",""
"passed","Wed Oct 23 15:21:52 GMT 2024","Wed Oct 23 15:21:57 GMT 2024","4905","mobile-chrome","16-settings-notifications.spec.ts","Settings Notifications Tests","","","Q1 - User should be able to toggle on/off Notifications",""
"passed","Wed Oct 23 15:22:26 GMT 2024","Wed Oct 23 15:22:32 GMT 2024","5817","desktop-chrome","20-settings-developer.spec.ts","Settings Developer Tests","","","T8 - Clicking Test Voice State should open debug voice page",""
"passed","Wed Oct 23 15:19:49 GMT 2024","Wed Oct 23 15:19:55 GMT 2024","5263","mobile-chrome","09-settings-customizations.spec.ts","Settings Customization Tests","","","K13 - Selected primary color should be applied throughout the entire app",""
"passed","Wed Oct 23 15:18:09 GMT 2024","Wed Oct 23 15:18:15 GMT 2024","5460","mobile-chrome","07-settings-profile.spec.ts","Settings Profile Tests","","","I13 - Error message should appear if user tries to input chars that are not allowed or exceeds chars amount",""
"passed","Wed Oct 23 15:16:01 GMT 2024","Wed Oct 23 15:16:06 GMT 2024","4905","desktop-chrome","05-chats-sidebar.spec.ts","Chats Sidebar Tests","","","C3 - Hovering over Nav buttons should show tooltips",""
"passed","Wed Oct 23 15:23:07 GMT 2024","Wed Oct 23 15:23:12 GMT 2024","5271","desktop-chrome","24-files.spec.ts","Files Page Tests","","","F12 - User can upload files in subfolder folder",""
"passed","Wed Oct 23 15:15:56 GMT 2024","Wed Oct 23 15:16:01 GMT 2024","4618","desktop-chrome","05-chats-sidebar.spec.ts","Chats Sidebar Tests","","","C2 - Hovering over Create Chat should show tooltips",""
"passed","Wed Oct 23 15:18:20 GMT 2024","Wed Oct 23 15:18:26 GMT 2024","5643","mobile-chrome","07-settings-profile.spec.ts","Settings Profile Tests","","","I15, I16 - User should be able to change Status Message and see toast notification for update",""
"passed","Wed Oct 23 15:20:40 GMT 2024","Wed Oct 23 15:20:45 GMT 2024","4956","mobile-chrome","11-settings-audio-video.spec.ts","Settings Audio and Video Tests","","","M6 - User should be able to toggle on and off Interface Sounds",""
