"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 15 16:28:59 GMT 2023","Fri Dec 15 16:29:40 GMT 2023","41068","","Windows Tests: Settings Audio Tests","","","","Settings Audio - Assert screen texts for Media-Message Sounds and Call Timer",""
"passed","Fri Dec 15 15:45:17 GMT 2023","Fri Dec 15 15:45:18 GMT 2023","1407","","MacOS Tests: Settings General Tests","","","","Settings General - Validate user can clear accent color",""
"passed","Fri Dec 15 15:46:54 GMT 2023","Fri Dec 15 15:46:58 GMT 2023","4249","","MacOS Tests: Settings Notifications Tests","","","","Settings Notifications - Disable all notifications by switching ENABLED toggle to off",""
"passed","Fri Dec 15 16:38:34 GMT 2023","Fri Dec 15 16:39:15 GMT 2023","40604","","Windows Tests: Settings Notifications Tests","","","","Settings Notifications - Enable only SETTINGS notifications",""
"passed","Fri Dec 15 15:34:45 GMT 2023","Fri Dec 15 15:34:47 GMT 2023","1500","","MacOS Tests: Chats Main Screen Tests","","","","Validate Nav Bar and buttons are displayed",""
"passed","Fri Dec 15 15:36:50 GMT 2023","Fri Dec 15 15:37:22 GMT 2023","32290","","MacOS Tests: Files Screen Tests","","","","Upload file - Click on add file and select file",""
"passed","Fri Dec 15 15:34:13 GMT 2023","Fri Dec 15 15:34:26 GMT 2023","12990","","MacOS Chats Tests: Create Accounts and Chat Tests","","","","Input Bar - Chars Counter on Input Bar displays the number of chars of text entered",""
"passed","Fri Dec 15 16:06:12 GMT 2023","Fri Dec 15 16:06:31 GMT 2023","19029","","Windows Tests: Files Screen Tests","","","","Click in the Folder button to take you to the selected folder",""
"passed","Fri Dec 15 15:35:18 GMT 2023","Fri Dec 15 15:35:20 GMT 2023","2196","","MacOS Chats Tests: Create Accounts and Chat Tests","","","","Chat User B - Validate Chat Message received displays timestamp and user who sent it",""
"passed","Fri Dec 15 16:25:06 GMT 2023","Fri Dec 15 16:25:35 GMT 2023","29531","","Windows Tests: Settings General Tests","","","","Settings General - Validate tooltips from buttons",""
"passed","Fri Dec 15 15:45:03 GMT 2023","Fri Dec 15 15:45:04 GMT 2023","1541","","MacOS Tests: Settings General Tests","","","","Settings General - Change theme to Light Theme",""
"passed","Fri Dec 15 16:32:17 GMT 2023","Fri Dec 15 16:32:46 GMT 2023","29212","","Windows Tests: Settings Extensions Tests","","","","Settings Extensions - Validate that buttons are displayed in front",""
"passed","Fri Dec 15 15:39:29 GMT 2023","Fri Dec 15 15:39:35 GMT 2023","5155","","MacOS Tests: Files Screen Tests","","","","Files - Attempt to create a folder with empty name",""
"passed","Fri Dec 15 16:17:23 GMT 2023","Fri Dec 15 16:17:48 GMT 2023","25601","","Windows Tests: Settings Profile Tests","","","","Settings Profile - Profile Picture - Crop Tool Modal elements",""
"passed","Fri Dec 15 15:34:44 GMT 2023","Fri Dec 15 15:34:45 GMT 2023","1451","","MacOS Tests: Chats Main Screen Tests","","","","Validate Pre Release Indicator is displayed and has correct text",""
"passed","Fri Dec 15 16:10:32 GMT 2023","Fri Dec 15 16:11:16 GMT 2023","43117","","Windows Tests: Files Screen Tests","","","","Files - File Size Indicators after uploading a file are updated",""
"passed","Fri Dec 15 15:43:55 GMT 2023","Fri Dec 15 15:44:05 GMT 2023","9672","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Status with more than 128 characters",""
"passed","Fri Dec 15 15:44:36 GMT 2023","Fri Dec 15 15:44:46 GMT 2023","10667","","MacOS Tests: Settings General Tests","","","","Settings General - Validate header and description texts are correct",""
"passed","Fri Dec 15 15:44:27 GMT 2023","Fri Dec 15 15:44:35 GMT 2023","8456","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Username with more than 32 characters",""
"passed","Fri Dec 15 15:35:14 GMT 2023","Fri Dec 15 15:35:16 GMT 2023","2069","","MacOS Chats Tests: Create Accounts and Chat Tests","","","","Chat User B - Assert message received from Chat User A",""
"skipped","Fri Dec 15 15:34:50 GMT 2023","Fri Dec 15 15:34:50 GMT 2023","0","","MacOS Tests: Chats Main Screen Tests","","","","Validate Main Nav Bar buttons tooltips are displayed",""
"passed","Fri Dec 15 15:34:00 GMT 2023","Fri Dec 15 15:34:02 GMT 2023","1949","","MacOS Tests: Create Pin and Account Tests","","","","Unlock Screen - Reset Account is shown after right clicking on Help Button",""
"skipped","Fri Dec 15 16:39:58 GMT 2023","Fri Dec 15 16:39:58 GMT 2023","1","","Windows Tests: Settings About Tests","","","","Settings About - Click on Open Website",""
"passed","Fri Dec 15 16:26:33 GMT 2023","Fri Dec 15 16:26:40 GMT 2023","6797","","Windows Tests: Settings Messages Tests","","","","Settings Messages - Go To Messages Settings",""
"passed","Fri Dec 15 15:40:09 GMT 2023","Fri Dec 15 15:40:11 GMT 2023","1858","","MacOS Tests: Settings Profile Tests","","","","Validate Nav Bar and buttons are displayed",""
"passed","Fri Dec 15 16:23:33 GMT 2023","Fri Dec 15 16:24:07 GMT 2023","34084","","Windows Tests: Settings Profile Tests","","","","Settings Profile - Username with more than 32 characters",""
"passed","Fri Dec 15 15:34:50 GMT 2023","Fri Dec 15 15:34:51 GMT 2023","1054","","MacOS Tests: Chats Main Screen Tests","","","","Welcome Screen - Welcome Image is displayed when no conversations are available",""
"passed","Fri Dec 15 16:28:32 GMT 2023","Fri Dec 15 16:28:59 GMT 2023","27819","","Windows Tests: Settings Audio Tests","","","","Settings Audio - Assert screen texts for Echo Cancellation and Interface Sounds",""
"passed","Fri Dec 15 15:47:21 GMT 2023","Fri Dec 15 15:47:28 GMT 2023","6889","","MacOS Tests: Settings About Tests","","","","Settings About - Validate header and description texts from settings sections",""
"passed","Fri Dec 15 16:35:07 GMT 2023","Fri Dec 15 16:36:00 GMT 2023","53592","","Windows Tests: Settings Notifications Tests","","","","Settings Notifications - Validate header and description texts are correct",""
"passed","Fri Dec 15 16:08:06 GMT 2023","Fri Dec 15 16:08:32 GMT 2023","25861","","Windows Tests: Files Screen Tests","","","","Context Menu - Folder - Delete",""
"passed","Fri Dec 15 15:37:22 GMT 2023","Fri Dec 15 15:37:22 GMT 2023","492","","MacOS Tests: Files Screen Tests","","","","Upload file - Progress indicator is closed and file appears on files list",""
"passed","Fri Dec 15 16:23:06 GMT 2023","Fri Dec 15 16:23:33 GMT 2023","26558","","Windows Tests: Settings Profile Tests","","","","Settings Profile - Username with non-alphanumeric characters",""
"skipped","Fri Dec 15 15:47:57 GMT 2023","Fri Dec 15 15:47:57 GMT 2023","0","","MacOS Tests: Settings Developer Tests","","","","Settings Developer - Disable Developer Mode switch",""
"passed","Fri Dec 15 15:46:19 GMT 2023","Fri Dec 15 15:46:22 GMT 2023","2852","","MacOS Tests: Settings Extensions Tests","","","","Settings Extensions - Validate that buttons are displayed in front",""
"skipped","Fri Dec 15 16:42:49 GMT 2023","Fri Dec 15 16:42:49 GMT 2023","0","","Windows Tests: Settings Developer Tests","","","","Settings Developer - Clear Cache",""
"passed","Fri Dec 15 16:09:26 GMT 2023","Fri Dec 15 16:09:51 GMT 2023","24190","","Windows Tests: Files Screen Tests","","","","Context Menu - File - Download",""
"passed","Fri Dec 15 16:06:31 GMT 2023","Fri Dec 15 16:06:40 GMT 2023","8923","","Windows Tests: Files Screen Tests","","","","Click in the Home button should take you to Home folder",""
"skipped","Fri Dec 15 15:47:57 GMT 2023","Fri Dec 15 15:47:57 GMT 2023","1","","MacOS Tests: Settings Developer Tests","","","","Settings Developer - Enable Developer Mode",""
"passed","Fri Dec 15 16:26:40 GMT 2023","Fri Dec 15 16:27:06 GMT 2023","26141","","Windows Tests: Settings Messages Tests","","","","Settings Messages - Validate header and description texts are correct",""
"passed","Fri Dec 15 15:34:53 GMT 2023","Fri Dec 15 15:34:59 GMT 2023","6279","","MacOS Tests: Chats Main Screen Tests","","","","Slimbar - Main Navigation buttons are displayed on slimbar",""
"passed","Fri Dec 15 15:46:22 GMT 2023","Fri Dec 15 15:46:24 GMT 2023","2227","","MacOS Tests: Settings Extensions Tests","","","","Settings Extensions - Validate Emoji Selector extension contents",""
"passed","Fri Dec 15 15:45:32 GMT 2023","Fri Dec 15 15:45:37 GMT 2023","5503","","MacOS Tests: Settings Audio Tests","","","","Settings Audio - Assert screen texts for input/output device and sample rate selection",""
"passed","Fri Dec 15 15:35:11 GMT 2023","Fri Dec 15 15:35:12 GMT 2023","1005","","MacOS Tests: Files Screen Tests","","","","Validate Sidebar is displayed in screen",""
"skipped","Fri Dec 15 15:44:54 GMT 2023","Fri Dec 15 15:44:54 GMT 2023","0","","MacOS Tests: Settings General Tests","","","","Settings General - Change language",""
"passed","Fri Dec 15 15:35:02 GMT 2023","Fri Dec 15 15:35:03 GMT 2023","1244","","MacOS Chats Tests: Create Accounts and Chat Tests","","","","Chat User A - Topbar information",""
"passed","Fri Dec 15 15:45:18 GMT 2023","Fri Dec 15 15:45:20 GMT 2023","1543","","MacOS Tests: Settings General Tests","","","","Settings General - Return theme to Dark Theme",""
"passed","Fri Dec 15 16:29:40 GMT 2023","Fri Dec 15 16:30:02 GMT 2023","21350","","Windows Tests: Settings Audio Tests","","","","Settings Audio - Disable switches enabled by default",""
"passed","Fri Dec 15 16:12:41 GMT 2023","Fri Dec 15 16:13:12 GMT 2023","30860","","Windows Tests: Files Screen Tests","","","","Files - Attempt to create a folder with empty name",""
"passed","Fri Dec 15 16:08:32 GMT 2023","Fri Dec 15 16:09:26 GMT 2023","54681","","Windows Tests: Files Screen Tests","","","","Context Menu - File - Rename",""
"passed","Fri Dec 15 15:34:49 GMT 2023","Fri Dec 15 15:34:50 GMT 2023","1298","","MacOS Tests: Chats Main Screen Tests","","","","Validate Welcome Screen is displayed",""
