"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Feb 03 00:14:30 GMT 2024","Sat Feb 03 00:14:30 GMT 2024","0","","Message Input Tests","","","","Emoji Suggested List - Displays expected data",""
"skipped","Sat Feb 03 00:55:40 GMT 2024","Sat Feb 03 00:55:40 GMT 2024","1","","MacOS Tests: Settings General Tests","","","","Settings General - Change font dropdown selection",""
"passed","Sat Feb 03 00:15:39 GMT 2024","Sat Feb 03 00:15:51 GMT 2024","11902","","Message Input Tests","","","","Chat User - Chat Messages containing links contents on local side",""
"passed","Sat Feb 03 00:13:39 GMT 2024","Sat Feb 03 00:13:40 GMT 2024","666","","MacOS Tests: Settings Notifications Tests","","","","Settings - Notifications - Go To Notifications Settings",""
"passed","Sat Feb 03 00:12:48 GMT 2024","Sat Feb 03 00:12:57 GMT 2024","8462","","Message Context Menu Tests","","","","Chat User A - Context Menu - Delete Message",""
"skipped","Sat Feb 03 00:13:58 GMT 2024","Sat Feb 03 00:13:58 GMT 2024","0","","MacOS Tests: Settings About Tests","","","","Settings About - Click on Open Website",""
"passed","Sat Feb 03 00:32:19 GMT 2024","Sat Feb 03 00:32:31 GMT 2024","11539","","MacOS Tests: Chats Main Screen Tests","","","","Click on add someone redirects to Friends Page",""
"passed","Sat Feb 03 00:27:39 GMT 2024","Sat Feb 03 00:27:46 GMT 2024","7017","","Sidebar Chats Tests","","","","Chat User B - Sidebar - Wait for receiving a a new message",""
"passed","Sat Feb 03 00:15:09 GMT 2024","Sat Feb 03 00:15:11 GMT 2024","2331","","MacOS Tests: Friends Screen Tests","","","","Switch to Blocked Friends view and validate elements displayed",""
"passed","Sat Feb 03 00:12:37 GMT 2024","Sat Feb 03 00:12:38 GMT 2024","1314","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Online Status - Status value remains when changing screen",""
"skipped","Sat Feb 03 00:32:52 GMT 2024","Sat Feb 03 00:32:52 GMT 2024","1","","MacOS Tests: Chats Main Screen Tests","","","","Slimbar - Main buttons tooltips are displayed",""
"passed","Sat Feb 03 00:10:02 GMT 2024","Sat Feb 03 00:10:07 GMT 2024","4816","","Create Accounts and Chat Tests","","","","Chat User A - Add user with active chat to Favorites",""
"passed","Sat Feb 03 00:13:01 GMT 2024","Sat Feb 03 00:13:02 GMT 2024","1312","","MacOS Tests: Settings Message Tests","","","","Settings Messages - Validate header and description texts are correct",""
"passed","Sat Feb 03 00:18:18 GMT 2024","Sat Feb 03 00:18:23 GMT 2024","5209","","Message Attachments Tests","","","","Send files from Browse Files - User can navigate through folders and to home",""
"passed","Sat Feb 03 00:11:03 GMT 2024","Sat Feb 03 00:11:19 GMT 2024","15641","","Chat Replies Tests","","","","Chat User B - Reply to a message",""
"passed","Sat Feb 03 00:13:16 GMT 2024","Sat Feb 03 00:13:21 GMT 2024","5356","","MacOS Tests: Settings Audio Tests","","","","Settings Audio - Click on slider switches to enable the options",""
"passed","Sat Feb 03 00:34:37 GMT 2024","Sat Feb 03 00:34:53 GMT 2024","16022","","MacOS Tests: Files Screen Tests","","","","Validate Files Breadcrumbs are displayed in screen",""
"passed","Sat Feb 03 00:20:32 GMT 2024","Sat Feb 03 00:21:48 GMT 2024","76652","","Message Attachments Tests","","","","Send File from Add Files - Select a file and send message with attachment",""
"passed","Sat Feb 03 00:56:50 GMT 2024","Sat Feb 03 00:57:08 GMT 2024","18649","","MacOS Tests: Settings Audio Tests","","","","Settings Audio - Assert screen texts for input/output device and sample rate selection",""
"passed","Sat Feb 03 00:10:02 GMT 2024","Sat Feb 03 00:10:03 GMT 2024","1177","","MacOS Tests: Settings Profile Tests","","","","Validate Pre Release Indicator is displayed and has correct text",""
"passed","Sat Feb 03 00:12:59 GMT 2024","Sat Feb 03 00:13:00 GMT 2024","933","","MacOS Tests: Settings General Tests","","","","Settings General - Return theme to Dark Theme",""
"passed","Sat Feb 03 00:10:16 GMT 2024","Sat Feb 03 00:10:18 GMT 2024","1543","","Create Accounts and Chat Tests","","","","Chat User B - Validate Chat Message received displays timestamp and user who sent it",""
