"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 22 17:47:03 GMT 2024","Mon Jan 22 17:47:05 GMT 2024","1402","","MacOS Tests: Files Screen Tests","","","","Validate Sidebar is displayed in screen",""
"passed","Mon Jan 22 18:12:39 GMT 2024","Mon Jan 22 18:12:45 GMT 2024","6122","","Group Chats Favorites and Sidebar Tests","","","","Group Chat - Sidebar - Context Menu - Clear Unreads",""
"passed","Mon Jan 22 17:57:49 GMT 2024","Mon Jan 22 17:57:52 GMT 2024","2083","","MacOS Tests: Settings Extensions Tests","","","","Settings Extensions - Go to Explore panel and assert contents",""
"passed","Mon Jan 22 17:45:23 GMT 2024","Mon Jan 22 17:45:25 GMT 2024","2029","","MacOS Tests: Create Pin and Account Tests","","","","Enter Pin Screen - Validate warning texts are displayed on screen",""
"passed","Mon Jan 22 18:05:19 GMT 2024","Mon Jan 22 18:05:25 GMT 2024","5776","","Sidebar Chats Tests","","","","Chat User B - Validate message was received",""
"passed","Mon Jan 22 18:11:14 GMT 2024","Mon Jan 22 18:11:29 GMT 2024","15201","","MacOS Tests: Settings Notifications Tests","","","","Settings Notifications - Enable again all notifications by switching ENABLED toggle to on",""
"passed","Mon Jan 22 18:04:56 GMT 2024","Mon Jan 22 18:04:58 GMT 2024","1322","","Sidebar Chats Tests","","","","Sidebar - Message preview on Sidebar should not display the message with markdown",""
"passed","Mon Jan 22 17:51:03 GMT 2024","Mon Jan 22 17:51:06 GMT 2024","2601","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Assert texts for Your New Profile dialog",""
"passed","Mon Jan 22 17:57:03 GMT 2024","Mon Jan 22 17:57:10 GMT 2024","7078","","MacOS Tests: Settings Audio Tests","","","","Settings Audio - Assert screen texts for Media-Message Sounds and Call Timer",""
"passed","Mon Jan 22 17:56:37 GMT 2024","Mon Jan 22 17:56:38 GMT 2024","1318","","MacOS Tests: Settings Message Tests","","","","Settings Messages - Go To Messages Settings",""
"passed","Mon Jan 22 18:09:23 GMT 2024","Mon Jan 22 18:09:25 GMT 2024","1768","","Group Chats Edit Tests","","","","Chat User A - Edit Group Chat button tooltip",""
"passed","Mon Jan 22 17:46:59 GMT 2024","Mon Jan 22 17:47:02 GMT 2024","2136","","MacOS Tests: Files Screen Tests","","","","Validate Pre Release Indicator is displayed and has correct text",""
"passed","Mon Jan 22 18:10:15 GMT 2024","Mon Jan 22 18:10:20 GMT 2024","5908","","Group Chats Edit Tests","","","","Edit Group - Contents displayed in remove list are correct",""
"passed","Mon Jan 22 18:00:46 GMT 2024","Mon Jan 22 18:00:51 GMT 2024","4871","","MacOS Tests: Friends Screen Tests","","","","Switch to Pending Friends view and validate elements displayed",""
"passed","Mon Jan 22 17:50:55 GMT 2024","Mon Jan 22 17:50:59 GMT 2024","4016","","Message Context Menu Tests","","","","Chat User B - Context Menu - Copy Text from Message Received",""
"passed","Mon Jan 22 17:48:29 GMT 2024","Mon Jan 22 17:48:44 GMT 2024","15347","","MacOS Tests: Files Screen Tests","","","","Upload file - Progress indicator is closed and file appears on files list",""
"passed","Mon Jan 22 17:54:59 GMT 2024","Mon Jan 22 17:55:08 GMT 2024","9160","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Right Click On Copy ID Button to Copy Username",""
"passed","Mon Jan 22 18:07:58 GMT 2024","Mon Jan 22 18:08:15 GMT 2024","16856","","Group Chats Tests","","","","User B - Group Chat is displayed on remote participant users sidebar",""
"passed","Mon Jan 22 17:46:33 GMT 2024","Mon Jan 22 17:46:35 GMT 2024","1948","","MacOS Tests: Chats Main Screen Tests","","","","Validate Pre Release Indicator is displayed and has correct text",""
"passed","Mon Jan 22 18:01:12 GMT 2024","Mon Jan 22 18:01:21 GMT 2024","9190","","Chat Topbar Tests","","","","Pinned Messages - Pin a message with attachments",""
"passed","Mon Jan 22 17:51:57 GMT 2024","Mon Jan 22 17:52:03 GMT 2024","6170","","Message Context Menu Tests","","","","Chat User B - Both users can react with the same emoji to a message",""
"passed","Mon Jan 22 17:48:43 GMT 2024","Mon Jan 22 17:48:47 GMT 2024","3715","","Create Accounts and Chat Tests","","","","Input Bar - Click on send button will send the message to the other user",""
"passed","Mon Jan 22 18:05:46 GMT 2024","Mon Jan 22 18:05:59 GMT 2024","12863","","MacOS Tests: Friends Screen Tests","","","","Context Menu - Unblock User",""
"passed","Mon Jan 22 18:01:21 GMT 2024","Mon Jan 22 18:01:37 GMT 2024","15728","","Chat Topbar Tests","","","","Pinned Messages - Pinned message shows timestamp, sender and message",""
"passed","Mon Jan 22 18:13:37 GMT 2024","Mon Jan 22 18:14:28 GMT 2024","50736","","MacOS Tests: Settings Developer Tests","","","","Settings Developer - Validate headers and descriptions from Settings Sections",""
"passed","Mon Jan 22 18:05:39 GMT 2024","Mon Jan 22 18:05:43 GMT 2024","3337","","Sidebar Chats Tests","","","","Chat User A - Sidebar - Validate Hamburger button and back buttons can hide or display the sidebar",""
"passed","Mon Jan 22 18:09:54 GMT 2024","Mon Jan 22 18:10:01 GMT 2024","7278","","Group Chats Edit Tests","","","","Edit Group - Validate group name was changed correctly on remote side",""
"passed","Mon Jan 22 18:06:29 GMT 2024","Mon Jan 22 18:06:47 GMT 2024","17772","","Sidebar Chats Tests","","","","Sidebar - Favorites - Context Menu - Chat with user",""
"passed","Mon Jan 22 18:10:16 GMT 2024","Mon Jan 22 18:10:23 GMT 2024","6402","","MacOS Tests: Settings Accessibility Tests","","","","Settings Accessibility - Click on slider switch to enable Open Dyslexic option",""
"passed","Mon Jan 22 18:00:19 GMT 2024","Mon Jan 22 18:00:31 GMT 2024","12242","","MacOS Tests: Friends Screen Tests","","","","Add Friend Input - Error is displayed when number of chars provided is greater than expected",""
"passed","Mon Jan 22 18:05:04 GMT 2024","Mon Jan 22 18:05:10 GMT 2024","6152","","Sidebar Chats Tests","","","","Chat User A - Sidebar - Context Menu - Hide chat",""
"passed","Mon Jan 22 17:46:35 GMT 2024","Mon Jan 22 17:46:37 GMT 2024","1537","","MacOS Tests: Chats Main Screen Tests","","","","Validate Nav Bar and buttons are displayed",""
"passed","Mon Jan 22 18:04:00 GMT 2024","Mon Jan 22 18:04:32 GMT 2024","31611","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Username with more than 32 characters",""
"passed","Mon Jan 22 17:55:54 GMT 2024","Mon Jan 22 17:56:03 GMT 2024","9237","","MacOS Tests: Settings General Tests","","","","Settings General - Validate header and description texts are correct",""
"passed","Mon Jan 22 17:55:27 GMT 2024","Mon Jan 22 17:55:35 GMT 2024","7013","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Username with less than 4 characters",""
"passed","Mon Jan 22 18:00:18 GMT 2024","Mon Jan 22 18:00:56 GMT 2024","38025","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Change profile picture",""
"passed","Mon Jan 22 18:00:51 GMT 2024","Mon Jan 22 18:00:55 GMT 2024","4202","","MacOS Tests: Friends Screen Tests","","","","Switch to Blocked Friends view and validate elements displayed",""
"passed","Mon Jan 22 18:02:15 GMT 2024","Mon Jan 22 18:02:47 GMT 2024","31134","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Status with more than 128 characters",""
"skipped","Mon Jan 22 18:14:33 GMT 2024","Mon Jan 22 18:14:33 GMT 2024","0","","MacOS Tests: Settings Developer Tests","","","","Settings Developer - Disable Save Logs switch",""
"passed","Mon Jan 22 17:48:47 GMT 2024","Mon Jan 22 17:48:48 GMT 2024","1220","","Create Accounts and Chat Tests","","","","Input Bar - Chars Counter on Input Bar displays 0/1024 after sending a message",""
"passed","Mon Jan 22 18:02:51 GMT 2024","Mon Jan 22 18:03:02 GMT 2024","10768","","MacOS Tests: Friends Screen Tests","","","","Block someone from Friends List",""
"passed","Mon Jan 22 17:59:49 GMT 2024","Mon Jan 22 17:59:51 GMT 2024","1587","","MacOS Tests: Friends Screen Tests","","","","Add Friend Input - Error is displayed when number of chars provided is less than expected",""
"passed","Mon Jan 22 17:56:20 GMT 2024","Mon Jan 22 17:56:33 GMT 2024","12707","","MacOS Tests: Settings General Tests","","","","Settings General - Validate user can change accent color",""
"skipped","Mon Jan 22 17:48:17 GMT 2024","Mon Jan 22 17:48:17 GMT 2024","1","","MacOS Tests: Files Screen Tests","","","","Upload file - Validate progress indicator",""
"passed","Mon Jan 22 17:46:43 GMT 2024","Mon Jan 22 17:46:43 GMT 2024","749","","MacOS Tests: Chats Main Screen Tests","","","","Friends Screen - Image is displayed when no friends have been added yet",""
"passed","Mon Jan 22 17:55:47 GMT 2024","Mon Jan 22 17:55:54 GMT 2024","7323","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Username with more than 32 characters",""
"passed","Mon Jan 22 17:59:44 GMT 2024","Mon Jan 22 17:59:46 GMT 2024","2161","","MacOS Tests: Friends Screen Tests","","","","Friends Screen - Displays a badge showing 4 pending requests on Pending Friends Button",""
"passed","Mon Jan 22 17:56:48 GMT 2024","Mon Jan 22 17:56:52 GMT 2024","4796","","MacOS Tests: Settings Message Tests","","","","Settings Messages - Enable again both convert emoji and markdown support toggles",""
"passed","Mon Jan 22 17:58:16 GMT 2024","Mon Jan 22 17:58:21 GMT 2024","4678","","MacOS Tests: Settings Notifications Tests","","","","Settings Notifications - Disable all notifications by switching ENABLED toggle to off",""
"passed","Mon Jan 22 17:49:31 GMT 2024","Mon Jan 22 17:49:41 GMT 2024","10180","","Chat Replies Tests","","","","Chat User B - Reply popup - Validate contents and close it",""
"passed","Mon Jan 22 17:59:42 GMT 2024","Mon Jan 22 17:59:42 GMT 2024","442","","MacOS Tests: Friends Screen Tests","","","","Go to Friends Screen and validate elements displayed",""
"passed","Mon Jan 22 17:51:38 GMT 2024","Mon Jan 22 17:51:54 GMT 2024","15840","","Message Context Menu Tests","","","","Chat User B - Receive reaction in sent message",""
"passed","Mon Jan 22 17:50:45 GMT 2024","Mon Jan 22 17:50:58 GMT 2024","12568","","MacOS Tests: Files Screen Tests","","","","Files - Attempt to rename a folder with existing folder name",""
"passed","Mon Jan 22 17:37:09 GMT 2024","Mon Jan 22 17:37:17 GMT 2024","7765","","MacOS Tests: Create Pin and Account Tests","","","","Enter Pin Screen - Reset Account is shown after right clicking on Help Button",""
"passed","Mon Jan 22 18:12:02 GMT 2024","Mon Jan 22 18:12:22 GMT 2024","19132","","Group Chats Favorites and Sidebar Tests","","","","Group Chat - Send message to the group with User B",""
"passed","Mon Jan 22 18:09:39 GMT 2024","Mon Jan 22 18:09:47 GMT 2024","7817","","Group Chats Edit Tests","","","","Edit Group - Attempt to change Group Name for a name with more than 64 characters",""
"passed","Mon Jan 22 18:14:10 GMT 2024","Mon Jan 22 18:14:17 GMT 2024","6321","","Group Chats Favorites and Sidebar Tests","","","","Group Chat - Sidebar - Deleted group is not shown on remote side",""
"passed","Mon Jan 22 18:04:08 GMT 2024","Mon Jan 22 18:04:14 GMT 2024","5653","","Quick Profile Tests","","","","Chat User B - Validate that User A is now a friend",""
"passed","Mon Jan 22 18:12:08 GMT 2024","Mon Jan 22 18:12:26 GMT 2024","17328","","MacOS Tests: Settings Notifications Tests","","","","Settings Notifications - Enable only SETTINGS notifications",""
"passed","Mon Jan 22 18:02:04 GMT 2024","Mon Jan 22 18:02:08 GMT 2024","3786","","MacOS Tests: Friends Screen Tests","","","","Favorites - Remove all users from Favorites - User 3",""
"passed","Mon Jan 22 18:01:34 GMT 2024","Mon Jan 22 18:01:52 GMT 2024","17732","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Validate Copy ID button tooltip",""
"passed","Mon Jan 22 17:50:59 GMT 2024","Mon Jan 22 17:51:10 GMT 2024","10344","","Message Context Menu Tests","","","","Chat User A - Context Menu - Delete Message",""
