"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5180","K3 - Selected Fonts should be applied everywhere throughout the app","mobile-chrome","Wed Nov 27 22:11:26 GMT 2024","passed","Wed Nov 27 22:11:31 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","42566","B68 - Sending and receiving stickers and sticker picker tests","mobile-chrome","Wed Nov 27 22:01:05 GMT 2024","failed","Wed Nov 27 22:01:47 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","4645","A16 - Default identicon profile image is assigned to new user if user does not setup a custom profile picture","desktop-chrome","Wed Nov 27 21:25:43 GMT 2024","passed","Wed Nov 27 21:25:48 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","4720","I2, I3 - Banner Picture - User can upload banner","desktop-chrome","Wed Nov 27 22:09:30 GMT 2024","passed","Wed Nov 27 22:09:34 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","4576","I24 - Clicking LogOut should log user out of the account","desktop-chrome","Wed Nov 27 22:11:01 GMT 2024","passed","Wed Nov 27 22:11:06 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","2416","A2 - Pin should have at least 4 digits","mobile-chrome","Wed Nov 27 21:25:09 GMT 2024","passed","Wed Nov 27 21:25:11 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","4950","O1, 06 - Message at top of page and custom keybinds listed correctly","desktop-chrome","Wed Nov 27 22:13:22 GMT 2024","passed","Wed Nov 27 22:13:27 GMT 2024","Settings Keybinds Tests","13-settings-keybinds.spec.ts","",""
"","4751","Q1 - User should be able to toggle on/off Notifications","desktop-chrome","Wed Nov 27 22:14:06 GMT 2024","passed","Wed Nov 27 22:14:11 GMT 2024","Settings Notifications Tests","16-settings-notifications.spec.ts","",""
"","5248","K5 - Font size should have a minimum of .82","mobile-chrome","Wed Nov 27 22:11:31 GMT 2024","passed","Wed Nov 27 22:11:36 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","10781","I26 - Delete Account section tests","desktop-chrome","Wed Nov 27 22:11:10 GMT 2024","passed","Wed Nov 27 22:11:21 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","4703","N1 - User should land on Installed when navigating to this page","desktop-chrome","Wed Nov 27 22:13:17 GMT 2024","passed","Wed Nov 27 22:13:22 GMT 2024","Settings Extensions Tests","12-settings-extensions.spec.ts","",""
"","5630","K13 - Selected primary color should be applied throughout the entire app","desktop-chrome","Wed Nov 27 22:12:05 GMT 2024","passed","Wed Nov 27 22:12:10 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","42434","B49 and B56 - Chats Tests - Multiple messages testing - Scroll to bottom and Go to pin message buttons","mobile-chrome","Wed Nov 27 21:43:16 GMT 2024","failed","Wed Nov 27 21:43:58 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","4728","Q4 - User should be able to toggle on/off Settings Notifications","desktop-chrome","Wed Nov 27 22:14:20 GMT 2024","passed","Wed Nov 27 22:14:25 GMT 2024","Settings Notifications Tests","16-settings-notifications.spec.ts","",""
"","5388","K14 - User should be able to add additional custom CSS to the application","mobile-chrome","Wed Nov 27 22:12:07 GMT 2024","passed","Wed Nov 27 22:12:12 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","1","B8 to B14 - Quick Profile Local - Updating username, status, banner and profile picture","desktop-chrome","Wed Nov 27 21:43:54 GMT 2024","skipped","Wed Nov 27 21:43:54 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","4630","Q2 - User should be able to toggle on/off Friend Request Notifications","desktop-chrome","Wed Nov 27 22:14:11 GMT 2024","passed","Wed Nov 27 22:14:15 GMT 2024","Settings Notifications Tests","16-settings-notifications.spec.ts","",""
"","2524","A6, A7 - Scramble Keypad will change the order of pin input buttons","desktop-chrome","Wed Nov 27 21:25:14 GMT 2024","passed","Wed Nov 27 21:25:16 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","1","B8 to B14 - Quick Profile Remote - Updating username, status, banner and profile picture","desktop-chrome","Wed Nov 27 21:43:54 GMT 2024","skipped","Wed Nov 27 21:43:54 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","4545","F3, F4 - Amount of Free and Total should appear in Toolbar","mobile-chrome","Wed Nov 27 22:15:29 GMT 2024","passed","Wed Nov 27 22:15:34 GMT 2024","Files Page Tests","24-files.spec.ts","",""
"","4709","Q3 - User should be able to toggle on/off Message Notifications","desktop-chrome","Wed Nov 27 22:14:15 GMT 2024","passed","Wed Nov 27 22:14:20 GMT 2024","Settings Notifications Tests","16-settings-notifications.spec.ts","",""
"","4395","O2, 04 - Clicking a key should activate the Recorded Keys - User can save keybind","mobile-chrome","Wed Nov 27 22:13:24 GMT 2024","skipped","Wed Nov 27 22:13:28 GMT 2024","Settings Keybinds Tests","13-settings-keybinds.spec.ts","",""
"","5911","K5 - Font size should have a minimum of .82","desktop-chrome","Wed Nov 27 22:11:31 GMT 2024","passed","Wed Nov 27 22:11:37 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","42390","Videocall testing between two users - mute, unmute, fullscreen, expand/collapse call","desktop-chrome","Wed Nov 27 22:05:34 GMT 2024","failed","Wed Nov 27 22:06:17 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","5920","P1, P2 - User should be able to toggle on/off Dyslexic mode and changes are applied everywhere","mobile-chrome","Wed Nov 27 22:13:55 GMT 2024","passed","Wed Nov 27 22:14:00 GMT 2024","Settings Accessibility Tests","15-settings-accessibility.spec.ts","",""
"","4942","F9 - User cannot create directories with existing name - Toast notification is shown","mobile-chrome","Wed Nov 27 22:17:36 GMT 2024","passed","Wed Nov 27 22:17:41 GMT 2024","Files Page Tests","24-files.spec.ts","",""
