"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3241","A3 - Pin cannot have more than 8 digits","desktop-chrome","Tue Dec 17 15:38:23 GMT 2024","passed","Tue Dec 17 15:38:27 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","5509","T7 - Highlighted border should appear around Clear State when clicked","desktop-chrome","Tue Dec 17 16:07:39 GMT 2024","passed","Tue Dec 17 16:07:45 GMT 2024","Settings Developer Tests","20-settings-developer.spec.ts","",""
"","14539","I9, I10 - User should be able to change username and see toast notification of change","desktop-chrome","Tue Dec 17 16:01:07 GMT 2024","failed","Tue Dec 17 16:01:21 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","4979","M1 and M2 - Input dropdown and input volume indicator should display","mobile-chrome","Tue Dec 17 16:05:56 GMT 2024","passed","Tue Dec 17 16:06:01 GMT 2024","Settings Audio and Video Tests","11-settings-audio-video.spec.ts","",""
"","4927","C3 - Hovering over Nav buttons should show tooltips","mobile-chrome","Tue Dec 17 15:59:56 GMT 2024","passed","Tue Dec 17 16:00:01 GMT 2024","Chats Sidebar Tests","05-chats-sidebar.spec.ts","",""
"","4706","I22 - Clicking copy should copy the Recovery Phrase to the users clipboard","desktop-chrome","Tue Dec 17 16:03:29 GMT 2024","passed","Tue Dec 17 16:03:34 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","18182","B22 and B50 - Reaction Tests","mobile-chrome","Tue Dec 17 15:51:06 GMT 2024","failed","Tue Dec 17 15:51:24 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","14430","C5, C6, C7, C8, C9 - Nav bar buttons should redirect to correct page","mobile-chrome","Tue Dec 17 16:00:06 GMT 2024","passed","Tue Dec 17 16:00:20 GMT 2024","Chats Sidebar Tests","05-chats-sidebar.spec.ts","",""
"","4640","A16 - Default identicon profile image is assigned to new user if user does not setup a custom profile picture","mobile-chrome","Tue Dec 17 15:38:55 GMT 2024","passed","Tue Dec 17 15:39:00 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","17934","B20 - Pin Messages Tests","desktop-chrome","Tue Dec 17 15:49:56 GMT 2024","failed","Tue Dec 17 15:50:14 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","9890","I26 - Delete Account section tests","mobile-chrome","Tue Dec 17 16:04:26 GMT 2024","passed","Tue Dec 17 16:04:35 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","4749","C2 - Hovering over Create Chat should show tooltips","mobile-chrome","Tue Dec 17 15:59:51 GMT 2024","passed","Tue Dec 17 15:59:56 GMT 2024","Chats Sidebar Tests","05-chats-sidebar.spec.ts","",""
"","5068","I5 - Profile picture shows default profile picture until custom profile picture is set","mobile-chrome","Tue Dec 17 16:00:40 GMT 2024","passed","Tue Dec 17 16:00:45 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","4468","F6, F11 -Clicking Upload should then open up the OS files browser and user can upload files in root folder","desktop-chrome","Tue Dec 17 16:07:59 GMT 2024","passed","Tue Dec 17 16:08:03 GMT 2024","Files Page Tests","24-files.spec.ts","",""
"","6594","F10 - User can create subfolders and navigate to parent folder with go back button","mobile-chrome","Tue Dec 17 16:09:26 GMT 2024","passed","Tue Dec 17 16:09:33 GMT 2024","Files Page Tests","24-files.spec.ts","",""
"","0","T4 - Clicking Clear State should clear users state","mobile-chrome","Tue Dec 17 16:08:31 GMT 2024","skipped","Tue Dec 17 16:08:31 GMT 2024","Settings Developer Tests","20-settings-developer.spec.ts","",""
"","4359","I2, I3 - Banner Picture - User can upload banner","desktop-chrome","Tue Dec 17 16:00:10 GMT 2024","passed","Tue Dec 17 16:00:14 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","0","K15 - Emoji Font dropdown should show expected emoji font names","mobile-chrome","Tue Dec 17 16:05:31 GMT 2024","skipped","Tue Dec 17 16:05:31 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","9600","I26 - Delete Account section tests","desktop-chrome","Tue Dec 17 16:03:47 GMT 2024","passed","Tue Dec 17 16:03:56 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","4455","K11 - Primary Colors should display expected values","desktop-chrome","Tue Dec 17 16:04:25 GMT 2024","passed","Tue Dec 17 16:04:29 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","4950","I6 - Username should be displayed in the Username textbox","mobile-chrome","Tue Dec 17 16:00:45 GMT 2024","passed","Tue Dec 17 16:00:50 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","2118","A2 - Pin should have at least 4 digits","mobile-chrome","Tue Dec 17 15:38:20 GMT 2024","passed","Tue Dec 17 15:38:22 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
