"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5111","M1 and M2 - Input dropdown and input volume indicator should display","mobile-chrome","Mon Dec 30 16:36:31 GMT 2024","passed","Mon Dec 30 16:36:36 GMT 2024","Settings Audio and Video Tests","11-settings-audio-video.spec.ts","",""
"","7073","A18 - Install Banner validations - Download installer","desktop-chrome","Mon Dec 30 16:25:16 GMT 2024","passed","Mon Dec 30 16:25:23 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","5176","I1 - Banner Picture - Tooltip displayed","mobile-chrome","Mon Dec 30 16:33:02 GMT 2024","passed","Mon Dec 30 16:33:07 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","5157","R4 - Clicking Open Website should take you to the Uplink website","desktop-chrome","Mon Dec 30 16:36:51 GMT 2024","passed","Mon Dec 30 16:36:56 GMT 2024","Settings About Tests","18-settings-about.spec.ts","",""
"","5033","I18 - Error message should appear if user inputs chars that are not allowed or exceeds limit","mobile-chrome","Mon Dec 30 16:34:17 GMT 2024","passed","Mon Dec 30 16:34:22 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","1928","A6, A7 - Scramble Keypad will change the order of pin input buttons","mobile-chrome","Mon Dec 30 16:24:44 GMT 2024","passed","Mon Dec 30 16:24:46 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","4359","O8 - Clicking Revert Keybindings should revert any custom keybindings the user has saved","mobile-chrome","Mon Dec 30 16:37:39 GMT 2024","skipped","Mon Dec 30 16:37:43 GMT 2024","Settings Keybinds Tests","13-settings-keybinds.spec.ts","",""
"","5168","I2, I3 - Banner Picture - User can upload banner","mobile-chrome","Mon Dec 30 16:33:07 GMT 2024","passed","Mon Dec 30 16:33:12 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","4591","M1 and M2 - Input dropdown and input volume indicator should display","desktop-chrome","Mon Dec 30 16:35:01 GMT 2024","passed","Mon Dec 30 16:35:06 GMT 2024","Settings Audio and Video Tests","11-settings-audio-video.spec.ts","",""
"","4774","K1 - Language dropdown should display English","desktop-chrome","Mon Dec 30 16:33:50 GMT 2024","passed","Mon Dec 30 16:33:55 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
