"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Feb 12 19:18:53 GMT 2024","Mon Feb 12 19:18:53 GMT 2024","2","","Message Input Tests","","","","Typing Indicator - Send a long message to trigger typing indicator on remote side",""
"passed","Mon Feb 12 19:04:44 GMT 2024","Mon Feb 12 19:04:45 GMT 2024","1159","","MacOS Tests: Files Screen Tests","","","","Context Menu - Folder - Delete",""
"passed","Mon Feb 12 19:08:58 GMT 2024","Mon Feb 12 19:08:59 GMT 2024","747","","MacOS Tests: Settings General Tests","","","","Settings General - Validate user can clear accent color",""
"passed","Mon Feb 12 19:08:30 GMT 2024","Mon Feb 12 19:08:34 GMT 2024","3923","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Online Status - Status can be changed",""
"skipped","Mon Feb 12 19:23:41 GMT 2024","Mon Feb 12 19:23:41 GMT 2024","1","","MacOS Tests: Create Pin and Account Tests","","","","Enter Pin Screen -  - Help Button Tooltip",""
"passed","Mon Feb 12 19:09:04 GMT 2024","Mon Feb 12 19:09:05 GMT 2024","1722","","MacOS Tests: Settings Message Tests","","","","Settings Messages - Enable again both convert emoji and markdown support toggles",""
"passed","Mon Feb 12 19:08:59 GMT 2024","Mon Feb 12 19:09:00 GMT 2024","850","","MacOS Tests: Settings Message Tests","","","","Settings Messages - Go To Messages Settings",""
"passed","Mon Feb 12 19:13:22 GMT 2024","Mon Feb 12 19:13:28 GMT 2024","5895","","MacOS Tests: Friends Screen Tests","","","","Unblock someone from blocked friends list",""
"passed","Mon Feb 12 19:21:32 GMT 2024","Mon Feb 12 19:21:33 GMT 2024","1164","","Message Attachments Tests","","","","Send files from Browse Files - Send files counter is updated",""
"passed","Mon Feb 12 19:54:25 GMT 2024","Mon Feb 12 19:54:28 GMT 2024","3638","","MacOS Tests: Settings General Tests","","","","Settings General - Return theme to Dark Theme",""
"passed","Mon Feb 12 19:18:43 GMT 2024","Mon Feb 12 19:18:53 GMT 2024","9391","","Message Input Tests","","","","Chat User - Chat Messages containing links contents on remote side",""
"passed","Mon Feb 12 20:06:06 GMT 2024","Mon Feb 12 20:06:19 GMT 2024","12702","","MacOS Tests: Import Account Tests","","","","Save Recovery Seed Screen - Enter valid recovery seed and continue",""
"passed","Mon Feb 12 19:38:58 GMT 2024","Mon Feb 12 19:39:04 GMT 2024","6346","","Group Chats Favorites and Sidebar Tests","","","","Group Chat - Sidebar - Deleted group is not shown on remote side",""
"passed","Mon Feb 12 19:18:53 GMT 2024","Mon Feb 12 19:18:59 GMT 2024","6306","","Message Attachments Tests","","","","Send files from Browse Files - No files are displayed on modal and user can close modal",""
"passed","Mon Feb 12 19:34:48 GMT 2024","Mon Feb 12 19:34:56 GMT 2024","7993","","Group Chats Edit Tests","","","","Edit Group - Look for non existing user in Remove Users List",""
"passed","Mon Feb 12 19:13:18 GMT 2024","Mon Feb 12 19:13:22 GMT 2024","3577","","MacOS Tests: Friends Screen Tests","","","","Validate tooltips for Unblock button is displayed",""
"passed","Mon Feb 12 19:09:28 GMT 2024","Mon Feb 12 19:09:29 GMT 2024","1120","","MacOS Tests: Settings Extensions Tests","","","","Settings Extensions - Enable Emoji Selector extension",""
"passed","Mon Feb 12 19:18:37 GMT 2024","Mon Feb 12 19:18:43 GMT 2024","6083","","Message Input Tests","","","","Chat Input Text - Validate messages with links were received correctly",""
"passed","Mon Feb 12 19:11:13 GMT 2024","Mon Feb 12 19:11:17 GMT 2024","4226","","MacOS Tests: Friends Screen Tests","","","","Add Friend Input - Error is displayed when the user tries to add themselves",""
"passed","Mon Feb 12 19:17:50 GMT 2024","Mon Feb 12 19:18:10 GMT 2024","19322","","Message Input Tests","","","","Chat Input Text - Validate text starting with https:// is sent as link",""
"passed","Mon Feb 12 19:09:27 GMT 2024","Mon Feb 12 19:09:28 GMT 2024","996","","MacOS Tests: Settings Extensions Tests","","","","Settings Extensions - Disable Emoji Selector extension",""
"passed","Mon Feb 12 19:54:07 GMT 2024","Mon Feb 12 19:54:16 GMT 2024","9484","","MacOS Tests: Settings General Tests","","","","Settings General - Reduce font scaling to 0.50",""
"passed","Mon Feb 12 19:28:33 GMT 2024","Mon Feb 12 19:28:45 GMT 2024","11868","","MacOS Tests: Chats Main Screen Tests","","","","Validate Pre Release Indicator is displayed and has correct text",""
"passed","Mon Feb 12 19:28:15 GMT 2024","Mon Feb 12 19:28:34 GMT 2024","19707","","Quick Profile Tests","","","","Chat User A - Send friend request again to User B",""
"skipped","Mon Feb 12 20:04:33 GMT 2024","Mon Feb 12 20:04:33 GMT 2024","0","","MacOS Tests: Settings Developer Tests","","","","Settings Developer - Print State button",""
