"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5136","I14 - Highlighted border should appear when user is clicked into Status textbox","mobile-chrome","Thu Dec 05 13:23:01 GMT 2024","passed","Thu Dec 05 13:23:06 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","5400","I9, I10 - User should be able to change username and see toast notification of change","desktop-chrome","Thu Dec 05 13:22:44 GMT 2024","passed","Thu Dec 05 13:22:50 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","4929","K19 - Default Profile Picture Style selected should be applied correctly in the app","mobile-chrome","Thu Dec 05 13:25:07 GMT 2024","passed","Thu Dec 05 13:25:11 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","6127","K5 - Font size should have a minimum of .82","desktop-chrome","Thu Dec 05 13:24:22 GMT 2024","passed","Thu Dec 05 13:24:28 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","5190","O9 - Highlighted border should be displayed when clicking Revert Keybindings","desktop-chrome","Thu Dec 05 13:26:48 GMT 2024","passed","Thu Dec 05 13:26:54 GMT 2024","Settings Keybinds Tests","13-settings-keybinds.spec.ts","",""
"","21996","B49 and B56 - Chats Tests - Multiple messages testing - Scroll to bottom and Go to pin message buttons","desktop-chrome","Thu Dec 05 13:17:18 GMT 2024","passed","Thu Dec 05 13:17:40 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","4883","L1 - User should be able to toggle on and off emoji conversion","mobile-chrome","Thu Dec 05 13:25:11 GMT 2024","passed","Thu Dec 05 13:25:16 GMT 2024","Settings Messages Tests","10-settings-messages.spec.ts","",""
"","3498","A3 - Pin cannot have more than 8 digits","mobile-chrome","Thu Dec 05 13:14:03 GMT 2024","passed","Thu Dec 05 13:14:07 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","2225","A5 - Settings dropdown should show option to Scramble numberpad and option to stay unlocked","desktop-chrome","Thu Dec 05 13:14:12 GMT 2024","passed","Thu Dec 05 13:14:14 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","3376","A4 - Clicking red reset button should erase any inputs made","mobile-chrome","Thu Dec 05 13:14:07 GMT 2024","passed","Thu Dec 05 13:14:10 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","4937","I4 - Clicking upload picture on Profile picture should open File Browser","mobile-chrome","Thu Dec 05 13:22:16 GMT 2024","passed","Thu Dec 05 13:22:21 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","26429","B7, B57, B58 - Favorites tests","desktop-chrome","Thu Dec 05 13:16:35 GMT 2024","passed","Thu Dec 05 13:17:02 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","5007","Q3 - User should be able to toggle on/off Message Notifications","desktop-chrome","Thu Dec 05 13:27:14 GMT 2024","passed","Thu Dec 05 13:27:19 GMT 2024","Settings Notifications Tests","16-settings-notifications.spec.ts","",""
"","4824","F3, F4 - Amount of Free and Total should appear in Toolbar","desktop-chrome","Thu Dec 05 13:28:38 GMT 2024","passed","Thu Dec 05 13:28:43 GMT 2024","Files Page Tests","24-files.spec.ts","",""
"","5334","I21 - Clicking Reveal Phrase should display the users Recovery Phrases","mobile-chrome","Thu Dec 05 13:23:32 GMT 2024","passed","Thu Dec 05 13:23:38 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","4940","F3, F4 - Amount of Free and Total should appear in Toolbar","mobile-chrome","Thu Dec 05 13:28:29 GMT 2024","skipped","Thu Dec 05 13:28:34 GMT 2024","Files Page Tests","24-files.spec.ts","",""
"","9479","F13 - Files and folders are still visible after logging out and login again","desktop-chrome","Thu Dec 05 13:29:18 GMT 2024","passed","Thu Dec 05 13:29:28 GMT 2024","Files Page Tests","24-files.spec.ts","",""
"","20571","B66 - Sending and receiving emojis and emoji picker tests","desktop-chrome","Thu Dec 05 13:19:13 GMT 2024","passed","Thu Dec 05 13:19:34 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","27170","Chat Replies Tests","mobile-chrome","Thu Dec 05 13:20:09 GMT 2024","passed","Thu Dec 05 13:20:36 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","5811","T6 - Highlighted border should appear around Load MockData when clicked","mobile-chrome","Thu Dec 05 13:28:12 GMT 2024","passed","Thu Dec 05 13:28:17 GMT 2024","Settings Developer Tests","20-settings-developer.spec.ts","",""
"","8000","K6, K7 - Font size should have a maximum of 1.50 and can be applied correctly everywhere through the app","desktop-chrome","Thu Dec 05 13:24:28 GMT 2024","passed","Thu Dec 05 13:24:36 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","4798","A14 - If Stay Unlocked is toggled on, user should be redirected to enter PIN after logging off","mobile-chrome","Thu Dec 05 13:14:32 GMT 2024","passed","Thu Dec 05 13:14:37 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","1","B8 to B14 - Quick Profile Local and Remote -  Updating note","desktop-chrome","Thu Dec 05 13:17:40 GMT 2024","skipped","Thu Dec 05 13:17:40 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","5516","T3 - Clicking Load MockData should load all mock data throughout app","mobile-chrome","Thu Dec 05 13:28:00 GMT 2024","passed","Thu Dec 05 13:28:06 GMT 2024","Settings Developer Tests","20-settings-developer.spec.ts","",""
"","18745","H16, H17, H18, H26 - User can be block/unblocked","desktop-chrome","Thu Dec 05 13:15:31 GMT 2024","passed","Thu Dec 05 13:15:50 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","4789","F7 - User can create new folders on root","mobile-chrome","Thu Dec 05 13:28:43 GMT 2024","skipped","Thu Dec 05 13:28:48 GMT 2024","Files Page Tests","24-files.spec.ts","",""
"","4963","K19 - Default Profile Picture Style selected should be applied correctly in the app","desktop-chrome","Thu Dec 05 13:25:13 GMT 2024","passed","Thu Dec 05 13:25:18 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","17317","B18 and B19, B23 to B25 - Chats Context Menu tests","mobile-chrome","Thu Dec 05 13:17:35 GMT 2024","passed","Thu Dec 05 13:17:52 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","6225","R4 - Clicking Open Website should take you to the Uplink website","mobile-chrome","Thu Dec 05 13:27:25 GMT 2024","passed","Thu Dec 05 13:27:32 GMT 2024","Settings About Tests","18-settings-about.spec.ts","",""
"","5747","T7 - Highlighted border should appear around Clear State when clicked","mobile-chrome","Thu Dec 05 13:28:17 GMT 2024","passed","Thu Dec 05 13:28:23 GMT 2024","Settings Developer Tests","20-settings-developer.spec.ts","",""
"","5654","C5, C6, C7, C8, C9 - Nav bar buttons should redirect to correct page","mobile-chrome","Thu Dec 05 13:21:55 GMT 2024","passed","Thu Dec 05 13:22:01 GMT 2024","Chats Sidebar Tests","05-chats-sidebar.spec.ts","",""
"","5006","M1 and M2 - Input dropdown and input volume indicator should display","desktop-chrome","Thu Dec 05 13:25:33 GMT 2024","passed","Thu Dec 05 13:25:38 GMT 2024","Settings Audio and Video Tests","11-settings-audio-video.spec.ts","",""
"","0","T4 - Clicking Clear State should clear users state","desktop-chrome","Thu Dec 05 13:28:14 GMT 2024","skipped","Thu Dec 05 13:28:14 GMT 2024","Settings Developer Tests","20-settings-developer.spec.ts","",""
"","4835","O2, 04 - Clicking a key should activate the Recorded Keys - User can save keybind","mobile-chrome","Thu Dec 05 13:26:16 GMT 2024","skipped","Thu Dec 05 13:26:21 GMT 2024","Settings Keybinds Tests","13-settings-keybinds.spec.ts","",""
"","5010","M8 - User should be able to toggle on and off Message Sounds","desktop-chrome","Thu Dec 05 13:25:59 GMT 2024","passed","Thu Dec 05 13:26:04 GMT 2024","Settings Audio and Video Tests","11-settings-audio-video.spec.ts","",""
"","4874","C1 - Clicking Create Chat should open modal with option for Group Name and Group Members","mobile-chrome","Thu Dec 05 13:21:36 GMT 2024","passed","Thu Dec 05 13:21:41 GMT 2024","Chats Sidebar Tests","05-chats-sidebar.spec.ts","",""
"","5125","I20 - Status should show correctly depending on which status user has set","mobile-chrome","Thu Dec 05 13:23:27 GMT 2024","passed","Thu Dec 05 13:23:32 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","4978","M9 - User should be able to toggle on and off Call Timer","desktop-chrome","Thu Dec 05 13:26:04 GMT 2024","passed","Thu Dec 05 13:26:09 GMT 2024","Settings Audio and Video Tests","11-settings-audio-video.spec.ts","",""
"","6206","S1 - Clicking View License should take user to our licenses page","mobile-chrome","Thu Dec 05 13:27:49 GMT 2024","passed","Thu Dec 05 13:27:55 GMT 2024","Settings Licenses Tests","19-settings-licenses.spec.ts","",""
"","4645","O9 - Highlighted border should be displayed when clicking Revert Keybindings","mobile-chrome","Thu Dec 05 13:26:40 GMT 2024","skipped","Thu Dec 05 13:26:44 GMT 2024","Settings Keybinds Tests","13-settings-keybinds.spec.ts","",""
"","5135","A17 - Download seed phrase file","desktop-chrome","Thu Dec 05 13:14:49 GMT 2024","passed","Thu Dec 05 13:14:55 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","5137","Q1 - User should be able to toggle on/off Notifications","desktop-chrome","Thu Dec 05 13:27:04 GMT 2024","passed","Thu Dec 05 13:27:09 GMT 2024","Settings Notifications Tests","16-settings-notifications.spec.ts","",""
"","5027","K8 - Clicking the moon button should change theme of the app from Dark to Light","mobile-chrome","Thu Dec 05 13:24:30 GMT 2024","passed","Thu Dec 05 13:24:35 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","6081","P1, P2 - User should be able to toggle on/off Dyslexic mode and changes are applied everywhere","mobile-chrome","Thu Dec 05 13:26:49 GMT 2024","passed","Thu Dec 05 13:26:55 GMT 2024","Settings Accessibility Tests","15-settings-accessibility.spec.ts","",""
"","5770","I9, I10 - User should be able to change username and see toast notification of change","mobile-chrome","Thu Dec 05 13:22:41 GMT 2024","passed","Thu Dec 05 13:22:46 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","5507","T8 - Clicking Test Voice State should open debug voice page","mobile-chrome","Thu Dec 05 13:28:23 GMT 2024","passed","Thu Dec 05 13:28:29 GMT 2024","Settings Developer Tests","20-settings-developer.spec.ts","",""
"","5794","T3 - Clicking Load MockData should load all mock data throughout app","desktop-chrome","Thu Dec 05 13:28:08 GMT 2024","passed","Thu Dec 05 13:28:14 GMT 2024","Settings Developer Tests","20-settings-developer.spec.ts","",""
