"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 01 23:30:16 GMT 2024","Fri Mar 01 23:30:18 GMT 2024","2705","","Chat Replies Tests","","","","Chat User A - Validate reply message group contains user image",""
"passed","Sat Mar 02 00:44:11 GMT 2024","Sat Mar 02 00:44:41 GMT 2024","29467","","MacOS Tests: Create Pin and Account Tests","","","","Enter Username Screen - Username with less than 4 characters and attempt to continue",""
"passed","Fri Mar 01 23:28:23 GMT 2024","Fri Mar 01 23:28:34 GMT 2024","10508","","MacOS Tests: Friends Screen Tests","","","","Context Menu - Chat with Friend",""
"passed","Fri Mar 01 23:28:57 GMT 2024","Fri Mar 01 23:28:59 GMT 2024","2744","","Create Accounts and Chat Tests","","","","Chat User B - Assert message received from Chat User A",""
"passed","Sat Mar 02 00:51:53 GMT 2024","Sat Mar 02 00:52:54 GMT 2024","61116","","MacOS Tests: Files Screen Tests","","","","Validate Nav Bar and buttons are displayed",""
"skipped","Fri Mar 01 23:35:42 GMT 2024","Fri Mar 01 23:35:42 GMT 2024","2","","Message Input Tests","","","","Chat Input Text - Validate users can send messages using the code language markdown",""
"passed","Fri Mar 01 23:29:03 GMT 2024","Fri Mar 01 23:29:05 GMT 2024","2137","","Create Accounts and Chat Tests","","","","""after all"" hook for Create Accounts and Chat Tests",""
"passed","Fri Mar 01 23:25:03 GMT 2024","Fri Mar 01 23:25:06 GMT 2024","3112","","MacOS Tests: Settings Notifications Tests","","","","Settings Notifications - Enable only MESSAGES notifications",""
"passed","Fri Mar 01 23:19:10 GMT 2024","Fri Mar 01 23:19:18 GMT 2024","7773","","MacOS Tests: Files Screen Tests","","","","Files - Attempt to rename a folder with existing folder name",""
"passed","Fri Mar 01 23:58:18 GMT 2024","Fri Mar 01 23:58:31 GMT 2024","13127","","Group Chats Edit Tests","","","","Group Chat Creator - Attempt to change Group Name for a name containing non-alphanumeric characters",""
"passed","Sat Mar 02 00:01:08 GMT 2024","Sat Mar 02 00:01:20 GMT 2024","12005","","Group Chats Favorites and Sidebar Tests","","","","Group Chat - Send another message to show again the group chat",""
"passed","Fri Mar 01 23:22:44 GMT 2024","Fri Mar 01 23:22:48 GMT 2024","3250","","MacOS Tests: Settings Audio Tests","","","","Settings Audio - Assert screen texts for input/output device and sample rate selection",""
"passed","Fri Mar 01 23:35:42 GMT 2024","Fri Mar 01 23:35:45 GMT 2024","2624","","Message Input Tests","","","","Chat Input Text - Validate messages with bold markdowns were received in expected format",""
"passed","Fri Mar 01 23:32:28 GMT 2024","Fri Mar 01 23:32:29 GMT 2024","1546","","Message Context Menu Tests","","","","Chat User B - Validate Message was deleted and is no longer visible in remote chat",""
"passed","Sat Mar 02 01:19:12 GMT 2024","Sat Mar 02 01:20:14 GMT 2024","62125","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Change banner picture",""
"passed","Sat Mar 02 00:46:16 GMT 2024","Sat Mar 02 00:46:50 GMT 2024","33657","","MacOS Tests: Create Pin and Account Tests","","","","Enter Username Screen - Enter valid username to continue",""
"passed","Fri Mar 01 23:16:52 GMT 2024","Fri Mar 01 23:16:53 GMT 2024","869","","MacOS Tests: Chats Main Screen Tests","","","","Validate Sidebar is displayed in screen",""
"passed","Fri Mar 01 23:26:11 GMT 2024","Fri Mar 01 23:26:15 GMT 2024","3930","","MacOS Tests: Friends Screen Tests","","","","Add Friend Input - Error is displayed when the user tries to add themselves",""
"passed","Fri Mar 01 23:18:10 GMT 2024","Fri Mar 01 23:18:11 GMT 2024","872","","MacOS Tests: Files Screen Tests","","","","Files - File Size Indicators without files shows GB Max and 0 bytes as current space",""
"passed","Fri Mar 01 23:32:18 GMT 2024","Fri Mar 01 23:32:22 GMT 2024","4335","","Message Context Menu Tests","","","","Chat User B - Context Menu - Copy Text from Message Received",""
"passed","Sat Mar 02 00:37:50 GMT 2024","Sat Mar 02 00:37:55 GMT 2024","5327","","MacOS Tests: Create Pin and Account Tests","","","","Enter Pin Screen - Create Account button should be disabled if no pin has been entered",""
"passed","Fri Mar 01 23:16:23 GMT 2024","Fri Mar 01 23:16:25 GMT 2024","2171","","MacOS Tests: Create Pin and Account Tests","","","","Enter Pin Screen - Enter a valid pin and continue creating a username",""
"passed","Fri Mar 01 23:39:36 GMT 2024","Fri Mar 01 23:41:08 GMT 2024","91592","","Message Attachments Tests","","","","Send files from Browse Files - Upload a txt file in a different folder",""
"passed","Sat Mar 02 01:25:37 GMT 2024","Sat Mar 02 01:25:43 GMT 2024","5715","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Online Status - Default status is Online",""
"passed","Fri Mar 01 23:16:54 GMT 2024","Fri Mar 01 23:16:54 GMT 2024","350","","MacOS Tests: Chats Main Screen Tests","","","","Welcome Screen - Welcome Image is displayed when no conversations are available",""
