"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5207","Q4 - User should be able to toggle on/off Settings Notifications","mobile-chrome","Thu Dec 12 23:05:30 GMT 2024","passed","Thu Dec 12 23:05:35 GMT 2024","Settings Notifications Tests","16-settings-notifications.spec.ts","",""
"","16606","H6, H19, B1 to B6, B16 and B17, B35 to B37 - Friend request happy path flow and then Chats Page basic send/receive text message flow","mobile-chrome","Thu Dec 12 22:54:10 GMT 2024","passed","Thu Dec 12 22:54:27 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","18669","H16, H17, H18, H26 - User can be block/unblocked","mobile-chrome","Thu Dec 12 22:53:25 GMT 2024","passed","Thu Dec 12 22:53:43 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","6542","I15, I16 - User should be able to change Status Message and see toast notification for update","mobile-chrome","Thu Dec 12 23:01:17 GMT 2024","passed","Thu Dec 12 23:01:23 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","4493","A16 - Default identicon profile image is assigned to new user if user does not setup a custom profile picture","desktop-chrome","Thu Dec 12 22:52:35 GMT 2024","passed","Thu Dec 12 22:52:40 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","4478","I18 - Error message should appear if user inputs chars that are not allowed or exceeds limit","desktop-chrome","Thu Dec 12 23:01:10 GMT 2024","passed","Thu Dec 12 23:01:15 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","4813","O1, 06 - Message at top of page and custom keybinds listed correctly","desktop-chrome","Thu Dec 12 23:03:57 GMT 2024","passed","Thu Dec 12 23:04:02 GMT 2024","Settings Keybinds Tests","13-settings-keybinds.spec.ts","",""
"","2242","A6, A7 - Scramble Keypad will change the order of pin input buttons","desktop-chrome","Thu Dec 12 22:52:08 GMT 2024","passed","Thu Dec 12 22:52:10 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","6810","H1, H2, H3, H4, H5, H8 - Navigate through friends pages and validate UI elements","desktop-chrome","Thu Dec 12 22:52:58 GMT 2024","passed","Thu Dec 12 22:53:05 GMT 2024","Friends tests","02-friends-one-instance.spec.ts","",""
"","6201","K12 - Clicking Pick should open up the finetune color selector","mobile-chrome","Thu Dec 12 23:03:01 GMT 2024","passed","Thu Dec 12 23:03:07 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","4651","O10 - Clicking the backwards arrow should revert specific custom keybinding","desktop-chrome","Thu Dec 12 23:04:30 GMT 2024","passed","Thu Dec 12 23:04:35 GMT 2024","Settings Keybinds Tests","13-settings-keybinds.spec.ts","",""
"","5117","I11 - All text in Username should be selected after clicking into the text field a single time","mobile-chrome","Thu Dec 12 23:00:55 GMT 2024","passed","Thu Dec 12 23:01:00 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","22757","B49 and B56 - Chats Tests - Multiple messages testing - Scroll to bottom and Go to pin message buttons","mobile-chrome","Thu Dec 12 22:55:11 GMT 2024","passed","Thu Dec 12 22:55:34 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","4749","F9 - User cannot create directories with existing name - Toast notification is shown","desktop-chrome","Thu Dec 12 23:06:32 GMT 2024","passed","Thu Dec 12 23:06:37 GMT 2024","Files Page Tests","24-files.spec.ts","",""
"","5161","M1 and M2 - Input dropdown and input volume indicator should display","mobile-chrome","Thu Dec 12 23:03:46 GMT 2024","passed","Thu Dec 12 23:03:51 GMT 2024","Settings Audio and Video Tests","11-settings-audio-video.spec.ts","",""
"","5483","R8 - Clicking DevMode button 10 times should enable DevMode","mobile-chrome","Thu Dec 12 23:06:03 GMT 2024","passed","Thu Dec 12 23:06:08 GMT 2024","Settings About Tests","18-settings-about.spec.ts","",""
"","5219","I14 - Highlighted border should appear when user is clicked into Status textbox","mobile-chrome","Thu Dec 12 23:01:11 GMT 2024","passed","Thu Dec 12 23:01:17 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","5201","M6 - User should be able to toggle on and off Interface Sounds","mobile-chrome","Thu Dec 12 23:04:02 GMT 2024","passed","Thu Dec 12 23:04:07 GMT 2024","Settings Audio and Video Tests","11-settings-audio-video.spec.ts","",""
"","4960","I15, I16 - User should be able to change Status Message and see toast notification for update","desktop-chrome","Thu Dec 12 23:01:01 GMT 2024","passed","Thu Dec 12 23:01:06 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","5110","M10 - User should be able to test video device","mobile-chrome","Thu Dec 12 23:04:23 GMT 2024","passed","Thu Dec 12 23:04:28 GMT 2024","Settings Audio and Video Tests","11-settings-audio-video.spec.ts","",""
"","25834","B7, B57, B58 - Favorites tests","desktop-chrome","Thu Dec 12 22:54:35 GMT 2024","passed","Thu Dec 12 22:55:00 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","5368","C4 - Clicking hamburger button should collapse sidebar","mobile-chrome","Thu Dec 12 22:59:57 GMT 2024","passed","Thu Dec 12 23:00:02 GMT 2024","Chats Sidebar Tests","05-chats-sidebar.spec.ts","",""
"","4353","I6 - Username should be displayed in the Username textbox","desktop-chrome","Thu Dec 12 23:00:23 GMT 2024","passed","Thu Dec 12 23:00:28 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","5691","T5 - Highlighted border should appear around Exit DevMode when clicked","desktop-chrome","Thu Dec 12 23:05:46 GMT 2024","passed","Thu Dec 12 23:05:51 GMT 2024","Settings Developer Tests","20-settings-developer.spec.ts","",""
"","31021","Group Chats - Create a group with 3 people and send/receive text message flow","mobile-chrome","Thu Dec 12 22:59:11 GMT 2024","passed","Thu Dec 12 22:59:42 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","4886","C1 - Clicking Create Chat should open modal with option for Group Name and Group Members","mobile-chrome","Thu Dec 12 22:59:42 GMT 2024","passed","Thu Dec 12 22:59:47 GMT 2024","Chats Sidebar Tests","05-chats-sidebar.spec.ts","",""
"","6744","F12 - User can upload files in subfolder folder","mobile-chrome","Thu Dec 12 23:07:29 GMT 2024","passed","Thu Dec 12 23:07:35 GMT 2024","Files Page Tests","24-files.spec.ts","",""
"","5205","I2, I3 - Banner Picture - User can upload banner","mobile-chrome","Thu Dec 12 23:00:18 GMT 2024","passed","Thu Dec 12 23:00:23 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","7774","A1, A9, A11 - Enter valid PIN redirects to Main Page","mobile-chrome","Thu Dec 12 22:51:42 GMT 2024","passed","Thu Dec 12 22:51:50 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","17158","B18 and B19, B23 to B25 - Chats Context Menu tests","mobile-chrome","Thu Dec 12 22:55:34 GMT 2024","passed","Thu Dec 12 22:55:51 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","4270","O3 - Action dropdown should display correct keybind actions","mobile-chrome","Thu Dec 12 23:04:42 GMT 2024","skipped","Thu Dec 12 23:04:46 GMT 2024","Settings Keybinds Tests","13-settings-keybinds.spec.ts","",""
"","4722","A14 - If Stay Unlocked is toggled on, user should be redirected to enter PIN after logging off","desktop-chrome","Thu Dec 12 22:52:26 GMT 2024","passed","Thu Dec 12 22:52:31 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
