"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 30 06:45:43 GMT 2024","Tue Jan 30 06:45:55 GMT 2024","12013","","Chat Topbar Tests","","","","Pinned Messages - Pinned message shows timestamp, sender and message",""
"passed","Tue Jan 30 06:51:30 GMT 2024","Tue Jan 30 06:51:54 GMT 2024","23604","","MacOS Tests: Create Pin and Account Tests","","","","Enter Username Screen - Cannot continue with empty value",""
"passed","Tue Jan 30 06:22:59 GMT 2024","Tue Jan 30 06:23:02 GMT 2024","3158","","MacOS Tests: Friends Screen Tests","","","","Favorites - Add multiple users to Favorites - User 2",""
"skipped","Tue Jan 30 06:20:37 GMT 2024","Tue Jan 30 06:20:37 GMT 2024","0","","MacOS Tests: Settings Developer Tests","","","","Settings Developer - Compress and Download Cache",""
"passed","Tue Jan 30 06:21:09 GMT 2024","Tue Jan 30 06:21:13 GMT 2024","4316","","MacOS Tests: Friends Screen Tests","","","","Add Friend Input - Error is displayed when spaces are provided",""
"passed","Tue Jan 30 06:53:05 GMT 2024","Tue Jan 30 06:53:14 GMT 2024","9068","","Group Chats Tests","","","","Group Chat - User B receives the message in group chat",""
"passed","Tue Jan 30 06:26:32 GMT 2024","Tue Jan 30 06:26:42 GMT 2024","10690","","MacOS Tests: Friends Screen Tests","","","","Context Menu - Cancel Outgoing Request",""
"passed","Tue Jan 30 06:58:07 GMT 2024","Tue Jan 30 06:58:12 GMT 2024","4754","","Group Chats Favorites and Sidebar Tests","","","","Group Chat - Sidebar - Context Menu - Hide chat",""
"passed","Tue Jan 30 06:25:56 GMT 2024","Tue Jan 30 06:26:07 GMT 2024","10290","","MacOS Tests: Friends Screen Tests","","","","Context Menu - Block Friend",""
"passed","Tue Jan 30 06:35:09 GMT 2024","Tue Jan 30 06:35:11 GMT 2024","2204","","Chat Replies Tests","","","","Chat User A - Validate reply message group contains user image",""
"passed","Tue Jan 30 06:21:05 GMT 2024","Tue Jan 30 06:21:09 GMT 2024","3678","","MacOS Tests: Friends Screen Tests","","","","Add Friend Input - Error is displayed when non-alphanumeric chars are provided",""
"skipped","Tue Jan 30 06:10:42 GMT 2024","Tue Jan 30 06:10:42 GMT 2024","0","","MacOS Tests: Chats Main Screen Tests","","","","Validate Main Nav Bar buttons tooltips are displayed",""
"passed","Tue Jan 30 06:19:45 GMT 2024","Tue Jan 30 06:19:51 GMT 2024","5815","","MacOS Tests: Settings Notifications Tests","","","","Settings Notifications - Enable only FRIENDS notifications",""
"passed","Tue Jan 30 06:48:18 GMT 2024","Tue Jan 30 06:48:24 GMT 2024","5647","","Quick Profile Tests","","","","Chat User A - Wait until friend request is accepted again",""
"passed","Tue Jan 30 06:54:45 GMT 2024","Tue Jan 30 06:54:49 GMT 2024","3186","","MacOS Tests: Chats Main Screen Tests","","","","Welcome Screen - Welcome Image is displayed when no conversations are available",""
"passed","Tue Jan 30 07:10:45 GMT 2024","Tue Jan 30 07:10:57 GMT 2024","11735","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Validate change banner tooltip",""
"passed","Tue Jan 30 07:15:45 GMT 2024","Tue Jan 30 07:15:49 GMT 2024","3313","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Online Status - Default status is Online",""
"passed","Tue Jan 30 06:14:37 GMT 2024","Tue Jan 30 06:14:39 GMT 2024","1815","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Profile Picture - Close Crop Tool Modal",""
"passed","Tue Jan 30 06:34:53 GMT 2024","Tue Jan 30 06:35:07 GMT 2024","14286","","Chat Replies Tests","","","","Chat User A - Validate reply message contents",""
