"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 11 12:22:06 GMT 2024","Mon Mar 11 12:22:06 GMT 2024","670","","MacOS Tests: Settings Notifications Tests","","","","Settings - Notifications - Go To Notifications Settings",""
"passed","Mon Mar 11 12:30:23 GMT 2024","Mon Mar 11 12:30:56 GMT 2024","33129","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Profile Picture - Crop Tool Modal elements",""
"passed","Mon Mar 11 11:49:15 GMT 2024","Mon Mar 11 11:49:16 GMT 2024","1346","","Create Accounts and Chat Tests","","","","Chat User A - Topbar information",""
"passed","Mon Mar 11 12:22:53 GMT 2024","Mon Mar 11 12:23:07 GMT 2024","13605","","MacOS Tests: Friends Screen Tests","","","","Validate Pre Release Indicator is displayed and has correct text",""
"passed","Mon Mar 11 12:10:52 GMT 2024","Mon Mar 11 12:11:12 GMT 2024","20271","","Quick Profile Tests","","","","Chat User B - Validate contents from remote quick profile",""
"passed","Mon Mar 11 11:49:11 GMT 2024","Mon Mar 11 11:49:13 GMT 2024","1650","","Create Accounts and Chat Tests","","","","Chat User A - Validate Chat Message displays timestamp and user who sent it",""
"passed","Mon Mar 11 12:23:27 GMT 2024","Mon Mar 11 12:24:35 GMT 2024","67362","","MacOS Tests: Files Screen Tests","","","","Files - Attempt to rename a file with existing file name",""
"passed","Mon Mar 11 12:15:49 GMT 2024","Mon Mar 11 12:15:51 GMT 2024","1156","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Assert texts for Your New Profile dialog",""
"passed","Mon Mar 11 12:19:44 GMT 2024","Mon Mar 11 12:19:46 GMT 2024","2245","","Group Chats Edit Tests","","","","Group Chat Invited User - Validate group name was changed correctly on remote side",""
"passed","Mon Mar 11 12:14:20 GMT 2024","Mon Mar 11 12:14:26 GMT 2024","5167","","MacOS Tests: Files Screen Tests","","","","Context Menu - File - Download",""
"passed","Mon Mar 11 12:22:04 GMT 2024","Mon Mar 11 12:22:06 GMT 2024","1258","","MacOS Tests: Settings Accessibility Tests","","","","Settings Audio - Click on slider switches to disable the options",""
"skipped","Mon Mar 11 13:14:43 GMT 2024","Mon Mar 11 13:14:43 GMT 2024","1","","MacOS Tests: Chats Main Screen Tests","","","","Validate Main Nav Bar buttons tooltips are displayed",""
"passed","Mon Mar 11 12:59:13 GMT 2024","Mon Mar 11 13:00:27 GMT 2024","73930","","MacOS Tests: Settings Developer Tests","","","","Settings Developer - Validate headers and descriptions from Settings Sections",""
"skipped","Mon Mar 11 13:06:26 GMT 2024","Mon Mar 11 13:06:26 GMT 2024","0","","MacOS Tests: Create Pin and Account Tests","","","","Enter Pin Screen - Enter a pin with more than 32 characters",""
"passed","Mon Mar 11 12:21:38 GMT 2024","Mon Mar 11 12:21:47 GMT 2024","9013","","Group Chats Favorites and Sidebar Tests","","","","Group Chat - Add group to favorites",""
"passed","Mon Mar 11 12:44:34 GMT 2024","Mon Mar 11 12:44:43 GMT 2024","8808","","MacOS Tests: Settings Message Tests","","","","Settings Messages - Go To Messages Settings",""
