"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4744","K19 - Default Profile Picture Style selected should be applied correctly in the app","desktop-chrome","Tue Dec 03 22:46:31 GMT 2024","passed","Tue Dec 03 22:46:35 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","4874","M9 - User should be able to toggle on and off Call Timer","desktop-chrome","Tue Dec 03 22:47:19 GMT 2024","passed","Tue Dec 03 22:47:24 GMT 2024","Settings Audio and Video Tests","11-settings-audio-video.spec.ts","",""
"","5925","T5 - Highlighted border should appear around Exit DevMode when clicked","desktop-chrome","Tue Dec 03 22:49:27 GMT 2024","passed","Tue Dec 03 22:49:33 GMT 2024","Settings Developer Tests","20-settings-developer.spec.ts","",""
"","5081","R2 - Current version of Uplink should be displayed","mobile-chrome","Tue Dec 03 22:49:00 GMT 2024","passed","Tue Dec 03 22:49:05 GMT 2024","Settings About Tests","18-settings-about.spec.ts","",""
"","6028","T6 - Highlighted border should appear around Load MockData when clicked","desktop-chrome","Tue Dec 03 22:49:33 GMT 2024","passed","Tue Dec 03 22:49:39 GMT 2024","Settings Developer Tests","20-settings-developer.spec.ts","",""
"","17474","C11, C12, C16, C17 and C19 - Chat Sidebar tests","desktop-chrome","Tue Dec 03 22:38:25 GMT 2024","passed","Tue Dec 03 22:38:42 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","9588","F13 - Files and folders are still visible after logging out and login again","desktop-chrome","Tue Dec 03 22:50:30 GMT 2024","passed","Tue Dec 03 22:50:40 GMT 2024","Files Page Tests","24-files.spec.ts","",""
"","4814","I25 - Support section tests","mobile-chrome","Tue Dec 03 22:45:33 GMT 2024","passed","Tue Dec 03 22:45:38 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","5073","I21 - Clicking Reveal Phrase should display the users Recovery Phrases","desktop-chrome","Tue Dec 03 22:44:58 GMT 2024","passed","Tue Dec 03 22:45:03 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","4618","A16 - Default identicon profile image is assigned to new user if user does not setup a custom profile picture","mobile-chrome","Tue Dec 03 22:36:24 GMT 2024","passed","Tue Dec 03 22:36:29 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","2","T4 - Clicking Clear State should clear users state","mobile-chrome","Tue Dec 03 22:49:45 GMT 2024","skipped","Tue Dec 03 22:49:45 GMT 2024","Settings Developer Tests","20-settings-developer.spec.ts","",""
"","5199","F14 - If user upload the same file again, file is uploaded but with different filename","desktop-chrome","Tue Dec 03 22:50:40 GMT 2024","passed","Tue Dec 03 22:50:45 GMT 2024","Files Page Tests","24-files.spec.ts","",""
"","6887","A8 - If Stay Unlocked is toggled on, user should bypass PIN page when logging in","desktop-chrome","Tue Dec 03 22:35:40 GMT 2024","passed","Tue Dec 03 22:35:47 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","5647","R8 - Clicking DevMode button 10 times should enable DevMode","desktop-chrome","Tue Dec 03 22:49:04 GMT 2024","passed","Tue Dec 03 22:49:09 GMT 2024","Settings About Tests","18-settings-about.spec.ts","",""
"","4752","C10 - Textbox should have highlighted border when clicking into Chat Search","desktop-chrome","Tue Dec 03 22:43:33 GMT 2024","passed","Tue Dec 03 22:43:38 GMT 2024","Chats Sidebar Tests","05-chats-sidebar.spec.ts","",""
"","4761","I4 - Clicking upload picture on Profile picture should open File Browser","desktop-chrome","Tue Dec 03 22:43:47 GMT 2024","passed","Tue Dec 03 22:43:52 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","4993","K16 - Selected Emoji Font should be applied everywhere throughout the app","mobile-chrome","Tue Dec 03 22:46:41 GMT 2024","passed","Tue Dec 03 22:46:46 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","5656","C5, C6, C7, C8, C9 - Nav bar buttons should redirect to correct page","mobile-chrome","Tue Dec 03 22:43:34 GMT 2024","passed","Tue Dec 03 22:43:39 GMT 2024","Chats Sidebar Tests","05-chats-sidebar.spec.ts","",""
"","20353","B66 - Sending and receiving emojis and emoji picker tests","desktop-chrome","Tue Dec 03 22:40:43 GMT 2024","passed","Tue Dec 03 22:41:03 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","4719","F5 - Highlighted border should appaer when you click Create New Folder","mobile-chrome","Tue Dec 03 22:50:12 GMT 2024","skipped","Tue Dec 03 22:50:17 GMT 2024","Files Page Tests","24-files.spec.ts","",""
"","18409","H6, H19, B1 to B6, B16 and B17, B35 to B37 - Friend request happy path flow and then Chats Page basic send/receive text message flow","desktop-chrome","Tue Dec 03 22:37:40 GMT 2024","passed","Tue Dec 03 22:37:58 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","4361","A13 - If Stay Unlocked is toggled off, user be redirected to enter PIN when refreshing page","desktop-chrome","Tue Dec 03 22:35:54 GMT 2024","passed","Tue Dec 03 22:35:58 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","4602","O3 - Action dropdown should display correct keybind actions","mobile-chrome","Tue Dec 03 22:48:01 GMT 2024","skipped","Tue Dec 03 22:48:05 GMT 2024","Settings Keybinds Tests","13-settings-keybinds.spec.ts","",""
"","4825","M5 - User should be able to toggle on and off Echo Cancellation","desktop-chrome","Tue Dec 03 22:47:00 GMT 2024","passed","Tue Dec 03 22:47:04 GMT 2024","Settings Audio and Video Tests","11-settings-audio-video.spec.ts","",""
"","4966","N1 - User should land on Installed when navigating to this page","mobile-chrome","Tue Dec 03 22:47:47 GMT 2024","passed","Tue Dec 03 22:47:52 GMT 2024","Settings Extensions Tests","12-settings-extensions.spec.ts","",""
"","4963","I18 - Error message should appear if user inputs chars that are not allowed or exceeds limit","mobile-chrome","Tue Dec 03 22:44:57 GMT 2024","passed","Tue Dec 03 22:45:02 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","23175","B49 and B56 - Chats Tests - Multiple messages testing - Scroll to bottom and Go to pin message buttons","desktop-chrome","Tue Dec 03 22:38:42 GMT 2024","passed","Tue Dec 03 22:39:06 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","1","B8 to B14 - Quick Profile Remote - Updating username, status, banner and profile picture","desktop-chrome","Tue Dec 03 22:39:06 GMT 2024","skipped","Tue Dec 03 22:39:06 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","5295","P1, P2 - User should be able to toggle on/off Dyslexic mode and changes are applied everywhere","desktop-chrome","Tue Dec 03 22:48:13 GMT 2024","passed","Tue Dec 03 22:48:18 GMT 2024","Settings Accessibility Tests","15-settings-accessibility.spec.ts","",""
"","4539","I19 - Status dropdown should show Online, Offline, Idle, Do not Disturb","desktop-chrome","Tue Dec 03 22:44:49 GMT 2024","passed","Tue Dec 03 22:44:53 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","5204","R1 - ""About Uplink"" should appear at top of page","mobile-chrome","Tue Dec 03 22:48:54 GMT 2024","passed","Tue Dec 03 22:49:00 GMT 2024","Settings About Tests","18-settings-about.spec.ts","",""
"","18090","B18 and B19, B23 to B25 - Chats Context Menu tests","desktop-chrome","Tue Dec 03 22:39:06 GMT 2024","passed","Tue Dec 03 22:39:24 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","0","B8 to B14 - Quick Profile Remote - Updating username, status, banner and profile picture","mobile-chrome","Tue Dec 03 22:39:15 GMT 2024","skipped","Tue Dec 03 22:39:15 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","5022","Q1 - User should be able to toggle on/off Notifications","mobile-chrome","Tue Dec 03 22:48:34 GMT 2024","passed","Tue Dec 03 22:48:39 GMT 2024","Settings Notifications Tests","16-settings-notifications.spec.ts","",""
"","4795","M8 - User should be able to toggle on and off Message Sounds","desktop-chrome","Tue Dec 03 22:47:14 GMT 2024","passed","Tue Dec 03 22:47:19 GMT 2024","Settings Audio and Video Tests","11-settings-audio-video.spec.ts","",""
"","5109","H10, H27, H28, H29 - Copy Button Tests","mobile-chrome","Tue Dec 03 22:36:41 GMT 2024","passed","Tue Dec 03 22:36:46 GMT 2024","Friends tests","02-friends-one-instance.spec.ts","",""
"","19576","B20 - Pin Messages Tests","desktop-chrome","Tue Dec 03 22:39:24 GMT 2024","passed","Tue Dec 03 22:39:43 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","2301","A2 - Pin should have at least 4 digits","desktop-chrome","Tue Dec 03 22:35:26 GMT 2024","passed","Tue Dec 03 22:35:28 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","4675","I7 - Clicking shortID should copy DID into clipboard","desktop-chrome","Tue Dec 03 22:44:01 GMT 2024","passed","Tue Dec 03 22:44:06 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","20382","B51 - Chats Markdowns Tests","desktop-chrome","Tue Dec 03 22:40:01 GMT 2024","passed","Tue Dec 03 22:40:22 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","5195","K1 - Language dropdown should display English","mobile-chrome","Tue Dec 03 22:45:48 GMT 2024","passed","Tue Dec 03 22:45:53 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","5079","K8 - Clicking the moon button should change theme of the app from Dark to Light","mobile-chrome","Tue Dec 03 22:46:10 GMT 2024","passed","Tue Dec 03 22:46:15 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","4932","K9 - Themes dropdown should display Default and user can change theme from dropdown","desktop-chrome","Tue Dec 03 22:46:00 GMT 2024","passed","Tue Dec 03 22:46:05 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","4875","C3 - Hovering over Nav buttons should show tooltips","mobile-chrome","Tue Dec 03 22:43:24 GMT 2024","passed","Tue Dec 03 22:43:29 GMT 2024","Chats Sidebar Tests","05-chats-sidebar.spec.ts","",""
"","4650","I2, I3 - Banner Picture - User can upload banner","desktop-chrome","Tue Dec 03 22:43:42 GMT 2024","passed","Tue Dec 03 22:43:47 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","26800","Chat Replies Tests","mobile-chrome","Tue Dec 03 22:41:49 GMT 2024","passed","Tue Dec 03 22:42:16 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","4733","F6, F11 -Clicking Upload should then open up the OS files browser and user can upload files in root folder","mobile-chrome","Tue Dec 03 22:50:17 GMT 2024","skipped","Tue Dec 03 22:50:22 GMT 2024","Files Page Tests","24-files.spec.ts","",""
"","5643","R4 - Clicking Open Website should take you to the Uplink website","mobile-chrome","Tue Dec 03 22:49:05 GMT 2024","passed","Tue Dec 03 22:49:10 GMT 2024","Settings About Tests","18-settings-about.spec.ts","",""
"","5175","R6 and R7 - Made In header text, description and flags displayed","mobile-chrome","Tue Dec 03 22:49:16 GMT 2024","passed","Tue Dec 03 22:49:22 GMT 2024","Settings About Tests","18-settings-about.spec.ts","",""
"","26922","B7, B57, B58 - Favorites tests","desktop-chrome","Tue Dec 03 22:37:58 GMT 2024","passed","Tue Dec 03 22:38:25 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
