"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 12 13:35:16 GMT 2024","Wed Jun 12 13:35:36 GMT 2024","19910","","Windows Tests: Settings Keyboard Shortcuts Tests","","","","Settings Keyboards Shortcuts - User can update more than one keybind",""
"skipped","Wed Jun 12 12:39:13 GMT 2024","Wed Jun 12 12:39:13 GMT 2024","0","","MacOS Tests: Offline Friend Requests Tests","","","","Offline Friend Requests - User #1 accepts offline friend request received",""
"skipped","Wed Jun 12 12:37:47 GMT 2024","Wed Jun 12 12:37:47 GMT 2024","3","","MacOS Tests: Settings About Tests","","","","Settings About - Click on Open Website",""
"skipped","Wed Jun 12 13:40:41 GMT 2024","Wed Jun 12 13:40:41 GMT 2024","0","","Windows Tests: Settings About Tests","","","","Settings About - Click on Open Website",""
"passed","Wed Jun 12 12:39:16 GMT 2024","Wed Jun 12 12:40:16 GMT 2024","60145","","Message Input Tests","","","","Chat Input Text - Validate texts with ~ and ~~ markdown are sent in strikethrough",""
"passed","Wed Jun 12 13:35:36 GMT 2024","Wed Jun 12 13:35:49 GMT 2024","13141","","Windows Tests: Settings Keyboard Shortcuts Tests","","","","Settings Keyboards Shortcuts - User can revert all Keybinds to Default Values",""
"passed","Wed Jun 12 13:06:18 GMT 2024","Wed Jun 12 13:06:19 GMT 2024","1015","","Friend Requests Tests","","","","Chat User B - Assert message received from Chat User A",""
"passed","Wed Jun 12 13:42:33 GMT 2024","Wed Jun 12 13:42:42 GMT 2024","8999","","Windows Tests: Settings Developer Tests","","","","Settings Developer - Enable Developer Mode",""
"skipped","Wed Jun 12 12:39:13 GMT 2024","Wed Jun 12 12:39:13 GMT 2024","0","","MacOS Tests: Offline Friend Requests Tests","","","","Offline Messages - Topbar information",""
"passed","Wed Jun 12 12:21:19 GMT 2024","Wed Jun 12 12:21:20 GMT 2024","615","","MacOS Tests: Chats Main Screen Tests","","","","Welcome Screen - Welcome Image is displayed when no conversations are available",""
"passed","Wed Jun 12 12:49:06 GMT 2024","Wed Jun 12 12:49:14 GMT 2024","7569","","Message Attachments Tests","","","","Send files from Browse Files - User can navigate through folders and to home",""
"passed","Wed Jun 12 12:31:50 GMT 2024","Wed Jun 12 12:31:57 GMT 2024","6506","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Username - Spaces are not allowed",""
"passed","Wed Jun 12 12:55:46 GMT 2024","Wed Jun 12 12:56:10 GMT 2024","23954","","Windows Tests: Files Screen Tests","","","","Validate Pre Release Indicator is displayed and has correct text",""
"passed","Wed Jun 12 12:32:51 GMT 2024","Wed Jun 12 12:33:40 GMT 2024","49500","","Message Context Menu Tests","","","","Chat User A - Receive reaction in sent message",""
"skipped","Wed Jun 12 12:45:20 GMT 2024","Wed Jun 12 12:45:20 GMT 2024","0","","Windows Tests: Create Pin and Account Tests","","","","Enter Pin Screen - Enter a pin with more than 32 characters",""
"skipped","Wed Jun 12 12:55:09 GMT 2024","Wed Jun 12 12:55:09 GMT 2024","0","","Windows Tests: Chats Main Screen Tests","","","","Slimbar - Main buttons tooltips are displayed",""
"passed","Wed Jun 12 12:37:05 GMT 2024","Wed Jun 12 12:37:09 GMT 2024","3568","","Message Input Tests","","","","Emoji Suggested List - Can be closed without choosing suggestion",""
"passed","Wed Jun 12 13:31:32 GMT 2024","Wed Jun 12 13:31:45 GMT 2024","13137","","Windows Tests: Settings Extensions Tests","","","","Settings Extensions - Validate Emoji Selector extension contents",""
"passed","Wed Jun 12 13:26:32 GMT 2024","Wed Jun 12 13:26:41 GMT 2024","9089","","Windows Tests: Settings General Tests","","","","Settings General - Increase font scaling to 1.25",""
"passed","Wed Jun 12 13:29:14 GMT 2024","Wed Jun 12 13:29:32 GMT 2024","17826","","Windows Tests: Settings Audio Tests","","","","Settings Audio - Disable switches enabled by default",""
"passed","Wed Jun 12 12:41:24 GMT 2024","Wed Jun 12 12:41:36 GMT 2024","12073","","Message Input Tests","","","","Chat Input Text - Validate messages with bold markdowns were received in expected format",""
"skipped","Wed Jun 12 12:45:20 GMT 2024","Wed Jun 12 12:45:20 GMT 2024","0","","Windows Tests: Create Pin and Account Tests","","","","Enter Pin Screen - Enter a pin with spaces",""
"passed","Wed Jun 12 12:21:58 GMT 2024","Wed Jun 12 12:22:05 GMT 2024","6675","","MacOS Tests: Files Screen Tests","","","","Validate Pre Release Indicator is displayed and has correct text",""
"skipped","Wed Jun 12 12:54:18 GMT 2024","Wed Jun 12 12:54:18 GMT 2024","1","","Windows Tests: Chats Main Screen Tests","","","","Validate Main Nav Bar buttons tooltips are displayed",""
"passed","Wed Jun 12 12:41:40 GMT 2024","Wed Jun 12 12:41:46 GMT 2024","5425","","Message Input Tests","","","","Chat Input Text - Validate messages with strikethrough markdowns were received in expected format",""
"passed","Wed Jun 12 12:51:24 GMT 2024","Wed Jun 12 12:53:39 GMT 2024","135739","","Message Attachments Tests","","","","Send File from Add Files - Select a file and send message with attachment",""
"passed","Wed Jun 12 13:19:52 GMT 2024","Wed Jun 12 13:20:42 GMT 2024","49896","","Windows Tests: Settings Profile Tests","","","","Settings Profile - Username with less than 4 characters",""
"passed","Wed Jun 12 13:30:13 GMT 2024","Wed Jun 12 13:30:55 GMT 2024","41598","","Windows Tests: Settings Audio Tests","","","","Settings Audio - Click on slider switches to disable the options",""
"passed","Wed Jun 12 12:42:12 GMT 2024","Wed Jun 12 12:42:33 GMT 2024","21870","","Message Input Tests","","","","Chat Input Text - Validate text starting with www. is sent as link",""
"passed","Wed Jun 12 12:33:34 GMT 2024","Wed Jun 12 12:33:39 GMT 2024","4057","","MacOS Tests: Settings Message Tests","","","","Settings Messages - Enable again both convert emoji and markdown support toggles",""
"passed","Wed Jun 12 13:04:11 GMT 2024","Wed Jun 12 13:04:39 GMT 2024","28215","","Friend Requests Tests","","","","Chat Friend Requests - Disable notifications and send friend request to User A",""
"passed","Wed Jun 12 13:13:22 GMT 2024","Wed Jun 12 13:13:35 GMT 2024","13142","","Windows Tests: Settings Profile Tests","","","","Settings Profile - Profile Picture - Close Crop Tool Modal",""
"passed","Wed Jun 12 12:32:38 GMT 2024","Wed Jun 12 12:32:51 GMT 2024","12501","","Message Context Menu Tests","","","","Chat User B - React to received message",""
"passed","Wed Jun 12 13:18:55 GMT 2024","Wed Jun 12 13:18:55 GMT 2024","743","","Windows Tests: Settings Profile Tests","","","","Settings Profile - Right Click On Copy ID Button to Copy Username",""
"passed","Wed Jun 12 12:47:53 GMT 2024","Wed Jun 12 12:48:18 GMT 2024","24500","","Windows Tests: Create Pin and Account Tests","","","","Enter Username Screen - Enter valid username to continue",""
"passed","Wed Jun 12 12:32:08 GMT 2024","Wed Jun 12 12:32:13 GMT 2024","4861","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Assert contents from Online Status and Recovery Seed",""
"skipped","Wed Jun 12 12:32:49 GMT 2024","Wed Jun 12 12:32:49 GMT 2024","3","","MacOS Tests: Settings General Tests","","","","Settings General - Change font dropdown selection",""
"passed","Wed Jun 12 12:32:23 GMT 2024","Wed Jun 12 12:32:33 GMT 2024","9293","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Recovery Seed - Reveal Seed Words",""
"passed","Wed Jun 12 12:32:20 GMT 2024","Wed Jun 12 12:32:23 GMT 2024","3639","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Online Status - Status value remains when changing screen",""
"passed","Wed Jun 12 12:33:21 GMT 2024","Wed Jun 12 12:33:23 GMT 2024","2272","","MacOS Tests: Settings General Tests","","","","Settings General - Return theme to Dark Theme",""
"passed","Wed Jun 12 12:53:58 GMT 2024","Wed Jun 12 12:54:18 GMT 2024","19873","","Windows Tests: Chats Main Screen Tests","","","","Validate Welcome Screen is displayed",""
"passed","Wed Jun 12 12:34:16 GMT 2024","Wed Jun 12 12:34:43 GMT 2024","26981","","Message Context Menu Tests","","","","Chat User A - Users can add a new reaction to a message already containing reactions",""
"skipped","Wed Jun 12 13:37:07 GMT 2024","Wed Jun 12 13:37:07 GMT 2024","1","","Windows Tests: Settings Accessibility Tests","","","","Settings Accessibility - Click on slider switch to enable Open Dyslexic option",""
