"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 01 15:01:53 GMT 2024","Thu Feb 01 15:02:17 GMT 2024","23797","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Username with less than 4 characters",""
"passed","Thu Feb 01 14:19:00 GMT 2024","Thu Feb 01 14:19:04 GMT 2024","4162","","MacOS Tests: Settings General Tests","","","","Settings General - Validate tooltips from buttons",""
"passed","Thu Feb 01 14:12:08 GMT 2024","Thu Feb 01 14:12:11 GMT 2024","3020","","MacOS Tests: Create Pin and Account Tests","","","","Enter Username Screen - Cannot continue with empty value",""
"passed","Thu Feb 01 14:20:03 GMT 2024","Thu Feb 01 14:20:05 GMT 2024","2054","","MacOS Tests: Settings Notifications Tests","","","","Settings Notifications - Disable all notifications by switching ENABLED toggle to off",""
"passed","Thu Feb 01 14:24:27 GMT 2024","Thu Feb 01 14:24:34 GMT 2024","6790","","MacOS Tests: Friends Screen Tests","","","","Context Menu - Block Friend",""
"passed","Thu Feb 01 15:08:49 GMT 2024","Thu Feb 01 15:08:55 GMT 2024","6400","","MacOS Tests: Settings Accessibility Tests","","","","Settings Accessibility - Click on slider switch to enable Open Dyslexic option",""
"passed","Thu Feb 01 14:59:25 GMT 2024","Thu Feb 01 14:59:26 GMT 2024","993","","Sidebar Chats Tests","","","","Sidebar - Message preview on Sidebar should not display the message with markdown",""
"passed","Thu Feb 01 14:20:58 GMT 2024","Thu Feb 01 14:21:00 GMT 2024","1998","","MacOS Tests: Friends Screen Tests","","","","Add Friend Input - Error is displayed when non-alphanumeric chars are provided",""
"passed","Thu Feb 01 14:48:00 GMT 2024","Thu Feb 01 14:48:50 GMT 2024","50125","","MacOS Tests: Files Screen Tests","","","","Context Menu - Folder - Rename",""
"passed","Thu Feb 01 14:57:01 GMT 2024","Thu Feb 01 14:57:13 GMT 2024","12430","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Assert screen and placeholder texts",""
"passed","Thu Feb 01 14:19:06 GMT 2024","Thu Feb 01 14:19:09 GMT 2024","2663","","MacOS Tests: Settings General Tests","","","","Settings General - Reduce font scaling to 0.50",""
"passed","Thu Feb 01 14:21:00 GMT 2024","Thu Feb 01 14:21:03 GMT 2024","2774","","MacOS Tests: Friends Screen Tests","","","","Add Friend Input - Error is displayed when spaces are provided",""
"passed","Thu Feb 01 15:04:01 GMT 2024","Thu Feb 01 15:04:06 GMT 2024","5371","","Group Chats Edit Tests","","","","Edit Group - Attempt to change Group Name for a name containing non-alphanumeric characters",""
"passed","Thu Feb 01 14:57:29 GMT 2024","Thu Feb 01 14:57:53 GMT 2024","23801","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Profile Picture - Crop Tool Modal elements",""
"skipped","Thu Feb 01 14:12:32 GMT 2024","Thu Feb 01 14:12:32 GMT 2024","1","","MacOS Tests: Chats Main Screen Tests","","","","Slimbar - Main buttons tooltips are displayed",""
"passed","Thu Feb 01 14:44:39 GMT 2024","Thu Feb 01 14:44:46 GMT 2024","7164","","Message Context Menu Tests","","","","Chat User A - React to received message",""
