"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Feb 17 03:23:44 GMT 2024","Sat Feb 17 03:23:46 GMT 2024","1827","","MacOS Tests: Settings Extensions Tests","","","","Settings Extensions - Go to Settings panel and assert contents",""
"passed","Sat Feb 17 03:17:43 GMT 2024","Sat Feb 17 03:17:44 GMT 2024","255","","MacOS Tests: Files Screen Tests","","","","Validate add folder and file buttons are displayed in screen",""
"passed","Sat Feb 17 04:25:44 GMT 2024","Sat Feb 17 04:25:53 GMT 2024","9574","","MacOS Tests: Settings Audio Tests","","","","Settings Audio - Disable switches enabled by default",""
"passed","Sat Feb 17 03:17:33 GMT 2024","Sat Feb 17 03:17:36 GMT 2024","2775","","MacOS Tests: Chats Main Screen Tests","","","","Slimbar - Main Navigation buttons are displayed on slimbar",""
"passed","Sat Feb 17 04:29:29 GMT 2024","Sat Feb 17 04:29:37 GMT 2024","8521","","MacOS Tests: Settings Keyboard Shortcuts Tests","","","","Settings Keyboards Shortcuts - Change Increase Font Size Keybind",""
"passed","Sat Feb 17 04:15:27 GMT 2024","Sat Feb 17 04:15:51 GMT 2024","23793","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Profile Picture - Crop Tool Modal elements",""
"passed","Sat Feb 17 03:16:55 GMT 2024","Sat Feb 17 03:16:56 GMT 2024","1362","","MacOS Tests: Create Pin and Account Tests","","","","Enter Pin Screen - Reset Account is shown after right clicking on Help Button",""
"passed","Sat Feb 17 03:36:12 GMT 2024","Sat Feb 17 03:36:19 GMT 2024","6306","","Message Input Tests","","","","Chat Input Text - Validate messages with links were received correctly",""
"passed","Sat Feb 17 03:48:35 GMT 2024","Sat Feb 17 03:48:36 GMT 2024","981","","Sidebar Chats Tests","","","","Sidebar - Message preview on Sidebar should not display the message with markdown",""
"passed","Sat Feb 17 03:51:06 GMT 2024","Sat Feb 17 03:51:13 GMT 2024","6821","","Group Chats Tests","","","","Chat User A - Attempt to create group chat with alphanumeric chars in name",""
"skipped","Sat Feb 17 03:16:55 GMT 2024","Sat Feb 17 03:16:55 GMT 2024","0","","MacOS Tests: Create Pin and Account Tests","","","","Enter Pin Screen -  - Help Button Tooltip",""
"passed","Sat Feb 17 04:30:45 GMT 2024","Sat Feb 17 04:31:08 GMT 2024","22922","","MacOS Tests: Settings Keyboard Shortcuts Tests","","","","Keybind Shortcuts - Validate default keybind for Developer Mode is working",""
"passed","Sat Feb 17 03:54:45 GMT 2024","Sat Feb 17 03:54:52 GMT 2024","7132","","Group Chats Edit Tests","","","","Group Chat Creator - Add someone to the group - Add Chat User B again",""
"passed","Sat Feb 17 04:08:06 GMT 2024","Sat Feb 17 04:08:28 GMT 2024","21663","","MacOS Tests: Files Screen Tests","","","","Context Menu - File - Download",""
"passed","Sat Feb 17 03:57:05 GMT 2024","Sat Feb 17 03:57:07 GMT 2024","1828","","Group Chats Favorites and Sidebar Tests","","","","Group Chat - Sidebar - Deleted group is not shown on remote side",""
