"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 12 06:25:40 GMT 2024","Mon Feb 12 06:25:58 GMT 2024","18016","","Create Accounts and Chat Tests","","","","Chat User B - Send friend request to User A",""
"passed","Mon Feb 12 06:26:51 GMT 2024","Mon Feb 12 06:26:53 GMT 2024","1333","","Create Accounts and Chat Tests","","","","Chat User A - Validate Chat Message sent contents",""
"passed","Mon Feb 12 07:02:22 GMT 2024","Mon Feb 12 07:02:33 GMT 2024","11326","","MacOS Tests: Files Screen Tests","","","","Validate Sidebar is displayed in screen",""
"skipped","Mon Feb 12 07:00:32 GMT 2024","Mon Feb 12 07:00:32 GMT 2024","0","","MacOS Tests: Chats Main Screen Tests","","","","Validate Main Nav Bar buttons tooltips are displayed",""
"passed","Mon Feb 12 06:35:18 GMT 2024","Mon Feb 12 06:35:18 GMT 2024","3","","Message Attachments Tests","","","","Send files from Browse Files - Send files button shows 0/8 files if no files are selected",""
"passed","Mon Feb 12 06:57:15 GMT 2024","Mon Feb 12 06:57:38 GMT 2024","23832","","MacOS Tests: Create Pin and Account Tests","","","","Enter Username Screen - Cannot continue with empty value",""
"passed","Mon Feb 12 06:27:03 GMT 2024","Mon Feb 12 06:27:09 GMT 2024","5417","","Create Accounts and Chat Tests","","","","Chat User B - Wait until the other user is connected",""
"passed","Mon Feb 12 06:56:35 GMT 2024","Mon Feb 12 06:57:15 GMT 2024","40081","","MacOS Tests: Create Pin and Account Tests","","","","Save Recovery Seed Screen - User can click on I Saved It to continue",""
"passed","Mon Feb 12 06:45:07 GMT 2024","Mon Feb 12 06:45:13 GMT 2024","5933","","Sidebar Chats Tests","","","","Sidebar - Favorites - Context Menu - Remove user from Favorites",""
"passed","Mon Feb 12 06:50:42 GMT 2024","Mon Feb 12 06:50:53 GMT 2024","10876","","Group Chats Favorites and Sidebar Tests","","","","Group Chat - Validate remote user received the message",""
"passed","Mon Feb 12 07:24:18 GMT 2024","Mon Feb 12 07:24:24 GMT 2024","6268","","MacOS Tests: Settings Message Tests","","","","Settings Messages - Go To Messages Settings",""
"passed","Mon Feb 12 06:28:46 GMT 2024","Mon Feb 12 06:29:07 GMT 2024","21532","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Change banner picture",""
"passed","Mon Feb 12 07:11:43 GMT 2024","Mon Feb 12 07:12:57 GMT 2024","73485","","MacOS Tests: Files Screen Tests","","","","Files - Attempt to create a folder with existing folder name",""
"passed","Mon Feb 12 07:11:13 GMT 2024","Mon Feb 12 07:11:43 GMT 2024","29879","","MacOS Tests: Files Screen Tests","","","","Files - Attempt to create a folder with empty name",""
"passed","Mon Feb 12 06:59:04 GMT 2024","Mon Feb 12 06:59:15 GMT 2024","11180","","MacOS Tests: Chats Main Screen Tests","","","","Validate Pre Release Indicator is displayed and has correct text",""
"passed","Mon Feb 12 06:40:43 GMT 2024","Mon Feb 12 06:40:48 GMT 2024","4955","","Chat Topbar Tests","","","","Pinned Messages - Remove a pinned message",""
"passed","Mon Feb 12 06:36:15 GMT 2024","Mon Feb 12 06:36:17 GMT 2024","2395","","MacOS Tests: Import Account Tests","","","","Save Recovery Seed Screen - Attempt to enter invalid recovery seed",""
"skipped","Mon Feb 12 07:23:50 GMT 2024","Mon Feb 12 07:23:50 GMT 2024","0","","MacOS Tests: Settings General Tests","","","","Settings General - Switch back language to EN-US",""
"passed","Mon Feb 12 06:31:50 GMT 2024","Mon Feb 12 06:32:03 GMT 2024","12283","","MacOS Tests: Friends Screen Tests","","","","Validate Pre Release Indicator is displayed and has correct text",""
"skipped","Mon Feb 12 06:31:50 GMT 2024","Mon Feb 12 06:31:50 GMT 2024","0","","MacOS Tests: Settings Developer Tests","","","","Settings Developer - Disable Developer Mode switch",""
"passed","Mon Feb 12 07:04:45 GMT 2024","Mon Feb 12 07:05:05 GMT 2024","19873","","MacOS Tests: Files Screen Tests","","","","Click in the Folder button to take you to the selected folder",""
"skipped","Mon Feb 12 06:31:50 GMT 2024","Mon Feb 12 06:31:50 GMT 2024","0","","MacOS Tests: Settings Developer Tests","","","","Settings Developer - Disable Save Logs switch",""
"passed","Mon Feb 12 06:32:36 GMT 2024","Mon Feb 12 06:32:41 GMT 2024","5287","","MacOS Tests: Friends Screen Tests","","","","Add Friend Input - Error is displayed when number of chars provided is greater than expected",""
"passed","Mon Feb 12 06:30:46 GMT 2024","Mon Feb 12 06:30:47 GMT 2024","1152","","MacOS Tests: Settings Extensions Tests","","","","Settings Extensions - Disable Emoji Selector extension",""
"skipped","Mon Feb 12 06:31:50 GMT 2024","Mon Feb 12 06:31:50 GMT 2024","0","","MacOS Tests: Settings Developer Tests","","","","Settings Developer - Click on Test Notification button",""
"passed","Mon Feb 12 07:14:37 GMT 2024","Mon Feb 12 07:14:54 GMT 2024","17590","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Assert texts for Your New Profile dialog",""
"passed","Mon Feb 12 07:19:08 GMT 2024","Mon Feb 12 07:19:31 GMT 2024","22657","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Click On Copy ID Button",""
