"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Dec 15 18:45:06 GMT 2023","Fri Dec 15 18:45:06 GMT 2023","0","","Windows Tests: Files Screen Tests","","","","Validate tooltips for add folder or file buttons are displayed",""
"passed","Fri Dec 15 18:43:31 GMT 2023","Fri Dec 15 18:44:04 GMT 2023","32374","","Windows Tests: Files Screen Tests","","","","Validate Nav Bar and buttons are displayed",""
"skipped","Fri Dec 15 18:11:58 GMT 2023","Fri Dec 15 18:11:58 GMT 2023","0","","MacOS Tests: Chats Main Screen Tests","","","","Slimbar - Main buttons tooltips are displayed",""
"passed","Fri Dec 15 18:19:10 GMT 2023","Fri Dec 15 18:19:21 GMT 2023","11271","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Status with more than 128 characters",""
"passed","Fri Dec 15 18:16:20 GMT 2023","Fri Dec 15 18:16:22 GMT 2023","1905","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Profile Picture - Close Crop Tool Modal",""
"passed","Fri Dec 15 18:11:53 GMT 2023","Fri Dec 15 18:11:58 GMT 2023","5102","","MacOS Tests: Chats Main Screen Tests","","","","Slimbar - Main Navigation buttons are displayed on slimbar",""
"passed","Fri Dec 15 19:14:12 GMT 2023","Fri Dec 15 19:14:42 GMT 2023","30137","","Windows Tests: Settings Extensions Tests","","","","Settings Extensions - Go to Settings panel and assert contents",""
"passed","Fri Dec 15 18:19:21 GMT 2023","Fri Dec 15 18:19:26 GMT 2023","5588","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Username with less than 4 characters",""
"skipped","Fri Dec 15 18:20:01 GMT 2023","Fri Dec 15 18:20:01 GMT 2023","0","","MacOS Tests: Settings General Tests","","","","Settings General - Switch back language to EN-US",""
"passed","Fri Dec 15 18:13:46 GMT 2023","Fri Dec 15 18:13:49 GMT 2023","2083","","MacOS Chats Tests: Create Accounts and Chat Tests","","","","Chat User A - Validate Chat Message sent contents",""
"skipped","Fri Dec 15 19:23:29 GMT 2023","Fri Dec 15 19:23:29 GMT 2023","0","","Windows Tests: Settings Developer Tests","","","","Settings Developer - Compress and Download Cache",""
"passed","Fri Dec 15 18:11:54 GMT 2023","Fri Dec 15 18:12:00 GMT 2023","5769","","MacOS Chats Tests: Create Accounts and Chat Tests","","","","Chat User B - Settings Notifications - Disable notifications",""
"passed","Fri Dec 15 18:13:55 GMT 2023","Fri Dec 15 18:14:17 GMT 2023","21757","","MacOS Tests: Files Screen Tests","","","","Files - File Size Indicators after uploading a file are updated",""
"passed","Fri Dec 15 18:13:57 GMT 2023","Fri Dec 15 18:13:59 GMT 2023","1725","","MacOS Chats Tests: Create Accounts and Chat Tests","","","","Chat User A - Remove user with active chat from Favorites",""
"passed","Fri Dec 15 18:13:02 GMT 2023","Fri Dec 15 18:13:30 GMT 2023","27860","","MacOS Tests: Files Screen Tests","","","","Upload file - Click on add file and select file",""
"passed","Fri Dec 15 18:12:13 GMT 2023","Fri Dec 15 18:12:32 GMT 2023","19087","","MacOS Tests: Files Screen Tests","","","","Create a new folder and enter to it",""
"passed","Fri Dec 15 19:02:09 GMT 2023","Fri Dec 15 19:02:42 GMT 2023","33469","","Windows Tests: Settings Profile Tests","","","","Settings Profile - Status with more than 128 characters",""
"passed","Fri Dec 15 18:20:56 GMT 2023","Fri Dec 15 18:21:01 GMT 2023","4653","","MacOS Tests: Settings Audio Tests","","","","Settings Audio - Disable switches enabled by default",""
"skipped","Fri Dec 15 18:42:50 GMT 2023","Fri Dec 15 18:42:50 GMT 2023","1","","Windows Tests: Chats Main Screen Tests","","","","Slimbar - Main buttons tooltips are displayed",""
"passed","Fri Dec 15 18:46:42 GMT 2023","Fri Dec 15 18:46:51 GMT 2023","9047","","Windows Tests: Files Screen Tests","","","","Click in the Home button should take you to Home folder",""
"passed","Fri Dec 15 18:40:17 GMT 2023","Fri Dec 15 18:40:33 GMT 2023","16057","","Windows Tests: Create Pin and Account Tests","","","","Username with non-alphanumeric characters",""
"passed","Fri Dec 15 18:13:37 GMT 2023","Fri Dec 15 18:13:43 GMT 2023","5721","","MacOS Tests: Files Screen Tests","","","","Context Menu - File - Rename",""
"passed","Fri Dec 15 18:43:15 GMT 2023","Fri Dec 15 18:43:31 GMT 2023","16645","","Windows Tests: Files Screen Tests","","","","Validate Pre Release Indicator is displayed and has correct text",""
"skipped","Fri Dec 15 18:20:01 GMT 2023","Fri Dec 15 18:20:01 GMT 2023","0","","MacOS Tests: Settings General Tests","","","","Settings General - Change language",""
"passed","Fri Dec 15 18:12:07 GMT 2023","Fri Dec 15 18:12:08 GMT 2023","1126","","MacOS Tests: Files Screen Tests","","","","Validate Nav Bar and buttons are displayed",""
