"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18694","B52 and B53 - Sending and receiving files tests","mobile-chrome","Thu Dec 05 22:45:07 GMT 2024","passed","Thu Dec 05 22:45:26 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","2419","A2 - Pin should have at least 4 digits","desktop-chrome","Thu Dec 05 22:40:05 GMT 2024","passed","Thu Dec 05 22:40:08 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","4847","I25 - Support section tests","desktop-chrome","Thu Dec 05 22:50:01 GMT 2024","passed","Thu Dec 05 22:50:06 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","5109","Q4 - User should be able to toggle on/off Settings Notifications","desktop-chrome","Thu Dec 05 22:53:25 GMT 2024","passed","Thu Dec 05 22:53:30 GMT 2024","Settings Notifications Tests","16-settings-notifications.spec.ts","",""
"","19727","B51 - Chats Markdowns Tests","desktop-chrome","Thu Dec 05 22:44:42 GMT 2024","passed","Thu Dec 05 22:45:01 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","20997","B67 - Sending and receiving GIFs and gif picker tests","desktop-chrome","Thu Dec 05 22:45:39 GMT 2024","passed","Thu Dec 05 22:46:00 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","27490","Chat Replies Tests","mobile-chrome","Thu Dec 05 22:46:30 GMT 2024","passed","Thu Dec 05 22:46:57 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","5047","L2 - User should be able to toggle on and off Markdown support","desktop-chrome","Thu Dec 05 22:51:27 GMT 2024","passed","Thu Dec 05 22:51:32 GMT 2024","Settings Messages Tests","10-settings-messages.spec.ts","",""
"","1","K15 - Emoji Font dropdown should show expected emoji font names","desktop-chrome","Thu Dec 05 22:51:12 GMT 2024","skipped","Thu Dec 05 22:51:12 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","5344","I18 - Error message should appear if user inputs chars that are not allowed or exceeds limit","mobile-chrome","Thu Dec 05 22:49:45 GMT 2024","passed","Thu Dec 05 22:49:50 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","5034","Q1 - User should be able to toggle on/off Notifications","desktop-chrome","Thu Dec 05 22:53:10 GMT 2024","passed","Thu Dec 05 22:53:15 GMT 2024","Settings Notifications Tests","16-settings-notifications.spec.ts","",""
"","4684","C3 - Hovering over Nav buttons should show tooltips","desktop-chrome","Thu Dec 05 22:47:55 GMT 2024","passed","Thu Dec 05 22:47:59 GMT 2024","Chats Sidebar Tests","05-chats-sidebar.spec.ts","",""
"","1","B8 to B14 - Quick Profile Remote - Updating username, status, banner and profile picture","mobile-chrome","Thu Dec 05 22:43:53 GMT 2024","skipped","Thu Dec 05 22:43:53 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","5200","A14 - If Stay Unlocked is toggled on, user should be redirected to enter PIN after logging off","mobile-chrome","Thu Dec 05 22:40:46 GMT 2024","passed","Thu Dec 05 22:40:51 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","5064","K16 - Selected Emoji Font should be applied everywhere throughout the app","desktop-chrome","Thu Dec 05 22:51:12 GMT 2024","passed","Thu Dec 05 22:51:17 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","6074","I9, I10 - User should be able to change username and see toast notification of change","mobile-chrome","Thu Dec 05 22:49:06 GMT 2024","passed","Thu Dec 05 22:49:12 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","5089","F7 - User can create new folders on root","desktop-chrome","Thu Dec 05 22:55:02 GMT 2024","passed","Thu Dec 05 22:55:07 GMT 2024","Files Page Tests","24-files.spec.ts","",""
"","28439","Videocall testing between two users - mute, unmute, fullscreen, expand/collapse call","desktop-chrome","Thu Dec 05 22:46:49 GMT 2024","passed","Thu Dec 05 22:47:18 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","3567","A3 - Pin cannot have more than 8 digits","desktop-chrome","Thu Dec 05 22:40:08 GMT 2024","passed","Thu Dec 05 22:40:11 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","5427","K19 - Default Profile Picture Style selected should be applied correctly in the app","mobile-chrome","Thu Dec 05 22:51:42 GMT 2024","passed","Thu Dec 05 22:51:48 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","5190","K3 - Selected Fonts should be applied everywhere throughout the app","desktop-chrome","Thu Dec 05 22:50:22 GMT 2024","passed","Thu Dec 05 22:50:28 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","4845","O1, 06 - Message at top of page and custom keybinds listed correctly","mobile-chrome","Thu Dec 05 22:52:54 GMT 2024","skipped","Thu Dec 05 22:52:58 GMT 2024","Settings Keybinds Tests","13-settings-keybinds.spec.ts","",""
"","5431","K9 - Themes dropdown should display Default and user can change theme from dropdown","mobile-chrome","Thu Dec 05 22:51:08 GMT 2024","passed","Thu Dec 05 22:51:14 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","5287","I20 - Status should show correctly depending on which status user has set","mobile-chrome","Thu Dec 05 22:49:55 GMT 2024","passed","Thu Dec 05 22:50:01 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","4657","A13 - If Stay Unlocked is toggled off, user be redirected to enter PIN when refreshing page","desktop-chrome","Thu Dec 05 22:40:33 GMT 2024","passed","Thu Dec 05 22:40:38 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","5338","R6 and R7 - Made In header text, description and flags displayed","mobile-chrome","Thu Dec 05 22:54:25 GMT 2024","passed","Thu Dec 05 22:54:31 GMT 2024","Settings About Tests","18-settings-about.spec.ts","",""
"","5228","C4 - Clicking hamburger button should collapse sidebar","desktop-chrome","Thu Dec 05 22:47:59 GMT 2024","passed","Thu Dec 05 22:48:05 GMT 2024","Chats Sidebar Tests","05-chats-sidebar.spec.ts","",""
"","5918","K13 - Selected primary color should be applied throughout the entire app","mobile-chrome","Thu Dec 05 22:51:25 GMT 2024","passed","Thu Dec 05 22:51:31 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","4844","O3 - Action dropdown should display correct keybind actions","desktop-chrome","Thu Dec 05 22:52:34 GMT 2024","passed","Thu Dec 05 22:52:38 GMT 2024","Settings Keybinds Tests","13-settings-keybinds.spec.ts","",""
