"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4831","I24 - Clicking LogOut should log user out of the account","desktop-chrome","Mon Dec 09 22:59:48 GMT 2024","passed","Mon Dec 09 22:59:53 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","5980","T8 - Clicking Test Voice State should open debug voice page","desktop-chrome","Mon Dec 09 23:04:32 GMT 2024","passed","Mon Dec 09 23:04:38 GMT 2024","Settings Developer Tests","20-settings-developer.spec.ts","",""
"","11462","I26 - Delete Account section tests","mobile-chrome","Mon Dec 09 23:00:26 GMT 2024","passed","Mon Dec 09 23:00:37 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","28390","Videocall testing between two users - mute, unmute, fullscreen, expand/collapse call","desktop-chrome","Mon Dec 09 22:56:43 GMT 2024","passed","Mon Dec 09 22:57:12 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","1922","A19 - Install Banner validations - Dismiss banner","desktop-chrome","Mon Dec 09 22:50:49 GMT 2024","passed","Mon Dec 09 22:50:51 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","6123","T5 - Highlighted border should appear around Exit DevMode when clicked","mobile-chrome","Mon Dec 09 23:04:55 GMT 2024","passed","Mon Dec 09 23:05:01 GMT 2024","Settings Developer Tests","20-settings-developer.spec.ts","",""
"","4765","O10 - Clicking the backwards arrow should revert specific custom keybinding","mobile-chrome","Mon Dec 09 23:03:26 GMT 2024","skipped","Mon Dec 09 23:03:31 GMT 2024","Settings Keybinds Tests","13-settings-keybinds.spec.ts","",""
"","5562","I5 - Profile picture shows default profile picture until custom profile picture is set","mobile-chrome","Mon Dec 09 22:58:41 GMT 2024","passed","Mon Dec 09 22:58:46 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","6736","R4 - Clicking Open Website should take you to the Uplink website","mobile-chrome","Mon Dec 09 23:04:10 GMT 2024","passed","Mon Dec 09 23:04:17 GMT 2024","Settings About Tests","18-settings-about.spec.ts","",""
"","4980","L2 - User should be able to toggle on and off Markdown support","desktop-chrome","Mon Dec 09 23:01:20 GMT 2024","passed","Mon Dec 09 23:01:25 GMT 2024","Settings Messages Tests","10-settings-messages.spec.ts","",""
"","0","K2 - Font dropdown should show expected font names","mobile-chrome","Mon Dec 09 23:00:43 GMT 2024","skipped","Mon Dec 09 23:00:43 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","13051","H21 - User can send a friend request and cancel request before other user replies to it","desktop-chrome","Mon Dec 09 22:52:00 GMT 2024","passed","Mon Dec 09 22:52:13 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
