"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 14 23:51:12 GMT 2024","Sun Jan 14 23:51:38 GMT 2024","26112","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Profile picture - Display Crop Tool Modal",""
"passed","Mon Jan 15 00:04:27 GMT 2024","Mon Jan 15 00:04:39 GMT 2024","11455","","Sidebar Chats Tests","","","","Chat User A - Sidebar - Context Menu - Delete chat",""
"passed","Sun Jan 14 23:57:59 GMT 2024","Sun Jan 14 23:58:02 GMT 2024","3477","","MacOS Tests: Friends Screen Tests","","","","Add Friend Input - Error is displayed when non-alphanumeric chars are provided",""
"passed","Sun Jan 14 23:57:46 GMT 2024","Sun Jan 14 23:57:48 GMT 2024","1729","","MacOS Tests: Friends Screen Tests","","","","Validate Nav Bar and buttons are displayed",""
"passed","Mon Jan 15 00:00:58 GMT 2024","Mon Jan 15 00:01:03 GMT 2024","5140","","Chat Topbar Tests","","","","Pinned Messages - Remove a pinned message",""
"passed","Sun Jan 14 23:57:35 GMT 2024","Sun Jan 14 23:57:46 GMT 2024","10859","","MacOS Tests: Friends Screen Tests","","","","Validate Pre Release Indicator is displayed and has correct text",""
"passed","Sun Jan 14 23:53:57 GMT 2024","Sun Jan 14 23:54:05 GMT 2024","8233","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Right Click On Copy ID Button to Copy Username",""
"passed","Sun Jan 14 23:56:41 GMT 2024","Sun Jan 14 23:56:44 GMT 2024","3671","","MacOS Tests: Settings Notifications Tests","","","","Settings Notifications - Enable again all notifications by switching ENABLED toggle to on",""
"passed","Sun Jan 14 23:48:25 GMT 2024","Sun Jan 14 23:48:48 GMT 2024","22317","","MacOS Tests: Files Screen Tests","","","","Click in the Folder button to take you to the selected folder",""
"passed","Mon Jan 15 00:05:13 GMT 2024","Mon Jan 15 00:05:46 GMT 2024","32785","","Windows Tests: Files Screen Tests","","","","Validate Nav Bar and buttons are displayed",""
"passed","Mon Jan 15 00:16:36 GMT 2024","Mon Jan 15 00:16:53 GMT 2024","17163","","Windows Tests: Settings Profile Tests","","","","Validate Pre Release Indicator is displayed and has correct text",""
"passed","Sun Jan 14 23:49:35 GMT 2024","Sun Jan 14 23:50:01 GMT 2024","25776","","MacOS Tests: Files Screen Tests","","","","Files - File Size Indicators after uploading a file are updated",""
"skipped","Sun Jan 14 23:55:00 GMT 2024","Sun Jan 14 23:55:00 GMT 2024","0","","MacOS Tests: Settings General Tests","","","","Settings General - Change font dropdown selection",""
"passed","Mon Jan 15 00:07:27 GMT 2024","Mon Jan 15 00:08:04 GMT 2024","36383","","Windows Tests: Files Screen Tests","","","","Create a subfolder inside the previous folder created and enter into it",""
"passed","Sun Jan 14 23:59:35 GMT 2024","Sun Jan 14 23:59:38 GMT 2024","3309","","MacOS Tests: Friends Screen Tests","","","","Favorites - Remove all users from Favorites - User 1",""
"passed","Mon Jan 15 00:04:44 GMT 2024","Mon Jan 15 00:04:57 GMT 2024","12754","","Sidebar Chats Tests","","","","Chat User A - Sidebar without messages sent displays No messages yet, sent one",""
"passed","Mon Jan 15 00:18:23 GMT 2024","Mon Jan 15 00:18:46 GMT 2024","23319","","Windows Tests: Settings Profile Tests","","","","Settings Profile - Profile Picture - Crop Tool Modal elements",""
"passed","Sun Jan 14 23:56:23 GMT 2024","Sun Jan 14 23:56:25 GMT 2024","1878","","MacOS Tests: Settings Extensions Tests","","","","Settings Extensions - Deactivate the switch slider for Enable Automatically",""
"passed","Mon Jan 15 00:12:10 GMT 2024","Mon Jan 15 00:12:16 GMT 2024","5965","","Group Chats Favorites and Sidebar Tests","","","","Group Chat - Sidebar - Deleted group is not shown on remote side",""
"passed","Sun Jan 14 23:59:49 GMT 2024","Sun Jan 14 23:59:54 GMT 2024","5505","","MacOS Tests: Friends Screen Tests","","","","Type a message and return to Friends Screen",""
"passed","Sun Jan 14 23:52:37 GMT 2024","Sun Jan 14 23:52:53 GMT 2024","15805","","Message Input Tests","","","","Chat User A - Message Input - User cannot send empty messages",""
"passed","Mon Jan 15 00:09:00 GMT 2024","Mon Jan 15 00:09:07 GMT 2024","6539","","Group Chats Edit Tests","","","","Edit Group - Validate remote user was correctly removed from the group chat",""
"passed","Mon Jan 15 00:18:46 GMT 2024","Mon Jan 15 00:18:55 GMT 2024","9222","","Windows Tests: Settings Profile Tests","","","","Settings Profile - Profile Picture - Close Crop Tool Modal",""
"passed","Mon Jan 15 00:19:52 GMT 2024","Mon Jan 15 00:20:22 GMT 2024","29367","","Windows Tests: Settings Profile Tests","","","","Settings Profile - Crop banner and add banner picture",""
"passed","Sun Jan 14 23:50:38 GMT 2024","Sun Jan 14 23:50:41 GMT 2024","3388","","MacOS Tests: Files Screen Tests","","","","Files - Attempt to create a folder with empty name",""
"passed","Sun Jan 14 23:56:23 GMT 2024","Sun Jan 14 23:56:31 GMT 2024","7687","","Message Attachments Tests","","","","Send files from Browse Files - Go to files button redirects to Files",""
"passed","Mon Jan 15 00:12:38 GMT 2024","Mon Jan 15 00:13:10 GMT 2024","31218","","Windows Tests: Files Screen Tests","","","","Files - File is renamed when uploading a file with existing file name",""
"passed","Mon Jan 15 00:02:06 GMT 2024","Mon Jan 15 00:02:13 GMT 2024","6505","","Quick Profile Tests","","","","Chat User B - Validate friendship was removed",""
"passed","Mon Jan 15 00:11:00 GMT 2024","Mon Jan 15 00:11:22 GMT 2024","21593","","Windows Tests: Files Screen Tests","","","","Context Menu - File - Download",""
"skipped","Sun Jan 14 23:57:35 GMT 2024","Sun Jan 14 23:57:35 GMT 2024","1","","MacOS Tests: Settings Developer Tests","","","","Settings Developer - Enable Developer Mode",""
"passed","Mon Jan 15 00:01:22 GMT 2024","Mon Jan 15 00:01:50 GMT 2024","27900","","Quick Profile Tests","","","","Chat User B - Validate contents from remote quick profile",""
"passed","Sun Jan 14 23:55:06 GMT 2024","Sun Jan 14 23:55:08 GMT 2024","1396","","MacOS Tests: Settings General Tests","","","","Settings General - Change theme to Light Theme",""
"skipped","Sun Jan 14 23:57:35 GMT 2024","Sun Jan 14 23:57:35 GMT 2024","0","","MacOS Tests: Settings Developer Tests","","","","Settings Developer - Open folder button",""
"passed","Mon Jan 15 00:01:23 GMT 2024","Mon Jan 15 00:01:40 GMT 2024","17347","","Windows Tests: Create Pin and Account Tests","","","","Enter Username Screen - Username with more than 32 characters and attempt to continue",""
"skipped","Sun Jan 14 23:49:13 GMT 2024","Sun Jan 14 23:49:13 GMT 2024","1","","MacOS Tests: Files Screen Tests","","","","Upload file - Validate progress indicator",""
"passed","Sun Jan 14 23:59:38 GMT 2024","Sun Jan 14 23:59:42 GMT 2024","3526","","MacOS Tests: Friends Screen Tests","","","","Favorites - Remove all users from Favorites - User 2",""
"passed","Mon Jan 15 00:06:10 GMT 2024","Mon Jan 15 00:06:16 GMT 2024","5561","","Group Chats Tests","","","","Chat User A - Group Chat is displayed on local user sidebar",""
"passed","Mon Jan 15 00:11:49 GMT 2024","Mon Jan 15 00:12:01 GMT 2024","11812","","Group Chats Favorites and Sidebar Tests","","","","Group Chat - Ensure in remote side that user was added again to the group",""
"passed","Sun Jan 14 23:49:38 GMT 2024","Sun Jan 14 23:49:40 GMT 2024","1452","","Create Accounts and Chat Tests","","","","Chat User A - Remove user with active chat from Favorites",""
"passed","Sun Jan 14 23:59:42 GMT 2024","Sun Jan 14 23:59:45 GMT 2024","3344","","MacOS Tests: Friends Screen Tests","","","","Favorites - Remove all users from Favorites - User 3",""
"passed","Mon Jan 15 00:05:57 GMT 2024","Mon Jan 15 00:06:16 GMT 2024","19338","","Windows Tests: Files Screen Tests","","","","Validate Files Info is displayed in screen",""
"passed","Mon Jan 15 00:07:18 GMT 2024","Mon Jan 15 00:07:26 GMT 2024","8621","","Group Chats Tests","","","","Sidebar - Search Bar - Not matching results and then go to the group",""
"passed","Sun Jan 14 23:49:20 GMT 2024","Sun Jan 14 23:49:25 GMT 2024","4877","","MacOS Tests: Files Screen Tests","","","","Context Menu - File - Rename",""
"passed","Sun Jan 14 23:48:07 GMT 2024","Sun Jan 14 23:48:10 GMT 2024","3689","","Create Accounts and Chat Tests","","","","Chat User B - Settings General - Reduce font size",""
"passed","Mon Jan 15 00:06:29 GMT 2024","Mon Jan 15 00:06:43 GMT 2024","14230","","Group Chats Tests","","","","Group Chat - User A sends a message in group chat",""
"passed","Sun Jan 14 23:55:19 GMT 2024","Sun Jan 14 23:55:20 GMT 2024","1347","","MacOS Tests: Settings General Tests","","","","Settings General - Return theme to Dark Theme",""
"skipped","Sun Jan 14 23:53:56 GMT 2024","Sun Jan 14 23:53:56 GMT 2024","0","","Message Input Tests","","","","Chat Input Text - Code Markdown - User can copy the message from the code block",""
"passed","Mon Jan 15 00:09:22 GMT 2024","Mon Jan 15 00:09:31 GMT 2024","9565","","Group Chats Edit Tests","","","","Edit Group - Look for non existing user in Add Users List",""
"passed","Sun Jan 14 23:56:12 GMT 2024","Sun Jan 14 23:56:19 GMT 2024","7437","","Message Attachments Tests","","","","Send files from Browse Files - Thumbnails are displayed on modal",""
"passed","Sun Jan 14 23:55:02 GMT 2024","Sun Jan 14 23:55:06 GMT 2024","3873","","MacOS Tests: Settings General Tests","","","","Settings General - Reduce font scaling to 0.50",""
"passed","Sun Jan 14 23:56:25 GMT 2024","Sun Jan 14 23:56:27 GMT 2024","2113","","MacOS Tests: Settings Accessibility Tests","","","","Settings Accessibility - Assert screen texts",""
"passed","Sun Jan 14 23:55:04 GMT 2024","Sun Jan 14 23:55:11 GMT 2024","7031","","Message Attachments Tests","","","","Send files from Browse Files - No files are displayed on modal and user can close modal",""
"passed","Sun Jan 14 23:49:48 GMT 2024","Sun Jan 14 23:49:58 GMT 2024","10289","","Chat Replies Tests","","","","""before all"" hook for Chat Replies Tests",""
"passed","Sun Jan 14 23:51:20 GMT 2024","Sun Jan 14 23:51:23 GMT 2024","3544","","Message Context Menu Tests","","","","Chat User A - Context Menu - Copy Text from Message Sent",""
"passed","Sun Jan 14 23:55:27 GMT 2024","Sun Jan 14 23:55:30 GMT 2024","3269","","MacOS Tests: Settings Message Tests","","","","Settings Messages - Enable again both convert emoji and markdown support toggles",""
"passed","Mon Jan 15 00:00:41 GMT 2024","Mon Jan 15 00:00:48 GMT 2024","6337","","MacOS Tests: Friends Screen Tests","","","","Validate tooltip for Unfriend button is displayed",""
