"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 13 23:26:47 GMT 2024","Sat Jan 13 23:26:54 GMT 2024","7179","","Group Chats Edit Tests","","","","Edit Group - Validate group name was changed correctly on remote side",""
"passed","Sat Jan 13 23:10:14 GMT 2024","Sat Jan 13 23:10:18 GMT 2024","3648","","MacOS Tests: Friends Screen Tests","","","","Go to Chat with Friend from Friends List",""
"passed","Sat Jan 13 23:14:16 GMT 2024","Sat Jan 13 23:14:27 GMT 2024","11395","","Windows Tests: Files Screen Tests","","","","Validate Sidebar is displayed in screen",""
"passed","Sat Jan 13 22:57:37 GMT 2024","Sat Jan 13 22:57:37 GMT 2024","341","","MacOS Tests: Create Pin and Account Tests","","","","Enter Pin Screen - Create Account button should be disabled if no pin has been entered",""
"passed","Sat Jan 13 23:05:49 GMT 2024","Sat Jan 13 23:05:50 GMT 2024","1018","","MacOS Tests: Settings Message Tests","","","","Settings Messages - Go To Messages Settings",""
"passed","Sat Jan 13 23:06:45 GMT 2024","Sat Jan 13 23:06:55 GMT 2024","10510","","Chat Replies Tests","","","","""before all"" hook for Chat Replies Tests",""
"passed","Sat Jan 13 23:34:08 GMT 2024","Sat Jan 13 23:34:12 GMT 2024","3609","","Windows Tests: Settings General Tests","","","","Settings General - Validate user can clear accent color",""
"passed","Sat Jan 13 23:36:52 GMT 2024","Sat Jan 13 23:37:18 GMT 2024","25937","","Windows Tests: Settings Extensions Tests","","","","Settings Extensions - Validate that buttons are displayed in front",""
"passed","Sat Jan 13 23:37:33 GMT 2024","Sat Jan 13 23:37:40 GMT 2024","6799","","Windows Tests: Settings Extensions Tests","","","","Settings Extensions - Enable Emoji Selector extension",""
"passed","Sat Jan 13 23:11:03 GMT 2024","Sat Jan 13 23:11:12 GMT 2024","8659","","MacOS Tests: Friends Screen Tests","","","","Validate tooltip for Deny Request button is displayed",""
"passed","Sat Jan 13 23:17:53 GMT 2024","Sat Jan 13 23:18:05 GMT 2024","11467","","Message Attachments Tests","","","","Receive Files on Chats - Attachment File Contents",""
"passed","Sat Jan 13 23:20:33 GMT 2024","Sat Jan 13 23:20:43 GMT 2024","10520","","Windows Tests: Files Screen Tests","","","","Files - File Size Indicators without files shows GB Max and 0 bytes as current space",""
"passed","Sat Jan 13 23:12:54 GMT 2024","Sat Jan 13 23:13:05 GMT 2024","10110","","MacOS Tests: Friends Screen Tests","","","","Context Menu - Block Friend",""
"passed","Sat Jan 13 23:08:19 GMT 2024","Sat Jan 13 23:08:21 GMT 2024","1807","","MacOS Tests: Friends Screen Tests","","","","Friends Screen - Displays a badge showing 4 pending requests on Navigation Bar ",""
"passed","Sat Jan 13 23:06:34 GMT 2024","Sat Jan 13 23:06:35 GMT 2024","1724","","Create Accounts and Chat Tests","","","","Chat User A - Remove user with active chat from Favorites",""
"passed","Sat Jan 13 23:10:58 GMT 2024","Sat Jan 13 23:11:03 GMT 2024","5845","","MacOS Tests: Friends Screen Tests","","","","Add Friend Input - Attempt to send friend request to a blocked user",""
"passed","Sat Jan 13 23:12:33 GMT 2024","Sat Jan 13 23:12:40 GMT 2024","6811","","MacOS Tests: Friends Screen Tests","","","","Context Menu - Add friend to Favorites and contents displayed on Favorites Sidebar",""
"passed","Sat Jan 13 23:18:53 GMT 2024","Sat Jan 13 23:19:05 GMT 2024","11918","","Chat Topbar Tests","","","","Pinned Messages - Pinned message shows timestamp, sender and message",""
"passed","Sat Jan 13 23:05:08 GMT 2024","Sat Jan 13 23:05:15 GMT 2024","6255","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Username with more than 32 characters",""
"passed","Sat Jan 13 23:20:34 GMT 2024","Sat Jan 13 23:20:41 GMT 2024","6470","","Quick Profile Tests","","","","Chat User B - Validate friendship was removed",""
"passed","Sat Jan 13 23:34:15 GMT 2024","Sat Jan 13 23:34:21 GMT 2024","6116","","Windows Tests: Settings Messages Tests","","","","Settings Messages - Go To Messages Settings",""
"passed","Sat Jan 13 23:05:15 GMT 2024","Sat Jan 13 23:05:23 GMT 2024","7823","","MacOS Tests: Settings General Tests","","","","Settings General - Validate header and description texts are correct",""
"passed","Sat Jan 13 23:08:44 GMT 2024","Sat Jan 13 23:08:49 GMT 2024","5235","","MacOS Tests: Friends Screen Tests","","","","User can copy its own username using the context menu from Copy Button",""
"passed","Sat Jan 13 23:09:07 GMT 2024","Sat Jan 13 23:09:15 GMT 2024","8345","","Windows Tests: Create Pin and Account Tests","","","","Save Recovery Seed Screen - User can click on I Saved It to continue",""
"passed","Sat Jan 13 23:19:30 GMT 2024","Sat Jan 13 23:19:46 GMT 2024","16218","","Quick Profile Tests","","","","Chat User A - Validate contents from local quick profile",""
"passed","Sat Jan 13 23:31:44 GMT 2024","Sat Jan 13 23:32:08 GMT 2024","24247","","Windows Tests: Settings Profile Tests","","","","Settings Profile - Username - Spaces are not allowed",""
"passed","Sat Jan 13 23:06:27 GMT 2024","Sat Jan 13 23:06:37 GMT 2024","9996","","MacOS Tests: Settings Audio Tests","","","","Settings Audio - Click on slider switches to disable the options",""
