"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 29 20:37:49 GMT 2024","Mon Apr 29 20:37:50 GMT 2024","593","","MacOS Tests: Files Screen Tests","","","","Validate add folder and file buttons are displayed in screen",""
"passed","Mon Apr 29 18:14:59 GMT 2024","Mon Apr 29 18:15:17 GMT 2024","17604","","Windows Tests: Settings Profile Tests","","","","Settings Profile - Assert contents from Online Status and Recovery Seed",""
"passed","Mon Apr 29 20:39:10 GMT 2024","Mon Apr 29 20:40:13 GMT 2024","63460","","MacOS Chats - Chat Topbar Tests","","","","Chat Topbar - Create Second Account",""
"passed","Mon Apr 29 18:10:32 GMT 2024","Mon Apr 29 18:11:30 GMT 2024","57842","","Windows Tests: Settings Profile Tests","","","","Settings Profile - Status with more than 128 characters",""
"skipped","Mon Apr 29 20:38:48 GMT 2024","Mon Apr 29 20:38:48 GMT 2024","3","","MacOS Tests: Files Screen Tests","","","","Upload file - Validate progress indicator",""
"passed","Mon Apr 29 18:28:48 GMT 2024","Mon Apr 29 18:29:06 GMT 2024","17720","","Windows Tests: Settings Accessibility Tests","","","","Settings Accessibility - Assert screen texts",""
"passed","Mon Apr 29 18:32:41 GMT 2024","Mon Apr 29 18:32:55 GMT 2024","13690","","MacOS Chats - Group Chats Edit Tests","","","","Group Chat Creator - Click on Manage Members, validate contents and close modal",""
"passed","Mon Apr 29 18:26:55 GMT 2024","Mon Apr 29 18:27:05 GMT 2024","10763","","MacOS Chats - Group Chats Tests","","","","Chat User A - Create group chat with a valid participant",""
"passed","Mon Apr 29 17:49:28 GMT 2024","Mon Apr 29 17:50:21 GMT 2024","53311","","Windows Tests: Files Screen Tests","","","","Create a new folder and enter to it",""
"passed","Mon Apr 29 20:44:51 GMT 2024","Mon Apr 29 20:44:51 GMT 2024","524","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Online Status - Default status is Online",""
"passed","Mon Apr 29 20:42:14 GMT 2024","Mon Apr 29 20:42:44 GMT 2024","30195","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Crop banner and add banner picture",""
"passed","Mon Apr 29 20:41:02 GMT 2024","Mon Apr 29 20:41:03 GMT 2024","1378","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Assert screen and placeholder texts",""
"passed","Mon Apr 29 18:34:57 GMT 2024","Mon Apr 29 18:35:22 GMT 2024","24879","","MacOS Chats - Group Chats Edit Tests","","","","Group Chat Creator - Add someone to the group - Add Chat User B again",""
"passed","Mon Apr 29 18:29:15 GMT 2024","Mon Apr 29 18:29:47 GMT 2024","31861","","Windows Tests: Settings Notifications Tests","","","","Settings Notifications - Validate header and description texts are correct",""
"passed","Mon Apr 29 18:26:50 GMT 2024","Mon Apr 29 18:27:14 GMT 2024","23426","","Windows Tests: Settings Keyboard Shortcuts Tests","","","","Settings Keyboards Shortcuts - User can update more than one keybind",""
"passed","Mon Apr 29 18:33:27 GMT 2024","Mon Apr 29 18:33:38 GMT 2024","10725","","MacOS Chats - Group Chats Edit Tests","","","","Group Chat Creator - Change Group Name for a valid name",""
"passed","Mon Apr 29 20:44:21 GMT 2024","Mon Apr 29 20:44:53 GMT 2024","31494","","MacOS Chats - Quick Profile Tests","","","","Chat Quick Profile - Create First Account",""
"passed","Mon Apr 29 20:40:59 GMT 2024","Mon Apr 29 20:41:01 GMT 2024","1426","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Assert texts for Your New Profile dialog",""
"passed","Mon Apr 29 20:47:16 GMT 2024","Mon Apr 29 20:47:39 GMT 2024","22378","","MacOS Chats - Quick Profile Tests","","","","Chat User A - Validate contents from remote quick profile",""
"passed","Mon Apr 29 17:58:23 GMT 2024","Mon Apr 29 17:58:49 GMT 2024","25214","","MacOS Chats - Message Attachments Tests","","","","Chat Messages with Files - Local user can download file sent",""
"passed","Mon Apr 29 18:25:08 GMT 2024","Mon Apr 29 18:25:25 GMT 2024","16349","","MacOS Chats - Group Chats Tests","","","","Group Chats Main - Accept Friend Request from User A",""
"passed","Mon Apr 29 20:36:40 GMT 2024","Mon Apr 29 20:36:43 GMT 2024","3566","","MacOS Tests: Create Pin and Account Tests","","","","Enter Username Screen - Enter valid username to continue",""
