"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5501","T5 - Highlighted border should appear around Exit DevMode when clicked","mobile-chrome","Mon Dec 30 17:01:19 GMT 2024","passed","Mon Dec 30 17:01:25 GMT 2024","Settings Developer Tests","20-settings-developer.spec.ts","",""
"","4800","R6 and R7 - Made In header text, description and flags displayed","mobile-chrome","Mon Dec 30 17:00:53 GMT 2024","passed","Mon Dec 30 17:00:58 GMT 2024","Settings About Tests","18-settings-about.spec.ts","",""
"","4443","Q4 - User should be able to toggle on/off Settings Notifications","desktop-chrome","Mon Dec 30 16:59:49 GMT 2024","passed","Mon Dec 30 16:59:54 GMT 2024","Settings Notifications Tests","16-settings-notifications.spec.ts","",""
"","5165","C4 - Clicking hamburger button should collapse sidebar","mobile-chrome","Mon Dec 30 16:55:16 GMT 2024","passed","Mon Dec 30 16:55:21 GMT 2024","Chats Sidebar Tests","05-chats-sidebar.spec.ts","",""
"","5604","H1, H2, H3, H4, H5, H8 - Navigate through friends pages and validate UI elements","mobile-chrome","Mon Dec 30 16:48:38 GMT 2024","passed","Mon Dec 30 16:48:43 GMT 2024","Friends tests","02-friends-one-instance.spec.ts","",""
"","9476","I26 - Delete Account section tests","desktop-chrome","Mon Dec 30 16:56:53 GMT 2024","passed","Mon Dec 30 16:57:03 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","4628","K14 - User should be able to add additional custom CSS to the application","desktop-chrome","Mon Dec 30 16:57:47 GMT 2024","passed","Mon Dec 30 16:57:52 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","4928","K9 - Themes dropdown should display Default and user can change theme from dropdown","mobile-chrome","Mon Dec 30 16:57:58 GMT 2024","passed","Mon Dec 30 16:58:03 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","1827","A6, A7 - Scramble Keypad will change the order of pin input buttons","desktop-chrome","Mon Dec 30 16:48:02 GMT 2024","passed","Mon Dec 30 16:48:03 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","4835","I7 - Clicking shortID should copy DID into clipboard","mobile-chrome","Mon Dec 30 16:55:56 GMT 2024","passed","Mon Dec 30 16:56:01 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","25423","Videocall testing between two users - mute, unmute, fullscreen, expand/collapse call","desktop-chrome","Mon Dec 30 16:53:58 GMT 2024","passed","Mon Dec 30 16:54:23 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","6438","P1, P2 - User should be able to toggle on/off Dyslexic mode and changes are applied everywhere","mobile-chrome","Mon Dec 30 17:00:06 GMT 2024","passed","Mon Dec 30 17:00:12 GMT 2024","Settings Accessibility Tests","15-settings-accessibility.spec.ts","",""
"","5589","T6 - Highlighted border should appear around Load MockData when clicked","desktop-chrome","Mon Dec 30 17:00:44 GMT 2024","passed","Mon Dec 30 17:00:50 GMT 2024","Settings Developer Tests","20-settings-developer.spec.ts","",""
