"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"","MacOS Chats Tests: Create Accounts and Chat Tests","","0","0","25","0","0"
"","Windows Tests: Chats Main Screen Tests","","0","0","9","2","0"
"","MacOS Tests: Files Screen Tests","","0","1","12","2","0"
"","MacOS Tests: Chats Main Screen Tests","","0","0","9","2","0"
"","MacOS Tests: Create Pin and Account Tests","","0","0","12","3","0"
"","Windows Tests: Files Screen Tests","","0","0","7","1","0"
"","Windows Tests: Create Pin and Account Tests","","0","0","12","3","0"
