"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4420","O8 - Clicking Revert Keybindings should revert any custom keybindings the user has saved","mobile-chrome","Thu Nov 28 22:01:58 GMT 2024","skipped","Thu Nov 28 22:02:02 GMT 2024","Settings Keybinds Tests","13-settings-keybinds.spec.ts","",""
"","12527","A1, A9, A11 - Enter valid PIN redirects to Main Page","desktop-chrome","Thu Nov 28 21:13:16 GMT 2024","passed","Thu Nov 28 21:13:28 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","4762","I13 - Error message should appear if user tries to input chars that are not allowed or exceeds chars amount","mobile-chrome","Thu Nov 28 21:58:29 GMT 2024","passed","Thu Nov 28 21:58:34 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","4760","I18 - Error message should appear if user inputs chars that are not allowed or exceeds limit","mobile-chrome","Thu Nov 28 21:58:49 GMT 2024","passed","Thu Nov 28 21:58:54 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","4993","K1 - Language dropdown should display English","mobile-chrome","Thu Nov 28 21:59:38 GMT 2024","passed","Thu Nov 28 21:59:43 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","4846","A15 - User can setup a custom profile picture when creating a new account","mobile-chrome","Thu Nov 28 21:14:07 GMT 2024","passed","Thu Nov 28 21:14:12 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","5283","K13 - Selected primary color should be applied throughout the entire app","mobile-chrome","Thu Nov 28 22:00:19 GMT 2024","passed","Thu Nov 28 22:00:24 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","4420","O3 - Action dropdown should display correct keybind actions","mobile-chrome","Thu Nov 28 22:01:45 GMT 2024","skipped","Thu Nov 28 22:01:49 GMT 2024","Settings Keybinds Tests","13-settings-keybinds.spec.ts","",""
"","4480","F3, F4 - Amount of Free and Total should appear in Toolbar","mobile-chrome","Thu Nov 28 22:03:44 GMT 2024","passed","Thu Nov 28 22:03:48 GMT 2024","Files Page Tests","24-files.spec.ts","",""
"","4809","K11 - Primary Colors should display expected values","desktop-chrome","Thu Nov 28 22:00:19 GMT 2024","passed","Thu Nov 28 22:00:23 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","4830","M10 - User should be able to test video device","desktop-chrome","Thu Nov 28 22:01:37 GMT 2024","passed","Thu Nov 28 22:01:41 GMT 2024","Settings Audio and Video Tests","11-settings-audio-video.spec.ts","",""
"","35017","F12 - User can upload files in subfolder folder","desktop-chrome","Thu Nov 28 22:07:28 GMT 2024","failed","Thu Nov 28 22:08:03 GMT 2024","Files Page Tests","24-files.spec.ts","",""
"","42256","Videocall testing between two users - mute, unmute, fullscreen, expand/collapse call","mobile-chrome","Thu Nov 28 21:53:52 GMT 2024","failed","Thu Nov 28 21:54:35 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","5654","I9, I10 - User should be able to change username and see toast notification of change","mobile-chrome","Thu Nov 28 21:58:14 GMT 2024","passed","Thu Nov 28 21:58:19 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","4789","R1 - ""About Uplink"" should appear at top of page","mobile-chrome","Thu Nov 28 22:02:36 GMT 2024","passed","Thu Nov 28 22:02:41 GMT 2024","Settings About Tests","18-settings-about.spec.ts","",""
"","42188","B51 - Chats Markdowns Tests","desktop-chrome","Thu Nov 28 21:40:38 GMT 2024","failed","Thu Nov 28 21:41:20 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
