"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5074","I23 - User should be able to click checkbox to determine whether they want to store Recovery Phrase on account","desktop-chrome","Fri Dec 06 22:18:55 GMT 2024","passed","Fri Dec 06 22:19:00 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","4425","O5 - Clicking Cancel should cancel any custom keybinding the user was trying to add","mobile-chrome","Fri Dec 06 22:21:57 GMT 2024","skipped","Fri Dec 06 22:22:01 GMT 2024","Settings Keybinds Tests","13-settings-keybinds.spec.ts","",""
"","4477","O10 - Clicking the backwards arrow should revert specific custom keybinding","mobile-chrome","Fri Dec 06 22:22:15 GMT 2024","skipped","Fri Dec 06 22:22:19 GMT 2024","Settings Keybinds Tests","13-settings-keybinds.spec.ts","",""
"","13850","H21 - User can send a friend request and cancel request before other user replies to it","mobile-chrome","Fri Dec 06 22:11:13 GMT 2024","passed","Fri Dec 06 22:11:27 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","5373","F10 - User can create subfolders and navigate to parent folder with go back button","desktop-chrome","Fri Dec 06 22:24:24 GMT 2024","passed","Fri Dec 06 22:24:30 GMT 2024","Files Page Tests","24-files.spec.ts","",""
"","19928","B51 - Chats Markdowns Tests","desktop-chrome","Fri Dec 06 22:13:40 GMT 2024","passed","Fri Dec 06 22:14:00 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","5292","I14 - Highlighted border should appear when user is clicked into Status textbox","mobile-chrome","Fri Dec 06 22:18:28 GMT 2024","passed","Fri Dec 06 22:18:33 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","18262","B18 and B19, B23 to B25 - Chats Context Menu tests","desktop-chrome","Fri Dec 06 22:12:44 GMT 2024","passed","Fri Dec 06 22:13:02 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","5226","M8 - User should be able to toggle on and off Message Sounds","mobile-chrome","Fri Dec 06 22:21:23 GMT 2024","passed","Fri Dec 06 22:21:28 GMT 2024","Settings Audio and Video Tests","11-settings-audio-video.spec.ts","",""
"","6123","T6 - Highlighted border should appear around Load MockData when clicked","mobile-chrome","Fri Dec 06 22:23:45 GMT 2024","passed","Fri Dec 06 22:23:51 GMT 2024","Settings Developer Tests","20-settings-developer.spec.ts","",""
"","26670","B7, B57, B58 - Favorites tests","desktop-chrome","Fri Dec 06 22:11:37 GMT 2024","passed","Fri Dec 06 22:12:04 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","1","K2 - Font dropdown should show expected font names","desktop-chrome","Fri Dec 06 22:19:27 GMT 2024","skipped","Fri Dec 06 22:19:27 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","6103","T5 - Highlighted border should appear around Exit DevMode when clicked","desktop-chrome","Fri Dec 06 22:23:30 GMT 2024","passed","Fri Dec 06 22:23:36 GMT 2024","Settings Developer Tests","20-settings-developer.spec.ts","",""
"","4618","I24 - Clicking LogOut should log user out of the account","desktop-chrome","Fri Dec 06 22:19:00 GMT 2024","passed","Fri Dec 06 22:19:05 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","4902","C3 - Hovering over Nav buttons should show tooltips","desktop-chrome","Fri Dec 06 22:16:57 GMT 2024","passed","Fri Dec 06 22:17:02 GMT 2024","Chats Sidebar Tests","05-chats-sidebar.spec.ts","",""
"","5115","Q2 - User should be able to toggle on/off Friend Request Notifications","desktop-chrome","Fri Dec 06 22:22:23 GMT 2024","passed","Fri Dec 06 22:22:28 GMT 2024","Settings Notifications Tests","16-settings-notifications.spec.ts","",""
"","5066","K11 - Primary Colors should display expected values","mobile-chrome","Fri Dec 06 22:20:09 GMT 2024","passed","Fri Dec 06 22:20:15 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","5521","K13 - Selected primary color should be applied throughout the entire app","mobile-chrome","Fri Dec 06 22:20:20 GMT 2024","passed","Fri Dec 06 22:20:25 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","5386","K1 - Language dropdown should display English","mobile-chrome","Fri Dec 06 22:19:36 GMT 2024","passed","Fri Dec 06 22:19:42 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","5702","K1 - Language dropdown should display English","desktop-chrome","Fri Dec 06 22:19:21 GMT 2024","passed","Fri Dec 06 22:19:27 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","4877","I6 - Username should be displayed in the Username textbox","desktop-chrome","Fri Dec 06 22:17:38 GMT 2024","passed","Fri Dec 06 22:17:43 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","5076","I18 - Error message should appear if user inputs chars that are not allowed or exceeds limit","mobile-chrome","Fri Dec 06 22:18:44 GMT 2024","passed","Fri Dec 06 22:18:49 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","5823","I15, I16 - User should be able to change Status Message and see toast notification for update","mobile-chrome","Fri Dec 06 22:18:33 GMT 2024","passed","Fri Dec 06 22:18:39 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","5211","R2 - Current version of Uplink should be displayed","mobile-chrome","Fri Dec 06 22:22:52 GMT 2024","passed","Fri Dec 06 22:22:57 GMT 2024","Settings About Tests","18-settings-about.spec.ts","",""
"","22326","B68 - Sending and receiving stickers and sticker picker tests","desktop-chrome","Fri Dec 06 22:15:01 GMT 2024","passed","Fri Dec 06 22:15:24 GMT 2024","Two instances tests - Friends and Chats","03-friends-two-instances.spec.ts","",""
"","4537","F5 - Highlighted border should appaer when you click Create New Folder","mobile-chrome","Fri Dec 06 22:24:08 GMT 2024","skipped","Fri Dec 06 22:24:12 GMT 2024","Files Page Tests","24-files.spec.ts","",""
"","5690","K12 - Clicking Pick should open up the finetune color selector","desktop-chrome","Fri Dec 06 22:20:03 GMT 2024","passed","Fri Dec 06 22:20:09 GMT 2024","Settings Customization Tests","09-settings-customizations.spec.ts","",""
"","5105","M8 - User should be able to toggle on and off Message Sounds","desktop-chrome","Fri Dec 06 22:21:11 GMT 2024","passed","Fri Dec 06 22:21:16 GMT 2024","Settings Audio and Video Tests","11-settings-audio-video.spec.ts","",""
