"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4336","O2, 04 - Clicking a key should activate the Recorded Keys - User can save keybind","mobile-chrome","Fri Dec 13 18:17:49 GMT 2024","skipped","Fri Dec 13 18:17:53 GMT 2024","Settings Keybinds Tests","13-settings-keybinds.spec.ts","",""
"","4796","O5 - Clicking Cancel should cancel any custom keybinding the user was trying to add","desktop-chrome","Fri Dec 13 18:17:12 GMT 2024","passed","Fri Dec 13 18:17:17 GMT 2024","Settings Keybinds Tests","13-settings-keybinds.spec.ts","",""
"","5270","I8 - Short ID Context menu should allow to copy DID or Short ID intoto clipboard","mobile-chrome","Fri Dec 13 18:13:58 GMT 2024","passed","Fri Dec 13 18:14:03 GMT 2024","Settings Profile Tests","07-settings-profile.spec.ts","",""
"","5559","A8 - If Stay Unlocked is toggled on, user should bypass PIN page when logging in","mobile-chrome","Fri Dec 13 18:05:21 GMT 2024","passed","Fri Dec 13 18:05:26 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","4866","F3, F4 - Amount of Free and Total should appear in Toolbar","mobile-chrome","Fri Dec 13 18:20:00 GMT 2024","passed","Fri Dec 13 18:20:05 GMT 2024","Files Page Tests","24-files.spec.ts","",""
"","6372","S1 - Clicking View License should take user to our licenses page","mobile-chrome","Fri Dec 13 18:19:19 GMT 2024","passed","Fri Dec 13 18:19:26 GMT 2024","Settings Licenses Tests","19-settings-licenses.spec.ts","",""
"","5259","F12 - User can upload files in subfolder folder","desktop-chrome","Fri Dec 13 18:19:46 GMT 2024","passed","Fri Dec 13 18:19:52 GMT 2024","Files Page Tests","24-files.spec.ts","",""
"","3537","A3 - Pin cannot have more than 8 digits","desktop-chrome","Fri Dec 13 18:05:05 GMT 2024","passed","Fri Dec 13 18:05:09 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","4292","O1, 06 - Message at top of page and custom keybinds listed correctly","mobile-chrome","Fri Dec 13 18:17:45 GMT 2024","skipped","Fri Dec 13 18:17:49 GMT 2024","Settings Keybinds Tests","13-settings-keybinds.spec.ts","",""
"","4876","F5 - Highlighted border should appaer when you click Create New Folder","desktop-chrome","Fri Dec 13 18:19:18 GMT 2024","passed","Fri Dec 13 18:19:22 GMT 2024","Files Page Tests","24-files.spec.ts","",""
"","4996","A17 - Download seed phrase file","desktop-chrome","Fri Dec 13 18:05:44 GMT 2024","passed","Fri Dec 13 18:05:49 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","1977","A6, A7 - Scramble Keypad will change the order of pin input buttons","desktop-chrome","Fri Dec 13 18:05:13 GMT 2024","passed","Fri Dec 13 18:05:15 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","4733","Q1 - User should be able to toggle on/off Notifications","desktop-chrome","Fri Dec 13 18:17:41 GMT 2024","passed","Fri Dec 13 18:17:46 GMT 2024","Settings Notifications Tests","16-settings-notifications.spec.ts","",""
"","4994","A16 - Default identicon profile image is assigned to new user if user does not setup a custom profile picture","mobile-chrome","Fri Dec 13 18:05:47 GMT 2024","passed","Fri Dec 13 18:05:52 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","8117","A1, A9, A11 - Enter valid PIN redirects to Main Page","mobile-chrome","Fri Dec 13 18:04:59 GMT 2024","passed","Fri Dec 13 18:05:07 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","4795","M5 - User should be able to toggle on and off Echo Cancellation","desktop-chrome","Fri Dec 13 18:16:24 GMT 2024","passed","Fri Dec 13 18:16:29 GMT 2024","Settings Audio and Video Tests","11-settings-audio-video.spec.ts","",""
"","5385","A12 - If incorrect pin is entered, error message should be displayed","desktop-chrome","Fri Dec 13 18:05:21 GMT 2024","passed","Fri Dec 13 18:05:26 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","5803","T5 - Highlighted border should appear around Exit DevMode when clicked","mobile-chrome","Fri Dec 13 18:19:37 GMT 2024","passed","Fri Dec 13 18:19:42 GMT 2024","Settings Developer Tests","20-settings-developer.spec.ts","",""
"","5674","T8 - Clicking Test Voice State should open debug voice page","mobile-chrome","Fri Dec 13 18:19:54 GMT 2024","passed","Fri Dec 13 18:20:00 GMT 2024","Settings Developer Tests","20-settings-developer.spec.ts","",""
"","5107","A15 - User can setup a custom profile picture when creating a new account","mobile-chrome","Fri Dec 13 18:05:42 GMT 2024","passed","Fri Dec 13 18:05:47 GMT 2024","Create Account and Login Tests","01-pin-input.spec.ts","",""
"","5831","T7 - Highlighted border should appear around Clear State when clicked","desktop-chrome","Fri Dec 13 18:19:02 GMT 2024","passed","Fri Dec 13 18:19:07 GMT 2024","Settings Developer Tests","20-settings-developer.spec.ts","",""
