"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 30 22:27:52 GMT 2024","Tue Jan 30 22:28:05 GMT 2024","12652","","MacOS Tests: Friends Screen Tests","","","","Validate Pre Release Indicator is displayed and has correct text",""
"passed","Tue Jan 30 22:42:32 GMT 2024","Tue Jan 30 22:42:38 GMT 2024","6550","","Group Chats Edit Tests","","","","Edit Group - Validate remote user was correctly removed from the group chat",""
"passed","Tue Jan 30 22:22:15 GMT 2024","Tue Jan 30 22:22:17 GMT 2024","1302","","MacOS Tests: Files Screen Tests","","","","Context Menu - File - Delete",""
"passed","Tue Jan 30 23:10:41 GMT 2024","Tue Jan 30 23:11:12 GMT 2024","31051","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Crop banner and add banner picture",""
"passed","Tue Jan 30 22:20:26 GMT 2024","Tue Jan 30 22:20:29 GMT 2024","2273","","MacOS Tests: Create Pin and Account Tests","","","","Enter Pin Screen - Enter a pin with less than 4 characters",""
"passed","Tue Jan 30 23:05:14 GMT 2024","Tue Jan 30 23:06:32 GMT 2024","78551","","MacOS Tests: Files Screen Tests","","","","Files - Attempt to create a folder with existing folder name",""
"passed","Tue Jan 30 22:30:41 GMT 2024","Tue Jan 30 22:30:47 GMT 2024","5493","","Message Attachments Tests","","","","User can scroll to bottom of chat conversation",""
"passed","Tue Jan 30 22:26:16 GMT 2024","Tue Jan 30 22:26:17 GMT 2024","1563","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Online Status - Status value remains when changing screen",""
"passed","Tue Jan 30 22:20:50 GMT 2024","Tue Jan 30 22:20:53 GMT 2024","3573","","Message Context Menu Tests","","","","Chat User B - Context Menu - Copy Text from Message Received",""
"passed","Tue Jan 30 22:20:56 GMT 2024","Tue Jan 30 22:20:58 GMT 2024","1532","","MacOS Tests: Chats Main Screen Tests","","","","Validate Pre Release Indicator is displayed and has correct text",""
"skipped","Tue Jan 30 23:17:45 GMT 2024","Tue Jan 30 23:17:45 GMT 2024","1","","MacOS Tests: Settings General Tests","","","","Settings General - Validate user can clear accent color",""
"passed","Tue Jan 30 23:08:43 GMT 2024","Tue Jan 30 23:08:55 GMT 2024","12663","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Assert screen and placeholder texts",""
"passed","Tue Jan 30 22:57:06 GMT 2024","Tue Jan 30 22:57:44 GMT 2024","37723","","MacOS Tests: Files Screen Tests","","","","Create a new folder and enter to it",""
"passed","Tue Jan 30 23:13:09 GMT 2024","Tue Jan 30 23:13:40 GMT 2024","31039","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Status with more than 128 characters",""
"passed","Tue Jan 30 22:48:02 GMT 2024","Tue Jan 30 22:48:27 GMT 2024","25129","","MacOS Tests: Create Pin and Account Tests","","","","Enter Pin Screen - Enter an empty pin",""
"passed","Tue Jan 30 22:28:40 GMT 2024","Tue Jan 30 22:28:44 GMT 2024","3712","","MacOS Tests: Friends Screen Tests","","","","Add Friend Input - Attempt to send friend request to a user with outgoing pending request",""
"passed","Tue Jan 30 23:16:42 GMT 2024","Tue Jan 30 23:17:10 GMT 2024","28341","","MacOS Tests: Settings General Tests","","","","Settings General - Validate header and description texts are correct",""
"passed","Tue Jan 30 23:19:25 GMT 2024","Tue Jan 30 23:19:55 GMT 2024","29817","","MacOS Tests: Settings Audio Tests","","","","Settings Audio - Click on slider switches to enable the options",""
"passed","Tue Jan 30 22:43:10 GMT 2024","Tue Jan 30 22:43:24 GMT 2024","14093","","Group Chats Edit Tests","","","","Edit Group - Ensure that Chat User B was added back to the group",""
"skipped","Tue Jan 30 22:24:18 GMT 2024","Tue Jan 30 22:24:18 GMT 2024","2","","Message Input Tests","","","","Validate Typing Indicator is displayed if remote user is typing",""
"skipped","Tue Jan 30 22:26:32 GMT 2024","Tue Jan 30 22:26:32 GMT 2024","0","","MacOS Tests: Settings General Tests","","","","Settings General - Change theme to Light Theme",""
"passed","Tue Jan 30 22:18:41 GMT 2024","Tue Jan 30 22:18:42 GMT 2024","1168","","Create Accounts and Chat Tests","","","","Chat User A - Validate Chat Message sent contents",""
"passed","Tue Jan 30 23:21:35 GMT 2024","Tue Jan 30 23:21:50 GMT 2024","15221","","MacOS Tests: Settings Notifications Tests","","","","Settings Notifications - Enable again all notifications by switching ENABLED toggle to on",""
"skipped","Tue Jan 30 22:48:49 GMT 2024","Tue Jan 30 22:48:49 GMT 2024","1","","MacOS Tests: Create Pin and Account Tests","","","","Enter Pin Screen - Enter a pin with more than 32 characters",""
"passed","Tue Jan 30 22:36:33 GMT 2024","Tue Jan 30 22:36:39 GMT 2024","5090","","Sidebar Chats Tests","","","","Chat User A - Chats Sidebar is displayed again when opening Friends Screen",""
"passed","Tue Jan 30 23:18:15 GMT 2024","Tue Jan 30 23:18:27 GMT 2024","12143","","MacOS Tests: Settings Message Tests","","","","Settings Messages - Enable again both convert emoji and markdown support toggles",""
"skipped","Tue Jan 30 23:24:58 GMT 2024","Tue Jan 30 23:24:58 GMT 2024","1","","MacOS Tests: Settings Developer Tests","","","","Settings Developer - Enable Developer Mode",""
"skipped","Tue Jan 30 22:26:39 GMT 2024","Tue Jan 30 22:26:39 GMT 2024","0","","MacOS Tests: Settings General Tests","","","","Settings General - Return theme to Dark Theme",""
"skipped","Tue Jan 30 23:17:45 GMT 2024","Tue Jan 30 23:17:45 GMT 2024","0","","MacOS Tests: Settings General Tests","","","","Settings General - Return theme to Dark Theme",""
"passed","Tue Jan 30 22:20:31 GMT 2024","Tue Jan 30 22:20:33 GMT 2024","1883","","MacOS Tests: Create Pin and Account Tests","","","","Create or Import Account - Validate screen contents and click on Create New Account",""
"skipped","Tue Jan 30 22:21:11 GMT 2024","Tue Jan 30 22:21:11 GMT 2024","0","","MacOS Tests: Files Screen Tests","","","","Validate tooltips for add folder or file buttons are displayed",""
"passed","Tue Jan 30 22:27:27 GMT 2024","Tue Jan 30 22:27:30 GMT 2024","2648","","MacOS Tests: Settings Notifications Tests","","","","Settings Notifications - Enable only MESSAGES notifications",""
"passed","Tue Jan 30 22:22:38 GMT 2024","Tue Jan 30 22:22:58 GMT 2024","19457","","MacOS Tests: Files Screen Tests","","","","Files - File is renamed when uploading a file with existing file name",""
"passed","Tue Jan 30 22:21:42 GMT 2024","Tue Jan 30 22:21:43 GMT 2024","645","","MacOS Tests: Files Screen Tests","","","","Click in the Home button should take you to Home folder",""
"passed","Tue Jan 30 23:11:12 GMT 2024","Tue Jan 30 23:11:50 GMT 2024","37611","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Change profile picture",""
"passed","Tue Jan 30 23:21:50 GMT 2024","Tue Jan 30 23:22:11 GMT 2024","20963","","MacOS Tests: Settings Notifications Tests","","","","Settings Notifications - Enable only FRIENDS notifications",""
"passed","Tue Jan 30 22:20:39 GMT 2024","Tue Jan 30 22:20:43 GMT 2024","4386","","MacOS Tests: Create Pin and Account Tests","","","","Save Recovery Seed Screen - User can click on I Saved It to continue",""
"passed","Tue Jan 30 23:07:41 GMT 2024","Tue Jan 30 23:08:16 GMT 2024","35098","","MacOS Tests: Settings Profile Tests","","","","Validate Nav Bar and buttons are displayed",""
"passed","Tue Jan 30 22:20:22 GMT 2024","Tue Jan 30 22:20:23 GMT 2024","1315","","MacOS Tests: Create Pin and Account Tests","","","","Enter Pin Screen - Reset Account is shown after right clicking on Help Button",""
"passed","Tue Jan 30 22:20:44 GMT 2024","Tue Jan 30 22:20:50 GMT 2024","6356","","Message Context Menu Tests","","","","Chat User B - Receive two messages from Chat User B",""
"passed","Tue Jan 30 22:54:10 GMT 2024","Tue Jan 30 22:54:22 GMT 2024","11854","","MacOS Tests: Chats Main Screen Tests","","","","Click on add someone redirects to Friends Page",""
"passed","Tue Jan 30 23:17:28 GMT 2024","Tue Jan 30 23:17:34 GMT 2024","6400","","MacOS Tests: Settings General Tests","","","","Settings General - Increase font scaling to 1.25",""
"passed","Tue Jan 30 22:43:24 GMT 2024","Tue Jan 30 22:43:41 GMT 2024","17461","","Group Chats Favorites and Sidebar Tests","","","","Group Chat - Add group to favorites",""
"passed","Tue Jan 30 23:12:27 GMT 2024","Tue Jan 30 23:12:45 GMT 2024","18033","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Validate Copy ID button tooltip",""
"passed","Tue Jan 30 22:16:39 GMT 2024","Tue Jan 30 22:16:42 GMT 2024","3292","","Create Accounts and Chat Tests","","","","Chat User A - Settings Notifications - Disable notifications",""
"passed","Tue Jan 30 22:22:18 GMT 2024","Tue Jan 30 22:22:38 GMT 2024","20970","","MacOS Tests: Files Screen Tests","","","","Files - File Size Indicators after uploading a file are updated",""
"passed","Tue Jan 30 22:55:27 GMT 2024","Tue Jan 30 22:56:01 GMT 2024","33996","","MacOS Tests: Files Screen Tests","","","","Validate Nav Bar and buttons are displayed",""
"passed","Tue Jan 30 22:30:09 GMT 2024","Tue Jan 30 22:30:12 GMT 2024","2489","","MacOS Tests: Friends Screen Tests","","","","Validate tooltip for Unfriend button is displayed",""
"passed","Tue Jan 30 22:23:52 GMT 2024","Tue Jan 30 22:23:53 GMT 2024","1034","","MacOS Tests: Settings Profile Tests","","","","Settings Profile - Profile Picture - Close Crop Tool Modal",""
"passed","Tue Jan 30 22:21:09 GMT 2024","Tue Jan 30 22:21:10 GMT 2024","841","","MacOS Tests: Files Screen Tests","","","","Validate Files Info is displayed in screen",""
